sepal_length,sepal_width,petal_length,petal_width,class
5.0191178,2.9517653,2.6131402,0.6682212,Iris-setosa
5.9597292,2.8351738,5.1026945,0.6876082,Iris-setosa
4.9322951,2.7902921,4.6594662,0.6814088,Iris-setosa
5.5103021,2.7861579,5.0989651,0.6965972,Iris-setosa
5.0844068,3.026306,2.8732297,0.6415309,Iris-setosa
5.4167579,2.6426496,4.8007182,0.6649863,Iris-setosa
5.3175019,2.9683642,3.5306728,0.6873356,Iris-setosa
5.7610351,2.8002628,5.254241,0.6599011,Iris-setosa
5.3809209,2.8144787,4.9191203,0.6838475,Iris-setosa
4.7633043,2.8725559,5.1356203,0.6265906,Iris-setosa
4.6726398,2.8299663,2.4726343,1.7296907,Iris-setosa
5.4291867,3.0851376,3.7191977,0.6534684,Iris-setosa
5.8098224,2.8220069,5.03145,0.6266485,Iris-setosa
5.2799492,2.94574,3.918255,0.6768801,Iris-setosa
5.5742631,2.9887536,5.6189935,0.6070978,Iris-setosa
6.2907439,2.5059653,2.5714447,1.8090778,Iris-setosa
5.3190836,2.9154728,2.5459916,1.7874368,Iris-setosa
6.1272729,2.4278572,2.5633973,0.7199164,Iris-setosa
5.2219924,2.9983813,5.013957,0.682042,Iris-setosa
6.4449875,3.0631215,5.204939,0.6171132,Iris-setosa
5.9370532,2.9633468,4.9672478,0.623507,Iris-setosa
5.3413489,2.6356258,4.7774947,0.6462935,Iris-setosa
5.0998036,2.8710001,2.4811268,1.223521,Iris-setosa
5.4629005,2.677322,5.3174904,0.6838848,Iris-setosa
5.1380342,2.9599209,4.0458578,0.6784727,Iris-setosa
4.8762806,2.54147,4.1333436,0.6736642,Iris-setosa
5.168669,2.6240629,2.5676268,1.8995626,Iris-setosa
4.7787109,2.51191,2.5022689,1.8457725,Iris-setosa
5.9800736,2.6269719,5.8237973,0.6740793,Iris-setosa
5.4348686,2.853936,2.9322275,0.6310437,Iris-setosa
5.4249069,2.7932506,5.2183805,0.6924825,Iris-setosa
5.2048202,3.0942513,4.4470901,0.6190234,Iris-setosa
5.4306704,3.0346197,3.0270126,0.6826319,Iris-setosa
5.0086748,2.8723631,4.4767552,0.6150866,Iris-setosa
5.8956316,2.7595988,5.2896513,0.6533315,Iris-setosa
5.8936552,2.5683822,2.5298631,0.6871676,Iris-setosa
5.1473483,2.8934546,2.4726343,0.6960775,Iris-setosa
5.3449845,2.5836991,2.7935775,0.6489759,Iris-setosa
5.4957966,2.6257037,2.5201343,0.7263211,Iris-setosa
5.3422949,2.5447012,2.4955323,1.7475939,Iris-setosa
5.5391084,2.7750421,2.5877451,0.6104653,Iris-setosa
5.3513183,2.849035,3.6921863,0.6412356,Iris-setosa
5.4424809,2.8263243,5.4925278,0.6831218,Iris-setosa
5.4622339,2.7159482,5.858349,0.6872965,Iris-setosa
5.2969239,3.1375458,4.7905449,0.6206077,Iris-setosa
5.7247974,3.002828,5.6785861,0.6373447,Iris-setosa
6.0328348,2.9297743,2.4998238,1.7199448,Iris-setosa
5.4469525,2.9827968,2.5738803,1.9594502,Iris-setosa
5.4819515,2.6245822,5.4119432,0.6059099,Iris-setosa
4.6726398,2.9038236,4.6636112,0.6714068,Iris-setosa
5.7264881,2.8699794,2.5845151,0.6826385,Iris-setosa
4.7822663,3.0343709,3.3591625,0.6050581,Iris-setosa
5.6733166,2.5737688,5.003107,0.6159136,Iris-setosa
5.1403581,3.0775959,4.8693548,0.6270774,Iris-setosa
5.1027755,2.8856436,2.4775578,1.1636585,Iris-setosa
6.1246437,3.178351,2.5299474,1.816118,Iris-setosa
5.3727602,2.802178,4.5593153,0.6251444,Iris-setosa
5.4432211,2.7256292,2.7978077,0.6976383,Iris-setosa
4.7351747,2.5741831,3.5801365,0.6904327,Iris-setosa
5.441256,3.086369,3.824424,0.6691538,Iris-setosa
6.0820462,2.6858339,5.269233,0.6544043,Iris-setosa
5.7570641,2.7108497,2.4988422,0.7065369,Iris-setosa
6.3074188,2.4035224,5.2452605,0.6654536,Iris-setosa
5.5161372,2.9456996,4.960877,0.6524933,Iris-setosa
5.081557,2.6067704,2.4726343,1.7837424,Iris-setosa
6.0175337,2.6127394,4.9681038,0.6823419,Iris-setosa
5.9094348,2.8877689,4.9857192,0.6748037,Iris-setosa
5.2333936,2.5655155,5.513343,0.6569337,Iris-setosa
5.3468687,2.468586,2.5449655,1.9260038,Iris-setosa
6.0777843,2.7252164,5.3303684,0.6675031,Iris-setosa
5.438707,3.0049291,3.9543,0.6426276,Iris-setosa
4.8326663,2.8118042,3.9227105,0.6632007,Iris-setosa
5.4312908,3.1065985,2.4837579,0.9800383,Iris-setosa
6.2567333,2.8174829,2.5962434,1.8467109,Iris-setosa
5.2301081,2.7758511,4.7750003,0.6891691,Iris-setosa
5.1272819,2.9485809,4.1058941,0.6754472,Iris-setosa
5.4418879,2.8509475,2.5251572,1.9370622,Iris-setosa
5.4427677,2.8946377,2.4886324,1.7419237,Iris-setosa
6.1944877,3.1456611,2.5477933,1.8580809,Iris-setosa
6.3059477,2.727326,5.0338553,0.6886062,Iris-setosa
5.740558,2.837828,5.2301885,0.6531826,Iris-setosa
5.5377247,2.3334584,5.7999924,0.6385358,Iris-setosa
6.136773,3.0310057,2.4912439,0.7241315,Iris-setosa
5.0420376,2.879423,4.0718629,0.6708761,Iris-setosa
6.2120112,2.6688208,2.5331269,1.8026674,Iris-setosa
5.3514096,3.0626026,3.2435595,0.6442543,Iris-setosa
6.2198538,3.3478752,2.5725099,1.7643885,Iris-setosa
5.2794193,2.8351608,4.667159,0.6532312,Iris-setosa
4.9003938,2.5267947,4.5104303,0.6082182,Iris-setosa
4.8974288,3.06526,3.1393524,0.6391901,Iris-setosa
5.7697112,2.7687575,5.0694731,0.6379781,Iris-setosa
6.3803848,2.6473424,2.5241223,1.9863317,Iris-setosa
5.6521089,2.9138988,5.1648002,0.6128747,Iris-setosa
5.1766932,2.578368,2.8310344,0.6644284,Iris-setosa
5.4341912,2.9122812,2.9115553,0.6724427,Iris-setosa
5.3427184,3.4358619,2.4975486,1.8814006,Iris-setosa
5.1577128,3.4217949,4.1972858,0.6080921,Iris-setosa
5.1174215,2.8673793,5.8464557,0.6761629,Iris-setosa
4.8566403,3.0805539,5.0151813,0.6943671,Iris-setosa
6.4830969,3.4870272,2.5019309,1.8268564,Iris-setosa
6.0396727,2.8042482,5.8239567,0.6949082,Iris-setosa
4.8973056,2.8989583,2.4978462,0.883908,Iris-setosa
4.8097548,2.7457207,3.8786272,0.6427471,Iris-setosa
5.4517048,2.7225975,5.5234611,0.6343468,Iris-setosa
5.9851112,2.8261966,5.0276734,0.6910125,Iris-setosa
5.3088511,2.6430003,5.3906183,0.6886866,Iris-setosa
5.9600339,2.2622904,2.4870956,0.732404,Iris-setosa
5.1783676,2.8902488,2.4761201,0.9942643,Iris-setosa
6.1211564,2.8251426,4.9677372,0.6959256,Iris-setosa
5.3912246,2.8616332,3.9632666,0.6697561,Iris-setosa
5.167302,2.8312008,4.1816539,0.6298997,Iris-setosa
5.3250705,2.5246993,2.8341062,0.6707394,Iris-setosa
5.2466181,2.8515681,5.071425,0.6125702,Iris-setosa
6.3168228,3.0734192,2.5696485,1.9180817,Iris-setosa
5.3690912,2.9964438,3.7752863,0.6653105,Iris-setosa
5.8589349,2.4819954,5.0301405,0.6073252,Iris-setosa
5.5756611,2.7052702,4.9826808,0.6977379,Iris-setosa
5.1419524,2.8000893,3.8364296,0.6619528,Iris-setosa
5.4102909,3.0744255,5.0919633,0.6793701,Iris-setosa
4.6737956,2.8785995,4.1046075,0.6261968,Iris-setosa
5.8798797,2.8187379,5.5634994,0.6766208,Iris-setosa
5.2782196,3.086758,4.3218732,0.6521654,Iris-setosa
4.7237814,2.7530868,2.4943783,1.3243008,Iris-setosa
5.7855715,3.1717273,2.4810214,1.9449192,Iris-setosa
5.4048355,3.2501404,3.1820387,0.6670014,Iris-setosa
5.9339802,2.6805575,5.6510889,0.6393283,Iris-setosa
5.1761536,3.0448864,5.182045,0.644233,Iris-setosa
6.2573033,2.7351554,2.5123312,0.7249801,Iris-setosa
5.2123671,2.6844605,5.1543621,0.6965549,Iris-setosa
5.7533642,2.8191377,5.5507979,0.6968574,Iris-setosa
5.2154229,2.9991756,4.1733765,0.6058198,Iris-setosa
6.1990448,2.4664339,4.9743085,0.6400286,Iris-setosa
4.864584,2.6508917,4.5703176,0.64217,Iris-setosa
5.9701883,2.6609341,5.3706867,0.6901618,Iris-setosa
4.856289,3.0367415,2.5124748,1.842068,Iris-setosa
5.4444955,3.2189677,2.722897,0.6134136,Iris-setosa
6.0824051,2.643683,2.5557296,1.8448639,Iris-setosa
5.748763,2.789406,5.6106168,0.6695336,Iris-setosa
5.1162933,2.815494,5.7687755,0.6977973,Iris-setosa
5.3794895,3.2333598,4.127548,0.6948723,Iris-setosa
4.9599072,2.7174821,5.3188447,0.6631086,Iris-setosa
5.1879428,3.1946395,2.4842456,1.5736809,Iris-setosa
5.5363476,3.3876339,2.4916403,1.8596899,Iris-setosa
5.1950565,2.9016343,2.5473251,1.772069,Iris-setosa
5.3891713,2.8814273,3.9340026,0.6830646,Iris-setosa
4.8669442,2.7285002,3.9790406,0.6455962,Iris-setosa
6.4833617,2.8487644,5.2089161,1.3815942,Iris-virginica
5.5543257,2.8960468,5.4635339,0.9664886,Iris-virginica
6.0877782,2.732854,3.5379945,1.7966056,Iris-virginica
6.0465571,3.2583689,5.646344,1.2302167,Iris-virginica
5.1599269,2.6959818,5.6118867,1.8093063,Iris-virginica
6.3377493,2.5989765,5.3646806,1.2540059,Iris-virginica
4.8112558,2.58572,5.0853541,1.9394821,Iris-virginica
6.1737428,2.8162184,5.3573795,1.5598619,Iris-virginica
5.8647858,2.4213987,5.0773765,1.4411574,Iris-virginica
5.3099105,3.0409579,5.0204883,1.8375148,Iris-virginica
5.6570827,2.8208818,5.423847,1.0306082,Iris-virginica
5.5843569,2.2019508,5.3977024,1.4137481,Iris-virginica
5.7640679,2.8509248,5.6270997,1.046814,Iris-virginica
5.5077471,2.9361056,5.7402595,1.0475478,Iris-virginica
5.8087013,3.4139565,5.7985026,1.2498207,Iris-virginica
6.2159339,3.0427444,5.1629915,1.1125005,Iris-virginica
5.9017121,2.855942,5.7093627,1.4478887,Iris-virginica
5.9486108,2.3006853,5.1312555,1.3877475,Iris-virginica
5.9675119,3.114294,5.3856749,1.0983138,Iris-virginica
6.3965761,2.2176902,5.4539983,1.2374014,Iris-virginica
6.5251733,2.3143736,5.4600849,1.4222358,Iris-virginica
5.9580803,2.721557,5.3837701,1.0548419,Iris-virginica
6.0913606,2.2405727,5.1985457,0.9325188,Iris-virginica
6.1294077,2.9344193,5.4376759,1.27586,Iris-virginica
5.8172748,3.1198525,5.584374,1.7752203,Iris-virginica
5.8094545,2.8302506,5.1296137,1.5182722,Iris-virginica
5.6355218,2.6162441,5.7675008,1.5065278,Iris-virginica
5.8349624,2.8740903,5.1906333,1.2094155,Iris-virginica
5.5463062,2.7164749,5.6396442,1.3572749,Iris-virginica
6.4604033,3.0196247,4.9693122,1.7547537,Iris-virginica
5.2074788,2.4729389,5.8406817,1.4031606,Iris-virginica
6.2110742,2.7109346,5.8668586,1.5892364,Iris-virginica
5.643148,2.8888341,5.6590297,1.3135226,Iris-virginica
6.2682584,2.8595447,5.4960895,0.8784471,Iris-virginica
6.3804193,2.9876198,5.3049867,1.2410793,Iris-virginica
6.2949479,2.6725761,5.6428021,1.6146728,Iris-virginica
5.624062,2.9325595,5.4617215,1.5509364,Iris-virginica
5.875663,2.9934254,5.428023,0.7212967,Iris-virginica
6.087339,3.0456316,5.2418886,1.0970172,Iris-virginica
5.9725936,3.0072647,5.3122762,1.4305298,Iris-virginica
6.3603924,2.7205493,5.4285761,1.104814,Iris-virginica
5.3499721,2.8937774,5.4963192,1.4353541,Iris-virginica
6.4910064,2.9308184,5.7723963,1.5988341,Iris-virginica
5.233899,3.2835826,5.5129157,1.3821085,Iris-virginica
5.8526985,2.7989094,5.1215614,1.0443294,Iris-virginica
5.8899856,2.6066897,5.7539978,1.3088417,Iris-virginica
6.0844662,2.8375893,5.0026501,1.367229,Iris-virginica
6.603028,2.7742779,5.7001284,1.509498,Iris-virginica
5.5016884,2.4615856,5.8447055,1.3120357,Iris-virginica
5.2531501,2.2019508,5.1459243,1.7560256,Iris-virginica
6.253893,2.7761596,5.3039278,1.7754418,Iris-virginica
5.9201247,2.5657457,5.1040088,0.9870357,Iris-virginica
6.4318019,2.545866,5.3995957,1.4225243,Iris-virginica
5.5786221,2.8580308,5.4823929,0.9789745,Iris-virginica
5.7945397,2.7256856,5.476237,1.4170457,Iris-virginica
6.0821366,2.8959805,3.5437245,1.7574163,Iris-virginica
5.4558483,3.2818566,5.694405,1.309806,Iris-virginica
6.232044,2.8903792,5.1668411,1.2532094,Iris-virginica
5.5799037,2.354757,5.4125421,1.588488,Iris-virginica
5.8272648,3.0508121,5.0885455,1.2084591,Iris-virginica
5.536784,2.3747699,5.7277473,1.0398641,Iris-virginica
6.3717538,2.9727932,5.4295388,1.1973396,Iris-virginica
6.1326129,3.3179784,5.3255337,1.2902771,Iris-virginica
5.7400945,3.0780425,5.1931808,1.4346204,Iris-virginica
5.5852209,2.7867155,5.7272106,1.3035821,Iris-virginica
6.2361336,2.4323611,5.0591601,1.3218826,Iris-virginica
6.0376413,3.3602478,5.4507315,1.267227,Iris-virginica
5.881841,2.360542,5.1468249,1.3645981,Iris-virginica
5.7087733,2.9752495,5.6440781,1.294574,Iris-virginica
6.0735568,2.9747182,5.5237963,0.9789675,Iris-virginica
5.2411963,2.8463661,5.7853149,1.7566066,Iris-virginica
5.7754095,3.2574637,5.1682734,1.523231,Iris-virginica
5.9889255,3.1500461,5.4634179,1.8188185,Iris-virginica
6.7010334,2.92269,5.0799906,1.2686217,Iris-virginica
5.5676353,2.8056238,5.1501198,1.4943635,Iris-virginica
5.7891586,2.98731,5.1593748,0.8948117,Iris-virginica
6.1406463,2.6786733,5.6342539,1.4457665,Iris-virginica
5.9198063,2.7723343,5.7298919,0.9496048,Iris-virginica
5.3172402,2.7371431,5.2238566,1.8578238,Iris-virginica
5.5803207,3.5130695,5.7818585,0.9936664,Iris-virginica
5.9858668,2.569853,4.9592907,1.4825439,Iris-virginica
5.7464452,3.101911,5.6936099,1.6762248,Iris-virginica
5.7120307,3.093958,5.7728443,1.159133,Iris-virginica
6.2246415,3.1536793,5.4275482,0.9833199,Iris-virginica
5.9009607,2.2684167,5.4437103,1.2801442,Iris-virginica
6.4629528,2.940856,5.4938011,0.7120206,Iris-virginica
5.8631966,3.1237238,5.51161,1.5004714,Iris-virginica
5.9633055,2.9013921,5.0579222,0.8641092,Iris-virginica
5.3590234,3.0766646,4.9268088,1.8862648,Iris-virginica
5.9505439,2.8009786,5.6129502,1.2466942,Iris-virginica
5.8315691,2.8650418,5.2503827,1.3643961,Iris-virginica
5.7050668,2.930002,5.8751803,0.8281131,Iris-virginica
5.5135991,2.8795618,5.2652918,1.520626,Iris-virginica
6.0208185,2.6405063,5.0972782,0.826002,Iris-virginica
5.6181916,2.5710838,5.025815,1.4984551,Iris-virginica
6.0591826,2.7305415,3.0952303,1.7990818,Iris-virginica
5.9335145,2.9582564,5.7328099,1.4543671,Iris-virginica
6.4612777,3.0335076,3.5293026,1.8850775,Iris-virginica
5.7309568,3.2356432,5.3992587,1.609774,Iris-virginica
5.764932,2.736994,5.1641558,1.7894071,Iris-virginica
5.6407403,2.5554749,5.6349032,1.7017349,Iris-virginica
5.6050421,3.0784163,5.7898472,1.2284125,Iris-virginica
5.7901203,2.5597638,5.804795,1.3375653,Iris-virginica
6.4315003,3.4691036,5.2739235,1.1110614,Iris-virginica
4.7887692,2.7339201,5.691085,1.460497,Iris-virginica
5.4569264,3.1232451,5.5860547,1.4097725,Iris-virginica
6.308404,3.0254455,5.8688025,1.2078525,Iris-virginica
6.1711153,2.7727247,4.4098233,1.8442856,Iris-virginica
5.7699787,2.6644813,5.3623735,1.3833085,Iris-virginica
5.7654402,2.4770621,5.4340399,1.1031684,Iris-virginica
5.7810942,2.7434236,5.4306105,1.8771049,Iris-virginica
5.9953642,2.2348517,5.2175916,0.7618272,Iris-virginica
5.7761205,2.4013204,5.6571731,1.2614618,Iris-virginica
6.2548923,2.9423155,4.7908961,1.8743447,Iris-virginica
6.1556811,2.7257901,5.1524184,1.0968855,Iris-virginica
5.9403498,2.8810537,5.5867854,1.2388556,Iris-virginica
5.6030792,3.237651,5.4375833,1.4232567,Iris-virginica
5.5968857,2.9359278,5.2249214,1.3823257,Iris-virginica
6.1603149,2.6027318,3.7361036,1.8589408,Iris-virginica
5.4191195,2.754824,5.7197484,1.3738342,Iris-virginica
5.7277086,2.9577397,5.6918883,0.9721045,Iris-virginica
6.275395,2.636882,5.596196,0.668463,Iris-virginica
5.6616709,3.1592363,5.5608307,1.3748097,Iris-virginica
5.9312916,3.1209489,5.3761117,1.2242977,Iris-virginica
5.7311487,3.1344495,5.521014,1.2826962,Iris-virginica
5.658126,2.2946134,5.88357,1.3040082,Iris-virginica
6.2073976,3.006967,5.339889,1.3301987,Iris-virginica
5.5709083,2.5360687,5.5856756,1.4187085,Iris-virginica
5.9201718,3.0327287,5.4262323,1.4596497,Iris-virginica
5.8701152,2.5644946,5.6273554,1.4308534,Iris-virginica
6.1799212,3.0724732,5.7140844,0.6050581,Iris-virginica
4.9654354,2.8640085,5.1171043,1.862774,Iris-virginica
5.1112229,2.8524817,5.0045869,1.7640834,Iris-virginica
6.6048249,2.7355787,5.6173091,1.1137275,Iris-virginica
5.4678078,3.3285782,5.5570368,0.9449515,Iris-virginica
5.9067413,2.6189148,5.7051406,0.9931813,Iris-virginica
5.8105887,2.8287928,5.6358001,1.3914124,Iris-virginica
6.0570117,2.6896718,5.4088298,1.2656213,Iris-virginica
5.5777721,2.8771836,5.043568,1.7537078,Iris-virginica
5.3188938,2.9875406,5.7151333,1.431597,Iris-virginica
5.8687047,2.2019508,5.6442695,1.3138611,Iris-virginica
6.2608051,2.8203473,5.7766123,1.2036676,Iris-virginica
6.1045794,3.0320893,5.2519249,1.1441524,Iris-virginica
5.2187139,2.9258345,5.7193796,1.3613876,Iris-virginica
5.0205173,2.5579884,5.5108827,1.7610328,Iris-virginica
5.6906612,2.7060349,5.8542417,1.5591864,Iris-virginica
5.599502,3.011408,5.4572763,1.5942437,Iris-virginica
5.7071489,2.8433939,5.3626904,1.0018843,Iris-virginica
5.5104612,3.219071,5.7626372,1.4038562,Iris-virginica
5.5313048,2.902767,5.6880506,1.2368723,Iris-virginica
6.1057056,2.6408441,4.7936865,1.7666317,Iris-virginica
6.1580816,2.8590763,4.4202963,1.836644,Iris-virginica
6.2001854,3.08937,5.2427537,1.4436896,Iris-virginica
5.8642272,3.2939661,5.2225693,1.1626309,Iris-virginica
5.2504179,2.860864,5.4272555,1.5057932,Iris-virginica
5.7594096,3.1740116,5.2586111,1.2142132,Iris-virginica
5.4822402,3.0210104,5.5613048,1.7358408,Iris-virginica
6.0509322,2.523362,5.6848535,1.2861814,Iris-virginica
5.762711,2.9399887,5.5587981,1.458863,Iris-virginica
6.4422306,2.7791162,5.336171,1.6222252,Iris-virginica
5.4764838,2.9179871,5.4276282,1.5121879,Iris-virginica
6.5848645,2.7463465,5.6782984,0.9420077,Iris-virginica
6.4614357,2.8122181,5.2684465,1.4791087,Iris-virginica
6.4409539,2.8744712,5.8099866,0.9912126,Iris-virginica
6.1443948,2.7613589,5.0230393,1.484659,Iris-virginica
6.1334145,3.0594781,5.4116487,1.0245593,Iris-virginica
6.4603796,2.9610108,5.3463968,1.4609673,Iris-virginica
6.5775747,2.4913098,3.8593596,1.9163612,Iris-virginica
5.8358117,2.4307093,5.8060304,1.3550671,Iris-virginica
4.7796008,2.6871803,5.3358848,1.7590809,Iris-virginica
4.8415186,2.6425324,5.4978967,1.7383497,Iris-virginica
5.6321212,2.5356353,5.5864635,1.0430989,Iris-virginica
5.8510229,3.1387848,5.3430847,1.12728,Iris-virginica
5.7246604,2.7554241,5.4129707,1.0545101,Iris-virginica
6.1915628,3.0909851,5.5308129,1.2746478,Iris-virginica
6.0762803,2.8488804,3.1677291,1.8368817,Iris-virginica
5.9835865,2.7943521,5.4101619,1.1424574,Iris-virginica
5.2834954,2.5949258,5.3003203,1.4710023,Iris-virginica
5.8279315,2.7640823,5.1103951,1.3798934,Iris-virginica
6.1225975,2.8355858,5.5579579,1.3596896,Iris-virginica
6.3333662,3.0110059,4.7550583,1.7690108,Iris-virginica
5.7295115,3.2364439,5.8090864,1.3659846,Iris-virginica
6.0785495,2.9594412,4.235075,1.7853429,Iris-virginica
5.7588347,2.3444184,5.0871274,1.3010619,Iris-virginica
6.0240252,3.296577,5.5262122,1.3700797,Iris-virginica
5.6666299,2.9311116,5.5407112,1.2223683,Iris-virginica
6.0076981,2.8453677,4.7721161,1.7626471,Iris-virginica
4.8012733,2.7939937,5.6289036,1.3741898,Iris-virginica
5.7274005,3.1534908,5.5997204,0.8130762,Iris-virginica
5.9830598,2.7651801,5.5749293,1.1661841,Iris-virginica
6.1678482,2.5106899,5.6215051,1.2447882,Iris-virginica
