age,fnlwgt,capital-gain,capital-loss,hours-per-week,education-num,workclass,education,marital-status,occupation,relationship,race,sex,native-country,class
5.99116,86709.62088,12091.93615198,0.008175313,0.441878,9.86774221, Private, Preschool, Separated, Farming-fishing, Unmarried, White, Female, United-States,50K-
8.16879,498271.63504,26092.09016408,1024.802754768,51.034022,5.91039174, Federal-gov, 1st-4th, Divorced, Armed-Forces, Unmarried, Black, Male, India,50K-
4.54652,119.69385,15293.80146993,1448.330565003,46.175242,10.30480937, Private, 9th, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male, Greece,50K-
25.77461,15276.72863,0.39028868,266.047585612,44.865325,7.57170306, Federal-gov, 5th-6th, Widowed, Protective-serv, Other-relative, White, Male, Jamaica,50K-
43.53361,62326.75115,10549.13063738,278.828681974,74.244934,8.27879351, Without-pay, 12th, Separated, Farming-fishing, Other-relative, White, Male, Taiwan,50K-
78.48761,359048.49007,3184.52203745,1290.54257835,68.28475,6.5001489, Self-emp-not-inc, Doctorate, Married-spouse-absent, Priv-house-serv, Other-relative, Black, Female, El-Salvador,50K-
27.4652,501010.0916,14830.73613046,535.70419309,16.209768,11.01447784, Private, 9th, Widowed, Protective-serv, Other-relative, Other, Female, United-States,50K-
5.83017,243519.36674,23164.09611842,320.526475132,61.335362,7.18803735, Local-gov, Assoc-voc, Never-married, Adm-clerical, Unmarried, White, Female, Mexico,50K-
18.60327,119.69385,0.39028868,0.008175313,32.998156,6.97272196, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male, Germany,50K-
18.6425,119.69385,16951.81233564,553.547942808,37.109788,10.41248184, ?, 12th, Married-civ-spouse, Transport-moving, Not-in-family, Other, Female, Portugal,50K-
41.62071,231000.88834,9201.63758687,842.34879094,30.594105,10.8411483, Without-pay, Some-college, Widowed, Exec-managerial, Not-in-family, Black, Male, ?,50K-
31.96897,476736.08982,24008.59763706,1313.168172238,74.337755,9.38373402, Federal-gov, 12th, Never-married, Exec-managerial, Husband, Black, Female, Greece,50K-
67.71487,150772.30688,3054.24631817,31.119846036,17.344223,13.99524425, Local-gov, Doctorate, Married-AF-spouse, Other-service, Wife, Other, Female, Germany,50K-
61.54567,121994.56792,286.25738633,123.960408191,37.690236,18.61747705, ?, Prof-school, Widowed, Tech-support, Husband, Black, Male, Poland,50K-
3.08557,420060.08585,14332.93670895,0.008175313,11.483545,9.20862695, ?, Some-college, Never-married, Other-service, Own-child, Black, Male, Outlying-US(Guam-USVI-etc),50K-
53.23632,195243.11495,17409.71105832,675.055582674,26.312489,5.26887778, Self-emp-not-inc, 9th, Married-spouse-absent, Farming-fishing, Wife, White, Male, Cambodia,50K-
3.76434,46492.92456,7083.4687957,1281.672689273,18.280796,5.88128833, ?, 12th, Married-civ-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Male, Iran,50K-
5.3395,468782.83494,25504.00803065,81.599915952,45.565195,4.14182722, Federal-gov, Assoc-voc, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female, Dominican-Republic,50K-
10.48521,430107.84965,12110.21514897,0.008175313,50.179824,12.675546, Local-gov, 1st-4th, Married-AF-spouse, Other-service, Not-in-family, White, Male, Vietnam,50K-
28.3729,296605.71472,16189.02765474,1103.079107805,3.526947,13.87683885, Without-pay, Assoc-voc, Widowed, ?, Unmarried, White, Male, Puerto-Rico,50K-
9.59722,168786.04697,3379.88943972,0.008175313,73.080901,12.74584276, Without-pay, Bachelors, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male, Ecuador,50K-
45.95902,208023.88568,13629.14357974,1466.191791566,26.510165,6.94621811, Self-emp-inc, 10th, Married-AF-spouse, Farming-fishing, Own-child, Black, Female, Puerto-Rico,50K-
10.57359,46453.69202,16055.23895,549.06032432,45.536263,6.72815536, State-gov, 12th, Separated, Armed-Forces, Own-child, White, Male, Outlying-US(Guam-USVI-etc),50K-
13.66076,528532.64634,0.39028868,0.008175313,32.013368,11.91331728, Self-emp-inc, HS-grad, Widowed, Priv-house-serv, Unmarried, White, Male, Dominican-Republic,50K-
15.67256,119.69385,0.39028868,0.008175313,45.372785,12.75517038, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male, Hungary,50K-
0.10626,13199.31993,16037.60648605,1484.133868234,10.183257,6.83797871, ?, Bachelors, Widowed, Armed-Forces, Husband, White, Male, Puerto-Rico,50K-
0.10626,119.69385,0.39028868,0.008175313,59.435698,12.81429261, Local-gov, Doctorate, Never-married, Sales, Wife, White, Female, Philippines,50K-
53.20218,137473.68706,20799.05512414,219.82331018,47.592098,9.68390726, Federal-gov, 11th, Widowed, Craft-repair, Wife, White, Female, Cambodia,50K-
9.72805,119.69385,331.56534136,1476.428239791,37.774306,8.94839916, Private, Bachelors, Widowed, Handlers-cleaners, Unmarried, White, Male, China,50K-
17.84306,134208.82011,19682.29511205,557.879368406,52.620358,11.74805987, Local-gov, Doctorate, Widowed, Craft-repair, Not-in-family, White, Male, Jamaica,50K-
22.5649,394348.4092,19607.47466206,0.008175313,23.023495,13.83106232, Federal-gov, Prof-school, Never-married, Adm-clerical, Wife, White, Male, Italy,50K-
17.87381,510505.45007,0.39028868,695.750332785,58.649806,8.17968344, Local-gov, 9th, Never-married, Farming-fishing, Unmarried, White, Male, Germany,50K-
20.73798,119.69385,1804.35624356,310.390723071,54.27624,14.62296495, State-gov, Assoc-voc, Married-AF-spouse, Other-service, Own-child, White, Male, Yugoslavia,50K-
50.02927,38517.64664,26498.92652529,463.777601179,20.966647,9.80834912, Federal-gov, Assoc-acdm, Divorced, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Male, Nicaragua,50K-
28.99883,10683.49661,8274.76178772,423.959345199,66.31684,9.78679496, ?, 12th, Separated, Machine-op-inspct, Not-in-family, White, Male, China,50K-
15.75931,119.69385,8881.03767174,1260.673129375,14.766339,5.44083903, Private, Some-college, Married-spouse-absent, Armed-Forces, Own-child, Asian-Pac-Islander, Male, Columbia,50K-
42.16279,14565.7521,19397.49710199,893.42367558,52.529255,10.48522416, Private, 10th, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male, Poland,50K-
66.31361,234229.63871,25036.95188566,332.652000497,44.063578,9.96277958, State-gov, Preschool, Separated, Transport-moving, Own-child, White, Female, Puerto-Rico,50K-
28.83031,382214.75646,4802.39671659,559.285760705,66.377464,6.61067103, ?, 10th, Married-civ-spouse, ?, Own-child, White, Male, Mexico,50K-
0.10626,119.69385,21208.99616338,0.008175313,60.611824,8.53758655, Self-emp-not-inc, Some-college, Separated, Transport-moving, Husband, Other, Female, Vietnam,50K-
22.17578,213618.49893,5157.90663992,1310.006015972,24.985522,12.71490848, Without-pay, 10th, Separated, Handlers-cleaners, Not-in-family, White, Female, Poland,50K-
19.52567,145103.00821,10451.11418365,1116.288632495,6.25813,8.57579965, Without-pay, 1st-4th, Widowed, Tech-support, Own-child, White, Female, Cambodia,50K-
24.28475,448797.00057,18316.52987476,1017.842645152,0.441878,6.41238435, Without-pay, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female, Taiwan,50K-
47.4964,51611.70146,1786.75064577,24.467198547,55.635929,13.66081408, Local-gov, Assoc-acdm, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Male, Peru,50K-
0.10626,212345.99083,0.39028868,863.382500316,71.999632,8.5858404, Never-worked, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, White, Male, United-States,50K-
32.71927,130906.08434,5358.64442318,804.020675047,6.880018,8.61388276, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Other-relative, Asian-Pac-Islander, Female, India,50K-
9.06934,233798.42726,15727.40459636,481.872413681,23.127703,12.69391654, Self-emp-not-inc, Doctorate, Married-AF-spouse, Tech-support, Own-child, Other, Male, Philippines,50K-
69.0995,435068.14354,5982.8011555,399.135618929,4.311474,12.20439789, State-gov, Masters, Widowed, Priv-house-serv, Not-in-family, Other, Male, Scotland,50K-
29.85791,119.69385,4696.91476051,670.97760409,1.458151,12.1732023, Self-emp-not-inc, HS-grad, Never-married, Tech-support, Unmarried, Other, Female, Cuba,50K-
34.99724,364135.52401,0.39028868,270.616337968,38.325597,8.10864468, ?, Doctorate, Married-civ-spouse, ?, Not-in-family, Asian-Pac-Islander, Female, Ireland,50K-
76.54129,145061.32173,3252.40898462,529.054086735,44.004741,12.63738714, State-gov, 12th, Never-married, ?, Wife, Other, Male, Hong,50K-
0.10626,10626.46786,15551.3876693,0.008175313,0.441878,5.99928129, Never-worked, 11th, Married-spouse-absent, Armed-Forces, Not-in-family, Asian-Pac-Islander, Male, Puerto-Rico,50K-
35.57832,239826.86628,26794.34534427,559.992719151,68.57767,6.75147304, Self-emp-inc, Bachelors, Married-AF-spouse, Other-service, Unmarried, White, Female, ?,50K-
27.31646,238976.07282,26457.45921142,1424.480884541,44.837496,10.60739592, ?, Assoc-acdm, Married-spouse-absent, ?, Unmarried, Other, Female, Cuba,50K-
52.11096,100933.65947,5992.83652238,1052.677479002,24.953765,8.9330107, Private, HS-grad, Divorced, Protective-serv, Other-relative, Black, Male, Iran,50K-
39.21087,95040.15602,6523.85392563,951.983637537,34.347341,13.5199227, State-gov, Assoc-voc, Divorced, ?, Husband, Asian-Pac-Islander, Male, China,50K-
84.75334,71903.51098,2052.04284764,823.078135042,44.959651,5.3276353, Never-worked, Masters, Never-married, Machine-op-inspct, Wife, Other, Male, Japan,50K-
52.47021,180919.11327,155.38206387,1410.246261524,78.054022,12.52004521, State-gov, 1st-4th, Married-spouse-absent, Exec-managerial, Not-in-family, Other, Female, Yugoslavia,50K-
10.61576,213015.31931,4171.8069382,608.174237508,64.00452,6.74943749, ?, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male, Haiti,50K-
0.10626,119.69385,0.39028868,1016.814937143,0.441878,10.08916862, Federal-gov, Doctorate, Separated, Exec-managerial, Husband, White, Male, Philippines,50K-
39.31613,496978.85117,18373.58195296,652.855630098,72.134646,6.5571406, State-gov, Some-college, Divorced, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Male, Outlying-US(Guam-USVI-etc),50K-
21.25496,118960.07485,0.39028868,781.053700046,0.441878,9.91857884, Private, Some-college, Divorced, ?, Unmarried, White, Male, Iran,50K-
0.10626,18596.72079,0.39028868,0.008175313,17.929413,16.18227485, Self-emp-inc, 12th, Separated, Prof-specialty, Husband, Asian-Pac-Islander, Female, Vietnam,50K-
0.10626,119.69385,13468.59744508,1323.340352364,26.358156,8.39375679, Never-worked, 9th, Widowed, Tech-support, Husband, White, Female, Ecuador,50K-
0.10626,119.69385,0.39028868,0.008175313,0.441878,7.73930894, Private, Masters, Married-civ-spouse, Handlers-cleaners, Other-relative, Black, Male, Peru,50K-
56.15898,113063.53593,20210.4026393,1280.974765236,73.838332,10.64710929, Without-pay, 9th, Never-married, Exec-managerial, Unmarried, White, Male, France,50K-
5.01816,116623.42091,27069.63052111,247.12093027,29.233131,9.03891212, Local-gov, 1st-4th, Never-married, Handlers-cleaners, Husband, White, Female, Taiwan,50K-
0.10626,135295.3775,3984.12193904,496.794494863,33.507652,13.20262104, Private, Bachelors, Married-AF-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female, Yugoslavia,50K-
57.43332,400137.92706,3430.87558055,323.168865179,43.90103,13.82167884, Federal-gov, 9th, Married-AF-spouse, Sales, Own-child, White, Male, Puerto-Rico,50K-
0.10626,119.69385,20159.47580729,184.524465176,67.94144,7.36334467, Self-emp-inc, 12th, Divorced, Machine-op-inspct, Husband, White, Female, Poland,50K-
0.10626,119.69385,2711.41056178,0.008175313,0.441878,14.93338878, Never-worked, Doctorate, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Male, France,50K-
23.68626,357477.50479,493.19848709,331.421982614,16.937814,14.16012484, Self-emp-inc, Bachelors, Separated, Sales, Wife, White, Male, ?,50K-
9.81961,267569.97374,1715.36533822,528.255106129,47.9796,9.23692604, Without-pay, Assoc-acdm, Divorced, Protective-serv, Husband, White, Male, Trinadad&Tobago,50K-
2.29975,137187.73064,0.39028868,1479.65618329,73.24372,12.75696818, Without-pay, Prof-school, Married-spouse-absent, ?, Wife, White, Male, Cuba,50K-
1.71153,119.69385,27176.07869312,7.963500373,0.441878,0.68261635, Local-gov, 5th-6th, Married-AF-spouse, Adm-clerical, Not-in-family, White, Male, Poland,50K-
38.01336,318757.11659,2656.0220902,1506.023076713,53.604089,11.65678853, Federal-gov, 12th, Widowed, Adm-clerical, Own-child, Black, Male, Italy,50K-
29.65269,256554.36577,7179.40368241,507.087977747,41.352708,9.62727261, ?, Bachelors, Widowed, Handlers-cleaners, Wife, Other, Male, Greece,50K-
71.499,457700.3546,5821.7731814,1453.363643939,83.207577,12.5016684, ?, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Female, Germany,50K-
48.95528,231988.1715,228.63530967,1489.125695686,80.929851,7.29299783, Private, Preschool, Married-AF-spouse, Other-service, Unmarried, White, Female, Cambodia,50K-
0.10626,240083.22895,0.39028868,0.008175313,36.088852,12.03997831, Private, Doctorate, Widowed, Protective-serv, Husband, Black, Male, Italy,50K-
20.98478,150570.85988,23725.59369877,816.438419138,39.952379,9.99852728, Federal-gov, 11th, Married-civ-spouse, Other-service, Other-relative, Other, Male, England,50K-
50.76457,83192.02865,465.44788471,82.304286435,39.265831,10.36300023, Without-pay, Some-college, Married-AF-spouse, Adm-clerical, Own-child, White, Female, Japan,50K-
0.10626,97021.04199,5421.26827438,155.028723304,6.187556,14.08745924, State-gov, Bachelors, Married-AF-spouse, Transport-moving, Unmarried, White, Female, Peru,50K-
80.0607,184467.72156,2363.07117862,285.717171247,50.286731,16.34173289, Without-pay, Some-college, Married-spouse-absent, Prof-specialty, Unmarried, Black, Male, India,50K-
16.24689,523298.46089,9397.81308908,55.75081961,0.441878,9.53982848, Private, 11th, Never-married, Prof-specialty, Other-relative, White, Female, China,50K-
48.57561,376984.65713,11485.38072456,135.641441673,56.861432,10.53532392, State-gov, 12th, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male, Italy,50K-
27.48293,372881.2503,6304.31406138,100.702695425,61.789421,14.02756881, Local-gov, Masters, Married-spouse-absent, Prof-specialty, Wife, White, Male, Ireland,50K-
14.36961,223906.93551,10406.65524638,641.986611312,16.122899,5.9158212, Self-emp-inc, Doctorate, Married-civ-spouse, Tech-support, Unmarried, White, Female, Nicaragua,50K-
38.51246,360370.75871,16241.13315884,1082.025336448,47.842609,7.00809865, Private, Doctorate, Divorced, ?, Other-relative, Asian-Pac-Islander, Female, Haiti,50K-
29.50807,310573.98163,23637.52010168,961.091562327,11.300801,10.22007745, Local-gov, 5th-6th, Married-civ-spouse, Adm-clerical, Other-relative, White, Male, Outlying-US(Guam-USVI-etc),50K-
9.5941,195725.13927,19984.72071809,891.043513383,42.511735,10.03588102, Federal-gov, Prof-school, Widowed, Armed-Forces, Wife, White, Male, Poland,50K-
38.12929,292861.25919,3862.08906271,620.724977213,68.191123,11.29202607, Local-gov, Preschool, Separated, Farming-fishing, Wife, Black, Male, Ireland,50K-
28.13999,178808.61312,17504.25238955,216.294590704,57.789596,7.71030767, ?, Bachelors, Married-spouse-absent, Craft-repair, Own-child, White, Female, England,50K-
51.88912,437770.55255,21906.50147021,1509.302433774,29.675909,10.45796907, Local-gov, Preschool, Married-spouse-absent, ?, Husband, Asian-Pac-Islander, Female, Jamaica,50K-
19.4956,119.69385,26.95765275,1265.488988336,64.535349,9.23570031, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Other-relative, Asian-Pac-Islander, Female, Greece,50K-
0.10626,219001.87592,8462.69552239,708.067671052,12.375316,7.03293816, ?, Bachelors, Divorced, Craft-repair, Unmarried, Other, Female, United-States,50K-
18.61732,500531.48712,12095.86198922,487.965633085,42.117025,13.04699461, Never-worked, 12th, Married-AF-spouse, Adm-clerical, Unmarried, White, Female, Dominican-Republic,50K-
18.08503,119.69385,16387.09184169,792.213051468,43.244533,11.58382911, Without-pay, 5th-6th, Widowed, Handlers-cleaners, Husband, White, Female, South,50K-
17.46641,376638.71843,17695.39038342,117.908799613,34.153793,15.99982252, Private, Doctorate, Separated, Tech-support, Own-child, White, Male, China,50K-
45.05746,109232.64933,9960.89974317,536.025149691,45.610187,11.94034806, Federal-gov, Some-college, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male, Yugoslavia,50K-
9.11338,54488.20415,17000.45453634,1027.237522925,66.992099,13.27852391, State-gov, 7th-8th, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female, Ecuador,50K-
34.38271,174151.89109,4916.69018575,174.564896424,32.119972,14.62168171, Federal-gov, Doctorate, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female, Vietnam,50K-
14.07665,116469.71055,365.35069524,1362.661751131,47.066839,4.57700345, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male, Ireland,50K-
50.68526,318351.09332,26.06832781,231.709174235,61.35878,9.84700656, Federal-gov, Assoc-voc, Married-AF-spouse, Machine-op-inspct, Husband, Other, Male, Scotland,50K-
3.42895,1627.26192,575.60054491,744.466512901,47.091108,11.58428092, Self-emp-inc, 10th, Separated, Craft-repair, Husband, Black, Female, France,50K-
82.86293,363076.67055,1452.34532121,1432.012413469,71.548793,14.74134089, Never-worked, Prof-school, Married-civ-spouse, Priv-house-serv, Own-child, White, Male, United-States,50K-
0.10626,59209.13167,0.39028868,1288.610899332,55.08114,8.47012352, Never-worked, 12th, Married-civ-spouse, Handlers-cleaners, Wife, Black, Female, Japan,50K-
84.85908,342291.35688,25089.65833169,835.228637424,14.717557,10.21762985, State-gov, HS-grad, Married-spouse-absent, Armed-Forces, Wife, Asian-Pac-Islander, Female, Cuba,50K-
10.51307,516199.87341,0.39028868,731.157813516,23.723237,6.87303818, Self-emp-inc, Masters, Separated, Sales, Unmarried, Amer-Indian-Eskimo, Female, Germany,50K-
6.47152,19161.62783,0.39028868,0.008175313,55.944913,5.82836693, Self-emp-inc, HS-grad, Married-AF-spouse, Handlers-cleaners, Husband, White, Female, Greece,50K-
0.10626,119.69385,0.39028868,0.008175313,78.026137,14.31966527, Never-worked, Doctorate, Separated, ?, Husband, Asian-Pac-Islander, Male, United-States,50K-
20.13007,119.69385,7748.43651122,0.008175313,76.303963,17.5933513, Private, Assoc-acdm, Widowed, Adm-clerical, Own-child, Black, Female, South,50K-
0.10626,119.69385,0.39028868,0.008175313,0.441878,9.29207244, ?, 7th-8th, Married-AF-spouse, Farming-fishing, Not-in-family, White, Male, Laos,50K-
79.46316,468753.8563,25987.45293611,322.218351551,73.685675,8.77707365, Self-emp-not-inc, Assoc-acdm, Married-spouse-absent, Farming-fishing, Own-child, Black, Male, Iran,50K-
19.91296,6775.55928,0.39028868,0.008175313,13.048983,9.53341075, Self-emp-inc, HS-grad, Never-married, Tech-support, Husband, Other, Male, Cambodia,50K-
33.5631,119.69385,4626.92693661,1114.570884848,57.613569,13.05722811, Local-gov, HS-grad, Divorced, Protective-serv, Wife, Black, Male, Canada,50K-
72.76094,243024.65962,5546.24252539,777.715433599,30.754549,10.85922711, Self-emp-not-inc, HS-grad, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Male, Cambodia,50K-
33.01136,170760.46983,3199.64520705,1296.93844006,29.484467,7.59210301, Local-gov, Preschool, Widowed, Armed-Forces, Not-in-family, White, Male, Outlying-US(Guam-USVI-etc),50K-
15.79441,287457.27359,17379.70216749,629.397097949,44.140577,8.63808084, Local-gov, Bachelors, Divorced, Transport-moving, Unmarried, Black, Female, Nicaragua,50K-
66.66998,231694.65083,20138.47900526,61.790944371,40.393162,6.6287259, Federal-gov, Some-college, Married-AF-spouse, Protective-serv, Wife, White, Female, Canada,50K-
0.10626,119.69385,0.39028868,0.008175313,0.441878,12.97728648, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male, China,50K-
15.90426,119.69385,4675.28170523,0.008175313,60.189929,5.19414995, Self-emp-not-inc, 10th, Divorced, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male, Hong,50K-
61.69024,3479.96857,5942.90560665,332.558693258,43.304434,10.27767679, State-gov, 5th-6th, Separated, Armed-Forces, Not-in-family, Other, Male, Greece,50K-
21.92432,361421.93544,5929.13684849,100.777030343,64.151602,13.22099464, Private, 9th, Divorced, Armed-Forces, Unmarried, White, Male, Japan,50K-
19.5282,119.69385,16511.96529415,0.008175313,43.606317,11.49818691, Federal-gov, 11th, Married-civ-spouse, Handlers-cleaners, Other-relative, Amer-Indian-Eskimo, Female, ?,50K-
55.53242,181996.77729,4326.8133603,766.85971868,22.216128,8.75866407, Self-emp-not-inc, 5th-6th, Never-married, Priv-house-serv, Husband, White, Female, ?,50K-
6.57584,429038.50196,25834.21896809,0.008175313,29.999165,8.04678797, Federal-gov, Masters, Separated, Other-service, Unmarried, Amer-Indian-Eskimo, Male, Hungary,50K-
33.00111,503535.3327,3019.98676062,594.726303681,4.302432,17.6023845, Self-emp-inc, 10th, Divorced, Armed-Forces, Husband, White, Male, Mexico,50K-
0.10626,119.69385,0.39028868,0.008175313,0.441878,18.79903213, Federal-gov, Assoc-acdm, Married-civ-spouse, Protective-serv, Unmarried, Black, Male, Vietnam,50K-
42.2481,87703.34051,5968.43960681,0.760617197,39.536022,2.49640705, Private, 9th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male, Hungary,50K-
10.02053,530035.8898,14808.98641788,677.818051554,79.28033,7.33219464, Self-emp-inc, 11th, Divorced, Sales, Wife, White, Male, England,50K-
