sepal_length,sepal_width,petal_length,petal_width,class
5.418193,2.7146438,1.8022775877,2.0924175,Iris-versicolor
5.5294858,2.8068202,3.2924845605,1.348285,Iris-versicolor
7.7095782,3.2868155,4.7578041321,0.3156177,Iris-versicolor
3.2880569,1.8912294,3.1661258486,1.2234869,Iris-versicolor
6.0717761,3.3400806,3.2668070453,1.4910954,Iris-versicolor
4.0139525,4.0018427,5.1109347695,1.1947131,Iris-versicolor
6.1447223,3.4170109,5.350076929,1.3340244,Iris-versicolor
5.8375779,2.5470763,3.9778392421,0.7829615,Iris-versicolor
8.7442779,4.0130942,5.8012270654,1.2350773,Iris-versicolor
5.7840989,3.4836492,6.8397626937,0.7518331,Iris-versicolor
7.2266905,2.3557691,5.431171043,0.6877022,Iris-versicolor
3.2880569,1.9987142,0.0041982224,2.0119073,Iris-versicolor
4.3759903,3.3473474,6.8146687204,0.6053749,Iris-versicolor
5.3778749,3.8626883,9.3990312587,0.0476915,Iris-versicolor
3.5242529,2.8371502,2.7264347755,1.1414835,Iris-versicolor
5.0555488,3.4228224,2.8999282926,2.2938213,Iris-versicolor
7.8457862,2.749819,1.9633264383,1.5359735,Iris-versicolor
4.9889367,3.8700754,3.3196129697,1.4336352,Iris-versicolor
4.462662,3.5104935,5.6817407848,0.6436574,Iris-versicolor
3.6897811,1.8912294,3.7944030812,1.1122369,Iris-versicolor
3.2880569,2.8518944,3.2763209314,1.5982907,Iris-versicolor
4.7936746,3.2503241,1.4065827262,1.8713694,Iris-versicolor
5.0590798,3.6147211,3.0406522671,2.204324,Iris-versicolor
7.4882539,3.1869469,4.022916331,0.6726446,Iris-versicolor
7.1063229,2.1492028,3.4242628702,0.23228,Iris-versicolor
7.5233883,3.3538898,2.2162718405,1.4712345,Iris-versicolor
8.284302,3.1859026,4.1420672859,1.5122721,Iris-versicolor
5.2225655,3.3548817,7.8227392373,0.3105144,Iris-versicolor
6.2392408,4.2527321,7.8438622967,0.950086,Iris-versicolor
3.2880569,2.8529761,2.0891998393,1.7063957,Iris-versicolor
6.8051385,2.8403649,0.1587964935,2.2654123,Iris-versicolor
7.8634,2.4280548,1.2339866168,1.1819837,Iris-versicolor
4.6695684,1.8912294,0.0041982224,1.5151117,Iris-versicolor
3.5430445,3.5022678,5.0618678191,0.6137204,Iris-versicolor
6.5686411,2.3834912,1.8625720372,1.2247058,Iris-versicolor
3.2880569,2.712096,0.0041982224,2.2533393,Iris-versicolor
7.1354719,2.3506106,3.3630154558,0.9248,Iris-versicolor
5.3858217,4.0477686,5.9562836936,1.1554838,Iris-versicolor
5.8625057,3.6901739,3.4980293254,1.7885585,Iris-versicolor
4.4325071,3.1468598,4.528231748,0.9643701,Iris-versicolor
8.5569035,2.439583,1.3931163119,1.440674,Iris-versicolor
8.7718067,3.8533175,4.478251676,0.6235452,Iris-versicolor
5.05513,1.8912294,1.5904911824,2.1197925,Iris-versicolor
8.4720504,2.4044385,3.7327195214,1.6613634,Iris-versicolor
8.6745661,2.9090667,6.3977077377,0.7508338,Iris-versicolor
9.0519782,3.2932937,3.0417764947,1.4919242,Iris-versicolor
7.5846005,2.3075699,3.2571964916,0.2437109,Iris-versicolor
5.4072522,4.0519573,3.0784175832,2.3943429,Iris-versicolor
5.7409131,3.146639,4.7359189456,1.3296372,Iris-versicolor
4.2714899,2.1769431,1.3300682668,1.7779355,Iris-versicolor
6.7178613,1.8912294,6.4208302089,0.0006268,Iris-versicolor
3.2880569,3.4586573,1.8504843412,2.2409927,Iris-versicolor
7.5077143,2.4869974,3.2848054519,1.1776071,Iris-versicolor
7.7764924,2.9349871,3.1256795359,1.9705098,Iris-versicolor
6.6919152,2.6568724,3.6523673311,1.6436375,Iris-versicolor
7.5596944,3.3201117,4.6426774149,1.7808572,Iris-versicolor
5.2562341,1.8912294,0.0041982224,1.6135523,Iris-versicolor
7.2120268,3.6684059,3.5904496003,1.6417738,Iris-versicolor
8.5270984,3.2079437,3.7876538629,1.7010049,Iris-versicolor
4.1705197,3.2904826,3.7782085004,2.0694851,Iris-versicolor
7.9653704,3.889497,4.4483265685,0.6781924,Iris-versicolor
6.1902794,2.6064187,5.4506020719,0.8349622,Iris-versicolor
5.7912375,2.628298,5.9625476713,0.0006268,Iris-versicolor
4.1964902,2.9765278,5.6850724407,0.7472719,Iris-versicolor
5.1494633,2.6473193,6.4071033657,0.6943305,Iris-versicolor
8.1731597,3.1502773,2.8795545596,1.5945548,Iris-versicolor
3.3179728,2.571906,2.9652884142,0.9450237,Iris-versicolor
6.5782507,2.5620578,4.1951520097,1.1595549,Iris-versicolor
6.6187281,3.7046328,3.255124606,1.1786765,Iris-versicolor
7.8989857,2.0626584,4.0523469416,0.208517,Iris-versicolor
5.2905629,3.0471431,2.1773333372,1.2777376,Iris-versicolor
4.9403644,3.4394045,4.347719388,0.865514,Iris-versicolor
3.2880569,3.9182641,0.0041982224,3.0047948,Iris-versicolor
5.9716454,2.9547282,3.1700340406,1.4713349,Iris-versicolor
3.6224412,2.3025471,3.4718542075,0.8214451,Iris-versicolor
6.1637893,2.0015915,4.6379548313,0.6428368,Iris-versicolor
4.8370676,3.9467332,2.510288986,1.7076419,Iris-versicolor
7.3553179,3.1921848,6.6810806598,0.683735,Iris-versicolor
3.7554416,2.6583099,6.875011801,0.348453,Iris-versicolor
3.2880569,1.8912294,0.0041982224,1.850764,Iris-versicolor
6.2098234,2.3485485,6.8901563087,0.1018537,Iris-versicolor
3.3448698,2.4650094,6.3579517103,0.1396575,Iris-versicolor
4.2206803,4.1511736,6.975161507,1.5994708,Iris-versicolor
6.9045845,3.1797552,4.090754092,0.4996601,Iris-versicolor
5.0017946,2.104362,4.4948636201,0.0006268,Iris-versicolor
7.7238178,3.0752619,3.8248173628,0.5248589,Iris-versicolor
3.2880569,1.8912294,4.3760261646,0.0006268,Iris-versicolor
6.8738164,2.7878613,1.9714159786,1.4614428,Iris-versicolor
7.5372478,3.4540099,4.8278356289,0.0468234,Iris-versicolor
7.7604494,3.5708083,2.0172281584,2.1427284,Iris-versicolor
8.912531,3.7505793,6.1444034985,0.2955472,Iris-versicolor
3.9608986,3.1479202,5.8413698232,1.3065282,Iris-versicolor
4.8373026,4.0084199,1.9015474743,2.0935649,Iris-versicolor
7.8949029,3.8561286,2.0286183054,2.6437931,Iris-versicolor
7.0629111,2.8483983,3.2783935664,2.3833551,Iris-versicolor
6.6532907,2.6534285,2.5592562558,0.7998802,Iris-versicolor
4.1475452,3.7266984,5.6741054449,1.1426919,Iris-versicolor
7.1226645,3.1276132,2.1464758163,1.9889316,Iris-versicolor
3.2880569,2.926498,0.0041982224,2.806197,Iris-versicolor
5.5491173,3.9574516,4.4199189523,0.852055,Iris-versicolor
6.5257419,2.6549678,4.4383170566,1.3633413,Iris-versicolor
8.294705,2.5070834,1.5634976291,1.6918111,Iris-versicolor
4.6738415,3.3283363,5.748519489,0.2254532,Iris-versicolor
5.2360411,3.5890428,8.1545553941,0.0006268,Iris-versicolor
5.3232351,1.8912294,5.1483097251,0.0006268,Iris-versicolor
6.5577796,2.3342807,6.6766609484,0.2351519,Iris-versicolor
4.8320418,3.0552022,5.2984506564,0.5458381,Iris-versicolor
3.5324654,2.7228908,4.4541427225,0.4420478,Iris-versicolor
7.6195678,2.7451502,5.6450319209,0.1435979,Iris-versicolor
6.5277125,3.4827044,4.1394770328,1.3475665,Iris-versicolor
6.9787595,2.7848682,3.0392551124,1.4069703,Iris-versicolor
5.301218,3.6642327,6.6478297264,0.5301135,Iris-versicolor
4.5043004,2.7589977,4.2443074569,1.7217247,Iris-versicolor
3.2880569,1.8912294,3.7629597144,1.667926,Iris-versicolor
6.0184487,4.1902333,5.2772713024,1.5926073,Iris-versicolor
4.9701225,3.4274463,3.5620914345,1.5514515,Iris-versicolor
5.899673,3.653646,4.310556295,0.6679627,Iris-versicolor
3.6004678,3.0004544,1.023568444,1.8692114,Iris-versicolor
6.4663557,1.9545692,5.7541882782,0.7336715,Iris-versicolor
5.5403583,2.7024486,2.7209217451,2.3893508,Iris-versicolor
4.1597583,2.5243376,8.1310680275,0.2404966,Iris-versicolor
8.0089742,2.6325924,4.3443969294,0.4924016,Iris-versicolor
6.7323593,3.6652345,3.3966026955,1.2153294,Iris-versicolor
7.7459814,3.3860968,5.4006920815,1.3568307,Iris-versicolor
7.2620862,3.6860827,5.6419687812,0.3514627,Iris-versicolor
4.6652379,2.6349065,5.8200697792,0.0006268,Iris-versicolor
7.2685987,3.8580025,4.5846282133,0.5782178,Iris-versicolor
3.2880569,3.4215026,6.1551986925,1.1691895,Iris-versicolor
3.7362818,1.8912294,4.7635487628,0.0006268,Iris-versicolor
7.097908,2.905685,5.9493271915,0.6826486,Iris-versicolor
3.2880569,2.9329878,7.5723518087,0.0006268,Iris-versicolor
7.3885813,3.7520546,6.7831108092,0.6652644,Iris-versicolor
3.7987454,3.4511073,4.4579087629,0.9121608,Iris-versicolor
8.8077714,2.5426438,5.3957506826,1.2390324,Iris-versicolor
4.7125845,2.9514373,6.5726906638,0.9220979,Iris-versicolor
7.3513218,3.5018457,2.591853849,2.1462982,Iris-versicolor
3.8374607,2.5460742,6.8239415452,0.0006268,Iris-versicolor
3.4521749,1.8912294,6.3181085004,0.5550597,Iris-versicolor
7.26477,1.9310282,2.4765946599,0.5154927,Iris-versicolor
6.9038126,3.5963562,3.5777193793,2.0909971,Iris-versicolor
6.416417,3.2840937,0.9267150951,1.9601382,Iris-versicolor
5.6058348,3.119411,7.6793843958,0.1377855,Iris-versicolor
5.8818828,3.5006486,3.6707237056,1.5654005,Iris-versicolor
6.5477883,3.8793388,5.9193513115,0.5316719,Iris-versicolor
3.2880569,3.2335127,2.7683075802,1.4998383,Iris-versicolor
5.79161,2.1242219,4.3781003724,0.9114566,Iris-versicolor
4.2637273,3.536721,2.779988252,1.7267318,Iris-versicolor
7.428107,2.8836407,4.4396155262,0.995612,Iris-versicolor
8.2475991,3.1133614,3.942033754,0.8417246,Iris-versicolor
6.072896,3.4183854,5.8789440879,1.1407538,Iris-versicolor
5.4169048,3.6558078,8.1893930441,0.5568351,Iris-versicolor
7.7524617,3.78636,3.3235642425,2.1575351,Iris-versicolor
7.6014177,3.7494001,3.9841142478,1.5226896,Iris-versicolor
3.3912768,3.1552322,7.0979751487,0.167454,Iris-versicolor
5.6473538,4.3432743,4.3970579001,1.8877476,Iris-versicolor
3.2880569,1.8912294,2.7478009368,1.1855866,Iris-versicolor
7.6228024,2.425677,4.1151612922,1.4162708,Iris-versicolor
7.7437135,3.1317778,7.5156715891,0.4150669,Iris-versicolor
7.157462,2.6305605,1.935351322,2.4213094,Iris-versicolor
3.2880569,1.8912294,5.9580889534,0.0006268,Iris-versicolor
4.2839869,3.9505761,5.4428904245,1.248693,Iris-versicolor
5.8604637,2.5277935,3.8337549385,0.9761104,Iris-versicolor
7.3347544,3.7816575,6.73424784,0.2911415,Iris-versicolor
5.1803822,2.8690412,4.8092730506,0.3214372,Iris-versicolor
4.5202102,3.7556081,4.0679201629,1.528236,Iris-versicolor
8.0362942,4.1913417,7.1922934173,0.5601533,Iris-versicolor
4.4667297,2.9018708,6.8511646306,0.6340459,Iris-versicolor
7.9427806,3.2635889,3.9992862504,0.3321083,Iris-versicolor
4.4488232,2.9344421,2.7244590724,2.3871532,Iris-versicolor
4.3992141,3.3665602,5.8775744239,0.634396,Iris-versicolor
3.2880569,2.0996943,4.3663445005,0.0006268,Iris-versicolor
4.1646167,2.1405244,4.1158785943,0.1753176,Iris-versicolor
5.3160959,2.113358,4.6229367587,0.1957273,Iris-versicolor
3.7648156,2.4892564,7.4425544261,0.3983457,Iris-versicolor
5.9774539,3.3147467,2.5811399084,1.6763277,Iris-versicolor
6.95278,4.35545,6.7498840559,1.1919237,Iris-versicolor
5.1689261,2.9781457,5.3093834366,0.2452015,Iris-versicolor
6.5553842,2.8391006,4.9526938232,1.2610844,Iris-versicolor
5.7914348,3.320723,5.7621341294,0.0006268,Iris-versicolor
8.2248333,3.1789962,4.768186799,1.0780621,Iris-versicolor
8.8906761,2.8444804,4.7895772161,0.5872247,Iris-versicolor
6.2151294,2.5333583,2.789871686,0.7092304,Iris-versicolor
8.8945625,3.0844794,6.0779150233,1.1433427,Iris-versicolor
3.2880569,2.9445274,2.1567746048,1.4837174,Iris-versicolor
5.3263953,2.9681932,2.9969077985,1.528609,Iris-versicolor
8.5965058,3.8168806,3.9729786201,0.6030116,Iris-versicolor
4.7669518,3.7249664,4.508085968,1.163852,Iris-versicolor
7.4498083,3.8006912,5.300809649,0.5706412,Iris-versicolor
3.2880569,2.790475,0.0041982224,2.8927926,Iris-versicolor
4.4388202,2.2855072,1.1524253299,1.7110948,Iris-versicolor
5.4276427,2.6620692,5.6670992353,1.1519381,Iris-versicolor
4.3225108,2.7564051,5.5325144558,1.0235408,Iris-versicolor
8.6570753,2.6537814,4.2962508536,0.0752531,Iris-versicolor
4.122109,3.0219011,3.9343857888,1.1062541,Iris-versicolor
4.7229802,3.2700281,2.2819187398,1.8341623,Iris-versicolor
7.3691134,2.3042198,1.2242763768,1.4824616,Iris-versicolor
4.5555522,2.5658316,7.519046556,0.0920852,Iris-versicolor
5.4771944,2.3368443,3.0682516847,1.3137496,Iris-versicolor
7.2107776,3.9870139,8.1837175865,0.5198359,Iris-versicolor
4.7532739,2.3575371,1.7638065832,1.6370767,Iris-versicolor
5.9869698,2.9591014,6.359390903,0.499923,Iris-versicolor
7.8421663,3.3045687,7.7988092908,1.3101652,Iris-virginica
8.5708249,3.0322949,7.5552421964,1.7044775,Iris-virginica
6.2617213,3.0652577,7.4788710138,0.7321386,Iris-virginica
6.661979,3.5667067,7.4567388313,1.7191899,Iris-virginica
4.7942133,2.7509693,9.4314784192,0.0006268,Iris-virginica
5.3436477,2.3529345,7.4501333625,1.3831982,Iris-virginica
3.821899,3.2515667,8.989821493,0.4509342,Iris-virginica
4.1555166,2.6434838,7.5180478827,0.9530266,Iris-virginica
6.0991902,2.2541189,7.6302976508,1.7212252,Iris-virginica
5.1146155,3.6615946,8.5236640354,2.0373936,Iris-virginica
4.9313766,3.3414382,8.1309430651,0.7572741,Iris-virginica
5.1062132,2.3919383,5.9076672645,1.2621517,Iris-virginica
5.2087135,2.481723,5.4138645595,2.0111895,Iris-virginica
3.2880569,2.6710967,9.3992861073,0.5818533,Iris-virginica
7.2181112,2.7616845,8.0650065743,0.9026601,Iris-virginica
5.491703,2.3794867,6.0232335026,2.2164862,Iris-virginica
5.1264544,3.2250987,8.4754535047,0.4802375,Iris-virginica
5.4764965,3.387841,7.1035269764,0.9650216,Iris-virginica
6.8982396,3.2036202,8.885585505,1.4569419,Iris-virginica
4.6617514,2.9695095,7.3050726265,1.8146462,Iris-virginica
8.2418615,3.5038697,8.6341099451,1.1464913,Iris-virginica
5.5728836,4.0886993,7.3479008769,2.0807569,Iris-virginica
5.8698166,2.6573371,5.6725759986,1.8439324,Iris-virginica
4.4775068,2.5512152,9.0451181692,0.7568271,Iris-virginica
7.2708572,2.8347261,6.7521663542,0.9685926,Iris-virginica
7.6914856,3.2295345,6.6167613733,1.0104364,Iris-virginica
7.2030384,2.8475129,7.1924490912,1.4766943,Iris-virginica
3.8779978,3.5337832,4.8010732889,2.143728,Iris-virginica
5.8972944,2.5860699,9.4343981129,0.7451041,Iris-virginica
5.3431447,3.0042767,7.77580833,2.3501434,Iris-virginica
5.620651,3.706647,8.9832878871,0.6163285,Iris-virginica
7.6163133,3.7364322,6.3880735975,1.3732725,Iris-virginica
5.968455,2.8247298,6.9540765287,2.4614275,Iris-virginica
4.8835459,2.5864536,7.5836280718,1.0659062,Iris-virginica
3.2880569,3.1670511,7.4712333211,1.4561367,Iris-virginica
6.4638829,2.8975337,8.3538884863,0.0006268,Iris-virginica
6.7034623,2.8704922,7.4684457895,1.3378646,Iris-virginica
7.9288383,3.3118206,6.2325474349,1.3540633,Iris-virginica
3.2880569,4.1053689,8.8793927536,1.5039346,Iris-virginica
4.1879205,3.0010315,6.076412946,1.3221355,Iris-virginica
3.5982337,3.2912268,5.9605058908,1.9942185,Iris-virginica
5.2794206,2.3024471,8.6456521926,0.0029309,Iris-virginica
8.709581,3.6348326,7.1100044191,1.0695301,Iris-virginica
5.7511,2.4359466,6.6062563165,1.4337247,Iris-virginica
3.2880569,1.8912294,9.4329756016,0.0006268,Iris-virginica
6.5840468,3.31015,6.9599281602,1.4975022,Iris-virginica
5.5917218,3.8461503,6.392216952,1.6280742,Iris-virginica
6.2653398,3.8736662,7.1728988497,2.9609968,Iris-virginica
7.6757605,2.4762003,8.7058126051,1.1812741,Iris-virginica
8.4354775,3.3134664,8.133356398,1.2464079,Iris-virginica
5.6986424,2.9454744,7.5276278553,1.2277879,Iris-virginica
6.4630436,2.7619431,7.5460021599,0.9410644,Iris-virginica
6.9417681,2.9397283,6.4080852796,1.1123874,Iris-virginica
4.0951843,2.2643694,6.9364055926,1.4939276,Iris-virginica
7.5729949,3.3884711,7.2580038162,2.2552357,Iris-virginica
6.9139862,2.7932013,7.9230430519,2.0107315,Iris-virginica
8.5274553,3.5792093,8.7265945072,0.536973,Iris-virginica
7.1187948,3.0785886,7.8216723435,0.3236982,Iris-virginica
5.5087673,2.2115727,8.3113320924,0.7590296,Iris-virginica
3.2880569,1.932916,4.2962624891,2.6028093,Iris-virginica
8.1375171,3.2377155,8.0766386785,1.5847087,Iris-virginica
4.8700097,1.8912294,9.1932835647,0.0006268,Iris-virginica
6.5886965,3.4808807,8.7583821381,2.5706093,Iris-virginica
6.9092824,2.65901,5.9943980888,1.4338811,Iris-virginica
6.0239169,3.987829,8.1202349752,1.6808577,Iris-virginica
6.9417276,2.874225,9.1153763868,0.8428849,Iris-virginica
6.9754465,3.8158432,8.9300724343,2.6584713,Iris-virginica
4.9487667,2.6990357,8.5342630912,0.0630467,Iris-virginica
5.3875758,3.212327,7.1908243954,0.9086175,Iris-virginica
8.0904941,2.6941204,6.8716025508,0.6650224,Iris-virginica
7.662595,3.6519456,7.2958662635,1.1532359,Iris-virginica
5.3123295,2.5769421,9.2809457848,2.6692204,Iris-virginica
5.2992499,3.2258247,6.5126633205,1.2826974,Iris-virginica
5.5266941,2.8758651,7.8478285954,0.7579611,Iris-virginica
4.7914457,1.8912294,6.1640425638,1.5991943,Iris-virginica
6.5213253,3.4236229,7.2667220981,0.7140235,Iris-virginica
4.6717478,3.6884483,5.5415764273,1.7924254,Iris-virginica
6.3646242,3.1469857,6.7618099975,2.1397635,Iris-virginica
5.5468893,3.0277169,8.6538667519,0.4946778,Iris-virginica
5.0629241,3.6350349,6.6529262731,1.3339483,Iris-virginica
5.1466247,3.5160081,7.6548001486,1.1021804,Iris-virginica
8.3439606,3.2711422,8.5951073374,0.8258452,Iris-virginica
3.9462564,2.2781723,9.330261878,1.7249218,Iris-virginica
5.9231737,3.0223155,7.5570736096,1.2648183,Iris-virginica
6.9758243,3.6966839,9.3266901432,0.7801878,Iris-virginica
5.0573745,2.3351151,6.1533267934,2.0917002,Iris-virginica
4.4796883,3.1383896,8.3738939807,1.4998914,Iris-virginica
5.0069464,3.290997,9.2702719345,1.1872938,Iris-virginica
3.7959442,3.72514,7.5036970251,1.3173533,Iris-virginica
4.1476942,2.6520982,8.4798750809,0.2677019,Iris-virginica
7.7684132,2.1075592,8.5327576365,1.5003952,Iris-virginica
5.6192063,3.1926313,9.4168702951,1.5513832,Iris-virginica
6.4594333,3.5997965,8.0330752349,2.0010348,Iris-virginica
7.4556763,3.9818585,8.4217191822,2.4113102,Iris-virginica
7.9954972,3.6953022,8.5193028992,0.6543143,Iris-virginica
6.5272628,2.0946535,5.076685488,2.199022,Iris-virginica
6.8765469,3.0111497,7.2659977732,1.5260255,Iris-virginica
4.2601356,4.1657042,8.676481739,1.4391979,Iris-virginica
6.8195419,2.6657846,3.5698702491,2.3196039,Iris-virginica
3.8001688,3.7385341,9.0520743735,0.83346,Iris-virginica
4.109027,2.4952704,6.93186635,0.8484817,Iris-virginica
8.0278921,2.7883748,8.3409452657,1.7144822,Iris-virginica
6.3037546,2.6208386,7.3030231666,1.5705757,Iris-virginica
6.0226288,2.1560104,6.6005133351,1.0651323,Iris-virginica
3.5491868,3.7624238,9.3115481576,0.9210104,Iris-virginica
4.5920011,2.2500669,4.1646869212,2.3124067,Iris-virginica
3.7944771,3.0472984,6.3409969808,2.563752,Iris-virginica
7.8798923,2.0829113,9.0329718383,0.624587,Iris-virginica
5.6724972,2.7876938,9.153377742,0.1289072,Iris-virginica
7.3676445,3.2489975,8.3127049811,1.0870386,Iris-virginica
3.2880569,4.0083459,5.606230424,2.6987921,Iris-virginica
7.180595,2.087957,7.3232186247,0.2043612,Iris-virginica
7.2586273,3.1122341,8.5877084566,0.1010637,Iris-virginica
5.4028635,1.8912294,4.8872394991,2.7070283,Iris-virginica
5.3650981,2.9645861,8.9760463975,0.1827495,Iris-virginica
7.7413683,2.8262978,8.6544758181,0.8030635,Iris-virginica
5.5695114,3.075689,5.2446956455,2.1030381,Iris-virginica
6.8015016,2.1624839,9.4405310501,0.6460925,Iris-virginica
6.2899905,3.5705982,8.3215891688,1.4825888,Iris-virginica
5.3000661,3.3450893,8.6382353732,0.8755043,Iris-virginica
4.2679951,2.3004243,8.5817559178,2.1958002,Iris-virginica
5.7764442,2.0929117,8.1100809092,0.5738487,Iris-virginica
4.6428641,3.2276212,7.1950393985,0.8425818,Iris-virginica
5.8694051,3.6370295,8.4248657812,0.6119399,Iris-virginica
6.0126139,3.4993793,7.2114000159,1.1771969,Iris-virginica
5.3778732,2.5879707,7.7163283023,2.306143,Iris-virginica
6.922493,3.6792279,5.2059582819,2.7522527,Iris-virginica
4.6619482,3.0402189,8.5969725734,1.6319091,Iris-virginica
4.6966484,3.6306465,8.5378658527,0.7857154,Iris-virginica
5.254997,3.7096777,8.9423059236,1.4384369,Iris-virginica
3.9410291,2.8924127,8.9307948088,1.901913,Iris-virginica
6.7946443,4.1255812,8.0669058169,1.0816984,Iris-virginica
6.5142167,2.0843478,6.4679062995,0.6399357,Iris-virginica
8.3855625,2.0927397,8.1801439673,0.4481349,Iris-virginica
5.8959623,2.8572502,8.7487478894,0.326412,Iris-virginica
7.414255,3.1090827,9.2001550493,0.7413221,Iris-virginica
5.8495016,2.8161497,8.0723153202,1.0744191,Iris-virginica
4.9098277,2.3528494,6.4689055093,0.7742274,Iris-virginica
5.8009505,2.3535729,6.2911281196,0.855582,Iris-virginica
7.2001456,3.4437578,8.7194490016,1.0333787,Iris-virginica
6.8516998,2.5578489,7.8903701593,0.0677904,Iris-virginica
4.6499536,2.7782528,7.9423170243,0.7592328,Iris-virginica
5.4620462,2.7661586,8.7684829922,1.3223387,Iris-virginica
3.2880569,3.0323867,4.695364487,2.9575942,Iris-virginica
6.921061,2.9587213,7.4352200996,1.2497498,Iris-virginica
3.8268841,2.3242508,7.8974838835,0.7045887,Iris-virginica
4.1224875,2.2646821,9.1633113531,0.0006268,Iris-virginica
