Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,class
22990.789,1284.85562,379.92386,320.4005,1.8888731,0.6778214,131451.6,273.07648,0.7063479,0.9890291,0.9351086,0.69282387,0.0043023172,0.0012554497,0.6277171,0.9974905,DERMASON
88886.812,1366.78986,583.01827,259.5108,1.4879648,0.8116344,85730.98,224.55014,0.7792705,0.9948782,0.80500179,0.68288047,0.0041504929,0.0012067658,0.7585192,1.0000117,DERMASON
36215.873,741.20771,358.77558,265.1362,2.0520224,0.6824864,101674.29,316.70548,0.7269536,0.9902914,0.85095303,0.86972934,0.0059946278,0.0010435258,0.4128803,0.99510943,DERMASON
110827.481,940.3775,508.55048,236.5295,1.3419032,0.8080553,118307.18,315.30602,0.6958098,0.9749877,0.93114562,0.81381136,0.0085070445,0.001466749,0.4127182,0.98987214,DERMASON
55480.442,641.90004,301.49659,310.8889,1.9479417,0.9667833,14325.33,230.29121,0.7510836,0.9998375,0.82431209,0.8174415,0.0052232571,0.0006985681,0.5167964,0.99308779,DERMASON
106417.922,979.68062,345.76492,306.0489,2.0014456,0.622844,58780.89,266.30533,0.7910553,0.989393,0.79548088,0.75441032,0.0081234024,0.000942607,0.4056201,0.994007,DERMASON
82797.36,788.79726,509.19098,261.1149,1.8439169,0.7127478,84951.29,296.17125,0.7958182,0.9993524,0.78115028,0.86906393,0.0076307952,0.0015206581,0.470349,0.99415895,DERMASON
60811.617,1400.23574,462.66849,285.0841,2.0422611,0.9787358,45813.31,243.31137,0.6840845,0.9951892,0.80333342,0.71688882,0.0053380553,0.0012517909,0.6873643,0.98458386,DERMASON
63045.727,1349.37709,391.05628,220.7044,1.8141824,0.5836744,131161.63,318.55828,0.727861,0.9915917,0.7638811,0.71450471,0.0043225036,0.0012861169,0.6053798,1.00160265,DERMASON
55997.746,1115.68605,517.97383,222.3448,1.7019211,0.8657348,87350.05,399.85264,0.7851509,1.0013032,0.89327235,0.66080664,0.0057346578,0.0017383185,0.5114982,0.98961216,DERMASON
81727.947,1178.39493,461.38619,280.9229,1.8087283,0.8505137,37258.33,340.33631,0.7306723,0.9747405,0.82545669,0.64094028,0.0066487073,0.0007812287,0.5267583,0.99351797,DERMASON
45569.061,927.75765,204.75043,271.356,1.3402905,0.9610677,67333.68,403.87837,0.8285953,0.9830135,0.81500151,0.62359476,0.0042966384,0.0009030961,0.4260876,0.97975844,DERMASON
102539.575,828.22756,355.31697,319.2524,1.935561,0.8438386,62366.98,270.2944,0.7752825,0.9925069,0.76463853,0.6432958,0.005606424,0.0007207531,0.5872091,1.00609682,DERMASON
115617.777,911.10879,313.81011,316.165,1.5486624,0.79743,75907.55,352.04563,0.7078398,0.9761399,0.80861172,0.87266199,0.0065500032,0.0013752109,0.4694999,0.9863741,DERMASON
105648.609,542.8301,548.17696,305.0927,1.6790219,0.8440848,127091.68,241.80697,0.7680507,0.9992359,0.84524137,0.64607935,0.0056693736,0.0009891738,0.5231296,0.97994299,DERMASON
31454.226,1354.11377,548.01948,221.9388,2.0201581,0.6424093,95571.71,345.52481,0.6996467,0.9768394,0.82343647,0.70433537,0.0042103747,0.0012885332,0.5756779,0.98898425,DERMASON
97662.349,1217.87635,487.98949,176.3346,1.386456,0.9229517,134860.43,296.53228,0.7517156,0.9829728,0.94261783,0.75187394,0.0060248599,0.0014034417,0.6092118,1.00453553,DERMASON
100548.334,1025.48085,593.48359,167.3719,1.6426325,0.8062184,135982.68,292.45155,0.7082126,0.9969232,0.89014384,0.85480729,0.0053407423,0.0010794522,0.4352244,0.99201928,DERMASON
107172.714,819.78369,506.99697,242.47,1.8941839,0.9241565,69826.92,278.36648,0.7169368,0.987353,0.89122308,0.82383373,0.0082974943,0.0011179358,0.6401473,0.98900127,DERMASON
47741.845,1117.13635,326.47957,232.6652,1.4835895,0.6636372,1221.44,344.95317,0.7047927,0.9731138,0.92178131,0.69320234,0.0028581414,0.0014753368,0.3912117,1.00231785,DERMASON
122129.027,924.33527,503.50741,247.606,1.3851044,0.7273626,107085.33,209.58454,0.7195538,0.9843311,0.97312412,0.72204619,0.0055798538,0.0015734868,0.6244741,0.98957745,DERMASON
66308.752,721.94626,262.98325,279.0587,1.593249,0.5646486,129251.96,393.86926,0.7553854,1.0026235,0.89011509,0.62359476,0.0043935188,0.0007096773,0.4881525,0.99300935,DERMASON
96231.634,949.66171,212.58497,132.6856,1.6034399,0.7583399,80108.13,373.0648,0.8050608,1.0011618,0.93487996,0.65215215,0.005101351,0.0011434097,0.3954787,1.00437074,DERMASON
8472.039,651.32728,204.75043,129.6337,1.4497696,0.7780052,76388.41,302.19408,0.6571598,0.9789498,0.9465596,0.62359476,0.0028581414,0.0014121928,0.7020728,0.99915392,HOROZ
30537.162,609.6658,333.95335,145.7402,1.3496542,0.9019488,30643.35,403.31229,0.7025016,0.9795279,0.95527744,0.63351876,0.0068630729,0.0016202907,0.5752745,1.00475983,HOROZ
25157.95,544.37829,534.5869,196.6461,2.0178543,0.6452863,13942.73,220.35563,0.6532452,0.9876301,0.77822436,0.85545956,0.0057537874,0.0011962226,0.5362482,0.99244868,HOROZ
18390.7,890.5172,230.19401,215.2486,1.4916422,0.7888569,4846.84,285.41623,0.6664568,0.9807519,0.94018109,0.81574464,0.0038594577,0.0007396441,0.4654361,0.98525419,HOROZ
20237.483,690.40157,204.75043,129.6337,1.3284398,0.5646486,1221.44,319.56627,0.7060741,0.9815639,0.83449473,0.84913566,0.0073303837,0.0014735773,0.744573,1.003069,HOROZ
82846.112,725.51474,262.19255,314.6997,1.3757557,0.8745258,93701.44,346.81554,0.7308132,0.9913035,0.77431781,0.74119943,0.0081855582,0.0010318355,0.652986,0.99910535,HOROZ
43932.222,525.00284,489.39594,164.4523,1.6391335,0.7453725,21135.23,343.76628,0.6842918,0.9865307,0.95071685,0.77331092,0.0084581104,0.0007902196,0.4927427,0.99498753,HOROZ
22404.792,519.36001,277.0093,275.7373,1.6888852,0.5749994,63590.16,240.79749,0.6566023,0.9898671,0.92208729,0.82698105,0.0048960845,0.0015450341,0.6079143,0.97994802,HOROZ
100762.051,668.09192,216.0169,186.4137,1.8501826,0.9712196,131042.08,212.3047,0.6920748,0.9770315,0.77157349,0.72671539,0.0074912083,0.0012599196,0.6335558,0.98795236,HOROZ
31520.679,739.19053,205.11719,201.3013,1.9528953,0.5646486,1221.44,212.05019,0.8085113,0.9792269,0.73388726,0.84875038,0.0042566499,0.0014007199,0.439172,0.98498321,HOROZ
8472.039,706.11529,538.75931,263.8307,1.463817,0.7775402,32467.02,297.38571,0.7591595,0.9942338,0.97111413,0.62359476,0.0042259187,0.0016614845,0.7097408,0.99396211,HOROZ
78851.608,573.43322,259.18061,227.3735,1.9732834,0.5775743,6715.1,242.37033,0.8247105,1.0019752,0.87899108,0.83143373,0.0072955275,0.0010375911,0.5306925,0.98485527,HOROZ
74154.717,683.52793,222.23648,322.0975,1.9196731,0.7522704,29682.76,215.01816,0.6791777,0.9954334,0.80404301,0.66740484,0.0056387613,0.0006811414,0.6191425,0.99476539,HOROZ
56633.87,600.6618,266.41662,171.0828,1.5196099,0.5895722,37800.37,327.65946,0.693018,0.9800632,0.75492741,0.73367921,0.0050965514,0.0007670902,0.6547258,0.99132952,HOROZ
16355.617,583.57783,362.56797,288.3422,2.0239741,0.7821353,29537.57,360.66742,0.7112361,0.9781065,0.76464095,0.70679095,0.0040432561,0.0010705282,0.5182574,0.98539036,HOROZ
10726.909,1258.92348,251.4578,311.4737,1.5355359,0.9526841,36817.07,349.32041,0.7610818,0.9815134,0.79340327,0.85440497,0.0058046176,0.0006367057,0.4739239,0.99990601,HOROZ
106751.146,611.14494,340.11501,174.8936,1.7908611,0.7264793,28510.27,219.80097,0.6835384,0.9773825,0.82932511,0.65510453,0.004612679,0.0011093706,0.7250213,0.99797856,HOROZ
8542.02,522.84238,548.21128,129.6337,1.3284398,0.5773245,1221.44,209.57918,0.7342664,0.9731138,0.96414217,0.62359476,0.006170743,0.0016642643,0.3940295,0.97975844,HOROZ
77004.921,594.82388,248.86948,148.8777,1.6246107,0.7023656,35252.48,264.4668,0.7186163,0.9927894,0.75797122,0.75432683,0.0035073401,0.0008554215,0.7260369,0.99620609,HOROZ
10035.126,663.9453,443.29245,225.4289,1.3781631,0.8103658,33029.7,209.57918,0.6539427,0.9731138,0.87430745,0.72883909,0.0080498258,0.0010140815,0.6417832,0.99435299,HOROZ
46143.796,738.18271,354.47164,137.8938,1.5480752,0.8670991,13711.65,210.62338,0.6984114,0.9882631,0.95372344,0.87520942,0.0052404754,0.0014489533,0.6509427,0.98906375,HOROZ
42212.743,734.30231,589.5746,213.4768,1.4828471,0.6612284,11744.53,354.70028,0.7866561,0.987138,0.7604635,0.68231483,0.0070523896,0.0015653225,0.6115755,1.00622667,HOROZ
12229.379,580.75408,466.47042,194.838,1.9509207,0.6705103,9595.52,300.13173,0.6952656,0.9762835,0.916321,0.80510611,0.0052827145,0.0007387393,0.6675242,0.99531887,HOROZ
8472.039,517.51794,204.75043,265.5521,1.8380391,0.5646486,1221.44,209.57918,0.6508528,0.9731138,0.73388726,0.79920567,0.004055458,0.0008566804,0.3903229,1.00326393,HOROZ
67787.043,1231.03725,442.1427,208.2446,2.0314847,0.882314,16997.27,338.82065,0.7474835,0.9812357,0.79080627,0.67225744,0.0058810309,0.0010704005,0.3954999,0.99479311,SIRA
45854.228,1184.34657,258.45206,208.241,1.5110572,0.8396164,121199.45,349.63003,0.7278822,0.9786454,0.73388726,0.62359476,0.007613683,0.0013654628,0.3903229,0.97975844,SIRA
119306.363,1148.43386,361.10357,303.4235,2.0117637,0.8919959,26625.73,227.2254,0.7658502,0.9945573,0.77994713,0.66522033,0.003248688,0.001145305,0.4063933,0.98673983,SIRA
20762.946,732.71895,363.00141,319.9267,2.0916749,0.6397002,19159.53,306.3707,0.7773863,0.9800596,0.9007864,0.64371137,0.0059395742,0.001055576,0.470562,0.99801802,SIRA
42789.931,781.4742,311.14355,176.3079,1.7339635,0.6317537,93845.91,400.74845,0.6525036,0.9859507,0.77588568,0.71239102,0.0079510114,0.0013508593,0.5006789,0.99073541,SIRA
42845.335,744.58526,467.11351,133.9304,1.8363994,0.9250579,17974.57,406.93,0.7228044,0.9920992,0.81160643,0.7445095,0.0082067367,0.000765165,0.6397319,0.98699704,SIRA
8472.039,517.51794,392.45853,157.6756,1.3284398,0.5646486,125008.83,209.57918,0.6508528,0.9905233,0.87269128,0.62359476,0.0080727577,0.0009070076,0.3903229,1.00084569,SIRA
59099.083,1396.28363,367.49374,167.9675,2.0916736,0.780259,9174.49,287.69845,0.6663503,1.001627,0.73847217,0.74271239,0.0049252459,0.0016802428,0.3939866,0.9917397,SIRA
51017.309,883.92752,231.82985,162.0219,2.0318915,0.8450604,62015.28,234.17467,0.7040049,0.9790631,0.91785928,0.64189464,0.0074967603,0.0013234391,0.5587012,1.00548894,SIRA
52080.323,562.90255,371.85288,146.3175,1.7281403,0.9695458,37093.44,378.35219,0.6578727,0.9824823,0.76958981,0.63061987,0.0036039954,0.0009022679,0.6098007,0.98158908,SIRA
8472.039,1091.36881,490.89252,172.1237,1.9192551,0.5646486,51205.56,221.4728,0.6508528,0.9938107,0.73388726,0.62359476,0.0028581414,0.00161152,0.5925288,0.97975844,SIRA
71047.857,1318.77648,524.79061,186.9149,2.0399957,0.6138347,126469.69,266.77664,0.6733725,0.9850105,0.7498412,0.77373289,0.0078813209,0.0010276315,0.4546009,0.99461011,SIRA
115238.304,1170.07472,579.30498,260.5954,2.0746228,0.6807914,11122.49,261.34874,0.7717962,1.0012568,0.92438259,0.71998303,0.0067249672,0.000725564,0.4200419,1.00220722,SIRA
54996.308,1168.61199,204.75043,129.6337,1.9259734,0.5646486,1221.44,346.4983,0.6983482,0.9749967,0.77959826,0.68534846,0.0075654968,0.0005596604,0.485336,0.98408132,SIRA
120771.099,1097.42344,228.48253,148.4837,1.6235645,0.9624858,29860.47,341.38608,0.6941255,1.002683,0.96953624,0.70663489,0.0057257247,0.001493179,0.4853304,0.98351061,SIRA
77493.398,1319.56848,226.27867,188.5206,1.9459862,0.8062379,11985.75,305.7821,0.6846183,0.9807441,0.80218636,0.63491992,0.0053436242,0.0009069036,0.6653839,1.00322423,SIRA
102082.126,1361.96652,311.90094,226.7765,1.5461025,0.8005249,9512.66,406.68676,0.7442977,0.9838193,0.75760358,0.63308714,0.006835932,0.0010373267,0.4601988,0.99369157,SIRA
125217.494,1380.65053,373.66415,213.5412,1.8432586,0.9796683,74232.0,281.00452,0.6673824,0.9875393,0.78092806,0.71156879,0.0076718453,0.0014371081,0.7008728,0.98913763,SIRA
23595.851,534.46,417.15392,135.377,1.5722755,0.8159008,128611.71,303.66352,0.8091824,1.0021691,0.74228923,0.65381149,0.0059327294,0.0012461444,0.5262591,0.9883341,SIRA
61696.393,1074.62795,470.6805,183.0985,1.9874774,0.9375005,71328.03,264.76969,0.7866967,0.9876532,0.96206036,0.85773484,0.0081274646,0.0011518522,0.4603641,0.99880156,SIRA
12052.235,827.4035,431.15113,181.2557,1.8625314,0.9326021,89913.52,354.85014,0.7588461,0.9776099,0.73939202,0.62995911,0.0038500961,0.0013613591,0.7177701,1.00661281,SIRA
82087.18,1123.15121,344.98074,136.8693,1.3732556,0.9630549,93962.16,326.10795,0.7886207,1.0003004,0.87244609,0.69225969,0.0069076408,0.0015053101,0.4438785,0.97986202,SIRA
44317.131,892.59966,516.6396,274.8684,1.9449647,0.8197386,16160.88,341.80172,0.7178071,0.993109,0.97007467,0.62359476,0.0066797614,0.0006021191,0.4882495,0.99676846,SIRA
13332.99,712.78697,459.53833,129.6337,1.9921256,0.9320072,7827.0,309.09613,0.8179601,0.9858514,0.75235552,0.7472705,0.0075569584,0.0012248498,0.6027797,0.99021927,SIRA
37856.079,1410.88469,580.68293,312.5155,1.4363921,0.9149188,70300.14,225.79068,0.7684023,0.9782758,0.90552168,0.8328008,0.0053341212,0.0018949137,0.7252301,0.99189877,BARBUNYA
102321.171,1093.47688,513.71986,322.9029,1.505701,0.6318894,109093.6,234.34361,0.7390894,0.9739984,0.77123181,0.8012004,0.0085324757,0.0012237079,0.6942896,1.00095832,BARBUNYA
25330.408,1098.32822,470.66111,135.144,1.7708433,0.7887355,123405.38,299.46211,0.8184449,0.974633,0.90339492,0.8606198,0.0063643597,0.0008524173,0.7352022,0.98762238,BARBUNYA
65682.023,1295.12839,218.24372,157.8803,1.7808931,0.6070863,59143.14,221.25785,0.6929345,0.9972817,0.90404893,0.63779748,0.0056938033,0.0010428899,0.756587,1.0000615,BARBUNYA
119063.245,1291.80514,529.02199,163.7518,1.6210579,0.7164806,54532.77,403.95996,0.6527426,1.0007493,0.80403999,0.81235556,0.0050791818,0.0009044441,0.5710945,0.9851218,BARBUNYA
34835.463,1294.53073,548.74661,215.9302,1.786946,0.8046045,19897.95,335.81739,0.7561875,1.0001524,0.77422639,0.85191878,0.0037368915,0.001789009,0.6380155,0.98863283,BARBUNYA
100640.32,912.14447,205.39608,228.3674,1.8400202,0.8137834,58597.72,391.03648,0.7634565,0.9981706,0.92106579,0.81730033,0.0051405744,0.0017255188,0.6331224,0.99180429,BARBUNYA
77683.481,669.68698,380.15894,180.3962,1.5942267,0.6007412,84276.15,270.79185,0.7989967,0.9971572,0.7486541,0.69120467,0.0041725757,0.0013396322,0.6686279,1.00296014,BARBUNYA
74126.109,1194.99597,290.92633,298.0245,1.5930416,0.9739406,14885.79,309.34884,0.686697,0.9918507,0.95167225,0.85443397,0.004902389,0.0008528934,0.6605619,0.99738906,BARBUNYA
63321.331,961.71707,409.64718,136.1697,2.0630956,0.5860999,22845.88,304.30894,0.8273254,0.9875376,0.83845197,0.81061964,0.0036178473,0.0007842913,0.7325028,1.00303841,BARBUNYA
11386.545,1268.06098,465.46888,269.1423,1.5077685,0.7940001,23902.26,347.20426,0.7691922,0.9762295,0.82871283,0.86604161,0.0048282705,0.0018425878,0.5018945,0.99973035,DERMASON
64019.317,923.663,410.47886,299.0172,1.6082556,0.6350833,107886.17,369.7431,0.806348,0.9963847,0.87232023,0.86602822,0.0064371383,0.0013613073,0.4736805,0.99697076,DERMASON
114017.911,898.05908,564.36724,160.6008,1.8169526,0.779885,72970.44,400.42775,0.7180277,0.9763563,0.74056706,0.77714463,0.0045778366,0.00062252,0.4816372,0.99036441,DERMASON
66499.065,1047.40582,492.42983,133.0426,1.6923044,0.5884745,101992.34,378.28734,0.7760665,0.9878488,0.73402687,0.79506433,0.0034431534,0.0005428331,0.5025106,1.00563427,DERMASON
122231.972,558.67343,547.95433,287.4468,1.531766,0.803958,81084.56,246.28878,0.7438647,0.990062,0.85239483,0.87177599,0.0045501909,0.0009962712,0.4526952,0.9919013,DERMASON
116089.719,1040.53015,308.78254,175.1979,1.6528143,0.8544955,104283.38,243.55408,0.8164525,0.989083,0.88224226,0.71767221,0.003355115,0.0015906588,0.5961219,1.00238888,DERMASON
116496.53,896.32048,578.52211,151.5117,1.566494,0.6014129,56025.92,395.2765,0.7938438,0.9891917,0.97361645,0.81361732,0.0046673574,0.0017914728,0.4018027,0.99531048,DERMASON
56695.957,911.92496,468.15425,248.0073,1.5763174,0.7474051,113855.11,333.79493,0.6631883,1.0019275,0.90051902,0.71870656,0.0070225297,0.0015378946,0.4900275,0.9855615,DERMASON
18711.491,829.53347,204.75043,257.7093,1.8748215,0.7207369,120654.7,224.81652,0.7004278,0.988677,0.84694365,0.62359476,0.0028581414,0.0009411396,0.462815,0.98375038,DERMASON
100254.267,771.36348,271.57985,133.0917,1.5585502,0.673735,125021.84,348.62556,0.653483,0.9761191,0.93195706,0.63348709,0.004499347,0.0010963078,0.4677515,0.99579391,DERMASON
8472.039,592.06748,270.93352,129.6337,1.6309905,0.5724848,35449.73,209.57918,0.8303168,0.9931565,0.91587533,0.87198901,0.0028581414,0.0017700112,0.635496,0.999209,HOROZ
8472.039,670.61783,204.75043,203.1607,1.8116733,0.7399408,120095.86,388.52446,0.6508528,0.9731138,0.94242736,0.65686057,0.0046686928,0.0010495827,0.3903229,0.98743618,HOROZ
18326.099,1389.57905,212.00952,146.6084,1.8658572,0.8093434,70245.5,400.40641,0.6695228,0.9771979,0.76589826,0.82556097,0.0041687065,0.0005289957,0.7578685,0.98176173,HOROZ
8531.079,517.51794,243.17852,129.6337,2.011113,0.8667634,1221.44,215.31483,0.6738828,0.9883506,0.96575292,0.77676527,0.0028581414,0.0004004283,0.5929681,0.97975844,HOROZ
29584.333,517.51794,250.94778,240.4422,1.7033225,0.5758983,1221.44,311.73471,0.6508528,0.9914952,0.99145594,0.6845325,0.0042738358,0.0011300988,0.3903229,0.98207466,HOROZ
44360.621,674.03073,222.92664,169.5457,1.5741673,0.6514949,37496.06,359.46557,0.707177,0.9943914,0.93575913,0.79396655,0.004222851,0.0019019555,0.5508563,0.9967661,HOROZ
29305.105,555.90628,390.64599,189.0566,1.8951486,0.6711241,63452.19,372.98463,0.7232167,0.9979208,0.91984974,0.70690952,0.0043980643,0.001616675,0.7283241,0.98054334,HOROZ
8472.039,517.51794,343.15708,141.823,1.7103781,0.5646486,111986.01,209.57918,0.6508528,0.9874943,0.73787721,0.75082346,0.0037926636,0.0013858496,0.6470295,0.9995146,HOROZ
61044.804,1327.81834,265.27482,135.5287,1.3723715,0.9274174,24528.99,321.53999,0.7109751,0.9938135,0.75171864,0.72485553,0.0042810293,0.0010207176,0.7463049,1.00392055,HOROZ
22317.678,517.51794,204.75043,140.7195,1.8714412,0.8230674,1221.44,209.57918,0.6853413,0.9929479,0.96443788,0.8704804,0.0028581414,0.0013567347,0.5162328,0.98782479,HOROZ
111953.141,1313.28341,423.10705,244.7114,1.7198266,0.8945294,26708.83,366.07823,0.7110613,0.9988017,0.8284023,0.63753894,0.0083252418,0.0019602382,0.5512082,0.99490698,SIRA
8476.327,767.52927,341.04172,288.7843,1.3284398,0.6122788,30613.09,404.30536,0.8248452,0.9731138,0.77375201,0.73631706,0.0065013668,0.0010090717,0.4090877,0.98766633,SIRA
69752.018,1232.94134,489.93664,146.088,1.957135,0.8193896,30123.88,294.11317,0.6802816,0.9820019,0.77653452,0.66842513,0.0040982949,0.0006662595,0.5330176,1.00183315,SIRA
23823.315,517.51794,470.97441,172.0643,1.3284398,0.5646486,4875.28,296.77702,0.6514941,0.9738216,0.74934176,0.72397246,0.0038532735,0.001148531,0.3903229,0.98439178,SIRA
8472.039,997.40521,204.75043,129.6337,1.3284398,0.6937181,84485.78,260.07067,0.8204425,0.9948982,0.73388726,0.62359476,0.0055327219,0.0012780512,0.491682,0.97975844,SIRA
70379.335,878.19514,466.28007,145.0128,1.8988891,0.9433356,127096.1,381.01849,0.764215,0.9885549,0.75558768,0.85845926,0.0056995575,0.001618618,0.626904,0.98186208,SIRA
46770.509,974.92578,539.05198,173.0737,1.4578578,0.8186179,17383.9,299.01386,0.6998472,0.9849349,0.78175792,0.62509947,0.005565749,0.0016861747,0.4738443,0.98983004,SIRA
87505.719,603.41475,335.29753,163.7942,1.7974215,0.839469,9926.85,334.63381,0.671607,0.9735815,0.82184635,0.63924634,0.0060303776,0.001336218,0.4978086,0.98496444,SIRA
8472.039,825.08367,204.75043,129.6337,2.0214093,0.7666332,84333.86,293.20471,0.6508528,0.9731138,0.73461761,0.80683716,0.0028581414,0.0009385461,0.3903229,0.97975844,SIRA
8472.039,517.51794,465.54985,129.6337,1.3284398,0.87202,1221.44,394.80802,0.7764403,0.9960354,0.73388726,0.63558129,0.0028581414,0.0010529756,0.3903229,0.97975844,SIRA
117526.943,1225.41259,410.73065,136.1444,1.7818278,0.896044,104602.48,287.69793,0.8171038,0.985834,0.86534347,0.82335029,0.0040966911,0.0013492743,0.6400005,1.00627105,BARBUNYA
96504.449,1364.10595,290.36123,277.7397,1.5925444,0.6815676,107551.63,217.19966,0.7620422,0.987376,0.77965035,0.66188916,0.0077707882,0.0006907925,0.6957191,1.00587428,BARBUNYA
55252.753,1178.98146,595.14742,206.9062,1.4027701,0.5646486,51281.24,261.61125,0.6508528,0.9779107,0.76585334,0.85156465,0.0066638238,0.0014383659,0.7140558,1.00596146,BARBUNYA
64873.115,947.6254,242.92118,132.6975,1.5885727,0.806408,75174.61,284.76284,0.6911758,0.9772695,0.76027396,0.62904756,0.0053774727,0.0012612343,0.61547,0.99534807,BARBUNYA
63939.091,1293.02326,526.75971,230.5499,1.8018028,0.679927,9387.41,391.52259,0.8118807,1.0027202,0.97746409,0.81871407,0.0052965013,0.0013290432,0.724877,0.98519462,BARBUNYA
