age,fnlwgt,capital-gain,capital-loss,hours-per-week,education-num,workclass,education,marital-status,occupation,relationship,race,sex,native-country,class
1.6597896,441971.18138,12.888791,0.47816199,19.8793958,15.0026283, Local-gov, 1st-4th, Married-spouse-absent, Protective-serv, Wife, Asian-Pac-Islander, Male, Vietnam,50K-
8.3420862,212419.51367,25409.045,413.90181808,6.2496837,12.0335683, ?, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, Black, Female, England,50K-
17.3835905,406785.52377,12.888791,0.47816199,4.4535469,8.7714077, Private, Prof-school, Widowed, Sales, Not-in-family, White, Female, Germany,50K-
35.6626055,181801.72866,18529.729875,417.65138752,27.5401955,10.9331722, State-gov, 9th, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Male, Italy,50K-
65.7796731,31594.54138,2215.290558,35.33495737,17.7591448,14.4838079, Private, Masters, Married-civ-spouse, Other-service, Husband, Other, Male, Jamaica,50K-
24.2380025,377613.63152,14825.960357,223.07370157,50.5014674,11.1649323, ?, 12th, Married-spouse-absent, Farming-fishing, Husband, White, Male, Haiti,50K-
1.6597896,447759.85868,12.888791,0.47816199,77.4744734,10.2352763, ?, 11th, Divorced, Priv-house-serv, Wife, Amer-Indian-Eskimo, Male, United-States,50K-
1.6597896,54780.89685,13800.708065,0.47816199,1.8887634,12.3247432, State-gov, 5th-6th, Married-AF-spouse, Transport-moving, Husband, Other, Male, United-States,50K-
56.9641338,482225.996,3501.733482,1202.25865043,32.1940337,11.3466529, ?, 9th, Married-civ-spouse, Other-service, Own-child, Other, Male, Thailand,50K-
1.6597896,5762.94787,12.888791,275.11202416,13.5193425,8.0511394, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Asian-Pac-Islander, Male, Hungary,50K-
36.2732474,241711.17703,8987.299476,1425.32388116,8.008031,9.9242495, Private, HS-grad, Separated, Tech-support, Unmarried, White, Female, England,50K-
1.6597896,247.12813,12.888791,0.47816199,1.8887634,7.7176363, Without-pay, Prof-school, Married-AF-spouse, Sales, Unmarried, White, Male, United-States,50K-
21.6239103,516647.15927,10664.917273,1357.26820938,14.8423998,12.0407641, State-gov, 11th, Married-civ-spouse, Tech-support, Not-in-family, Black, Male, Italy,50K-
27.5787652,544579.06035,14421.882585,318.12977576,75.6045388,5.164572, Without-pay, 10th, Married-civ-spouse, Priv-house-serv, Own-child, White, Male, Ecuador,50K-
6.6087135,247.12813,22147.117147,937.13246043,41.2016679,10.5794361, State-gov, Some-college, Divorced, Priv-house-serv, Husband, Asian-Pac-Islander, Male, Cuba,50K-
73.5569454,394384.62563,2889.236965,1134.18363113,43.8948207,2.9844697, Private, 11th, Married-civ-spouse, Transport-moving, Not-in-family, White, Male, Guatemala,50K-
35.5653062,457722.65717,4210.99074,93.45330231,52.4423073,9.8387831, Federal-gov, 10th, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male, Thailand,50K-
59.7307075,231477.5844,25479.460056,1050.3621441,64.0022707,12.6822256, Private, Doctorate, Separated, Other-service, Own-child, Amer-Indian-Eskimo, Female, France,50K-
30.5229817,13341.97215,18264.401435,920.42111452,1.8887634,9.4747731, Self-emp-not-inc, HS-grad, Married-spouse-absent, ?, Not-in-family, White, Female, Iran,50K-
73.6349347,31716.48776,10468.727124,717.47865478,66.0232155,10.7850646, Self-emp-not-inc, 1st-4th, Separated, Prof-specialty, Other-relative, White, Female, Jamaica,50K-
45.128728,169384.25864,12.888791,381.74620107,49.3085751,12.1768744, Self-emp-inc, Prof-school, Married-spouse-absent, Sales, Wife, Asian-Pac-Islander, Male, Cuba,50K-
66.6303417,515736.01881,4898.665832,335.20862235,17.3439012,11.0016618, ?, Doctorate, Widowed, Other-service, Husband, Asian-Pac-Islander, Male, El-Salvador,50K-
51.831125,123471.70108,11794.546247,589.6371938,8.5077506,11.1922267, Without-pay, 10th, Separated, Prof-specialty, Not-in-family, White, Male, South,50K-
6.9858059,532373.80304,4020.600157,1241.28977333,21.2659799,11.8594215, ?, 1st-4th, Divorced, ?, Own-child, Black, Male, France,50K-
10.7662115,80007.57659,10345.078035,1359.28600878,50.3762581,11.8298871, Self-emp-inc, HS-grad, Never-married, Transport-moving, Husband, Other, Male, Japan,50K-
16.4606467,69911.03999,12.888791,0.47816199,24.6988075,13.5513489, Private, Masters, Married-AF-spouse, Machine-op-inspct, Husband, White, Female, Japan,50K-
14.2940018,514959.26098,12.888791,50.91306585,45.2597287,11.4456905, State-gov, 10th, Married-AF-spouse, Tech-support, Wife, Asian-Pac-Islander, Male, South,50K-
23.6488945,266244.60854,14243.038316,505.46952992,47.1106568,6.8198843, State-gov, 11th, Widowed, Other-service, Own-child, Asian-Pac-Islander, Female, Poland,50K-
1.6597896,247.12813,19398.068652,214.20469039,1.8887634,10.336518, Self-emp-not-inc, HS-grad, Widowed, Sales, Husband, Asian-Pac-Islander, Female, India,50K-
16.9088856,256703.07272,3866.273986,1270.08396975,9.1231386,12.9515745, Without-pay, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male, Jamaica,50K-
10.6258657,441794.11874,18929.168587,0.47816199,35.2695686,7.3183269, Federal-gov, 11th, Married-spouse-absent, Handlers-cleaners, Husband, Black, Male, Hungary,50K-
33.3348848,183914.087,12.888791,1260.08500918,16.24472,4.2210053, Local-gov, 11th, Married-spouse-absent, Craft-repair, Not-in-family, Asian-Pac-Islander, Male, United-States,50K-
17.1414301,322852.62503,15801.635246,169.92777287,70.9212441,11.8045171, Federal-gov, Prof-school, Married-AF-spouse, Craft-repair, Not-in-family, Other, Male, United-States,50K-
12.5737827,158634.75615,23063.772222,1392.15323146,24.3384799,11.413572, Without-pay, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Female, Vietnam,50K-
12.3017853,63607.72391,5356.382254,504.95471787,65.6166362,9.6701118, Local-gov, 9th, Married-civ-spouse, Farming-fishing, Own-child, White, Male, Honduras,50K-
23.4126835,391176.45117,3025.816837,908.41649874,1.8887634,10.7984211, Private, 1st-4th, Married-civ-spouse, Other-service, Own-child, Black, Male, Columbia,50K-
35.7050025,247.12813,854.245894,1328.4383271,48.5822519,10.3775046, Federal-gov, 10th, Divorced, Craft-repair, Not-in-family, White, Female, Mexico,50K-
1.6597896,446924.31906,12.888791,602.09596449,60.730412,12.4054358, Federal-gov, Assoc-voc, Widowed, Prof-specialty, Husband, Other, Female, Taiwan,50K-
23.9791118,339070.49083,9711.04749,431.89943108,1.8887634,7.1634278, Private, 10th, Married-spouse-absent, Farming-fishing, Husband, Other, Female, Columbia,50K-
35.045473,547283.45747,16968.984831,48.98163714,72.022439,8.0068741, Without-pay, Some-college, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male, Thailand,50K-
43.3929817,249132.60449,6567.556626,311.8416529,48.5749049,8.7104599, Private, 1st-4th, Married-AF-spouse, Handlers-cleaners, Not-in-family, White, Male, Columbia,50K-
20.7587724,16729.5886,12.888791,582.84517657,69.6038378,5.1291121, Private, Assoc-voc, Widowed, Farming-fishing, Other-relative, Black, Female, Mexico,50K-
35.7173447,361526.10773,23676.462939,201.33268644,10.2367203,6.6097025, Self-emp-not-inc, Some-college, Married-spouse-absent, Priv-house-serv, Own-child, Black, Male, Ecuador,50K-
1.6597896,247.12813,144.121236,1283.10457299,1.8887634,12.1489338, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female, Italy,50K-
45.3553684,104031.96797,12489.463826,1157.71721758,46.0075298,7.9465375, Federal-gov, Some-college, Married-AF-spouse, Exec-managerial, Not-in-family, White, Male, Puerto-Rico,50K-
26.1270253,391007.17085,4675.415654,473.32979534,72.44503,10.931115, Private, HS-grad, Married-spouse-absent, Exec-managerial, Husband, Amer-Indian-Eskimo, Male, China,50K-
1.6597896,247.12813,14358.543526,0.47816199,1.8887634,10.2046516, Self-emp-inc, Prof-school, Married-civ-spouse, Farming-fishing, Own-child, White, Male, France,50K-
51.0599666,83219.3762,5141.436919,160.07580512,55.5292082,4.6977033, Federal-gov, 11th, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male, Iran,50K-
24.8760872,314006.61864,4810.552179,1233.33691253,82.3357677,7.9198041, Private, Some-college, Separated, Prof-specialty, Unmarried, Asian-Pac-Islander, Male, Greece,50K-
30.5306724,336971.33401,6304.118686,1390.32897012,43.8213124,17.962049, ?, 1st-4th, Divorced, Exec-managerial, Wife, White, Male, Japan,50K-
8.5203753,247.12813,12.888791,0.47816199,31.3749729,14.6357054, Self-emp-not-inc, HS-grad, Separated, Transport-moving, Other-relative, Black, Male, Taiwan,50K-
1.6597896,247.12813,12.888791,0.47816199,23.7575739,16.3837651, Self-emp-not-inc, Masters, Widowed, Sales, Own-child, Amer-Indian-Eskimo, Female, Honduras,50K-
36.0815811,371472.9588,18426.65319,56.24911771,82.8743709,9.8546284, Local-gov, Assoc-acdm, Never-married, Tech-support, Husband, White, Male, Japan,50K-
48.4226986,341883.2045,1338.790704,889.06511826,7.0474008,10.0836765, Local-gov, Assoc-voc, Never-married, Other-service, Wife, White, Male, Hungary,50K-
21.5080978,559094.81046,4569.009566,429.99342802,83.4313722,7.4105934, Federal-gov, Some-college, Divorced, Handlers-cleaners, Other-relative, Black, Female, Puerto-Rico,50K-
5.567978,247.12813,12916.231968,780.85818444,46.5494141,12.263216, Without-pay, 7th-8th, Never-married, Machine-op-inspct, Wife, Asian-Pac-Islander, Male, Poland,50K-
37.361461,123430.16707,15197.712801,1100.36030006,49.0769055,6.7829114, Private, Prof-school, Never-married, Prof-specialty, Not-in-family, Black, Male, Greece,50K-
1.6597896,404077.48815,12.888791,1004.25108179,48.4499591,4.9016542, Private, Some-college, Married-AF-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female, Greece,50K-
25.2349051,10644.54072,12.888791,913.71147912,5.6920064,5.521754, ?, 10th, Married-spouse-absent, Machine-op-inspct, Wife, Asian-Pac-Islander, Male, United-States,50K-
63.883563,194808.71325,5995.138433,1296.62841927,10.7905916,11.8220667, Self-emp-not-inc, 12th, Divorced, Tech-support, Wife, Black, Male, Germany,50K-
17.315932,247.12813,12.888791,1098.98940674,1.8887634,9.7224516, Self-emp-inc, 12th, Divorced, Protective-serv, Husband, Other, Male, Poland,50K-
73.0719379,414539.31497,1676.068263,407.43331597,70.3440418,15.91342, Private, Doctorate, Divorced, Protective-serv, Husband, White, Female, Haiti,50K-
13.7433525,260622.73977,5174.971286,598.1545567,84.1621006,7.6603478, Private, 9th, Divorced, Protective-serv, Unmarried, Asian-Pac-Islander, Female, ?,50K-
4.1145363,247.12813,14207.694814,183.17989173,1.8887634,9.3276376, Self-emp-inc, Bachelors, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Female, Vietnam,50K-
73.939868,477446.08507,830.152261,882.94457516,49.2615183,7.1714365, ?, 12th, Divorced, Prof-specialty, Husband, White, Female, Greece,50K-
10.7048751,451760.17077,3309.296903,1401.75443434,12.7309759,6.5837759, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female, Hungary,50K-
1.6597896,247.12813,12.888791,0.47816199,48.5289796,9.4090598, State-gov, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female, Italy,50K-
20.3018974,346318.43674,12.888791,888.34504682,53.3585715,9.2127393, ?, 7th-8th, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male, Thailand,50K-
32.7365056,48591.60566,6795.704887,63.10976094,35.4664092,17.4903338, Private, Doctorate, Married-AF-spouse, Protective-serv, Not-in-family, White, Male, South,50K-
21.8107365,519270.27286,490.733978,104.62512601,7.208958,12.3635767, ?, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male, China,50K-
12.1337661,525160.10471,2889.889566,1431.24930707,56.9449414,11.5290744, State-gov, Some-college, Married-spouse-absent, Other-service, Not-in-family, Asian-Pac-Islander, Male, Germany,50K-
27.3416557,352797.50422,12.888791,1142.15503317,14.7114967,8.4924761, Self-emp-not-inc, 11th, Separated, Other-service, Unmarried, Other, Male, Jamaica,50K-
39.3904228,73994.75449,25590.503725,818.72484755,39.4659381,11.075466, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Other, Female, Japan,50K-
2.8615534,523034.21746,7359.014831,831.12554933,75.8434164,5.5627027, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Other, Male, Taiwan,50K-
17.303451,20069.59924,7572.928596,1477.86214626,26.079895,8.6858223, ?, Bachelors, Married-AF-spouse, Adm-clerical, Not-in-family, Other, Male, Poland,50K-
30.8225844,23740.71388,21161.803953,492.12599024,42.4840747,10.2458861, Private, Masters, Married-AF-spouse, Tech-support, Unmarried, Amer-Indian-Eskimo, Male, ?,50K-
41.7251611,339798.1561,11345.343091,850.62161135,19.7735393,7.9929116, Local-gov, 5th-6th, Married-AF-spouse, Protective-serv, Not-in-family, Other, Female, France,50K-
29.2112444,310846.96034,17877.958254,775.04387626,61.1738447,9.1803936, State-gov, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Male, Ecuador,50K-
38.9041788,292751.88402,13150.190776,1236.28456577,55.1934892,10.4900879, Private, Assoc-acdm, Divorced, Farming-fishing, Unmarried, Asian-Pac-Islander, Male, South,50K-
23.0541975,406814.24166,4339.157339,609.20814303,28.0248586,9.910913, Self-emp-not-inc, 9th, Separated, ?, Husband, Black, Male, Italy,50K-
8.2943294,247.12813,12.888791,0.47816199,1.8887634,18.3502065, Federal-gov, HS-grad, Never-married, Prof-specialty, Own-child, White, Female, Cuba,50K-
12.6470968,136037.89754,7068.317971,282.85659127,75.9455814,7.6388014, Without-pay, 12th, Divorced, Other-service, Husband, Black, Male, Dominican-Republic,50K-
1.6597896,247.12813,12.888791,0.47816199,40.0861013,4.8465083, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Craft-repair, Own-child, Black, Male, Taiwan,50K-
55.8322155,378338.99454,12987.175937,880.44340277,16.4603063,11.5583355, State-gov, 5th-6th, Divorced, Protective-serv, Other-relative, White, Male, Greece,50K-
13.8974942,17986.99919,12.888791,0.47816199,52.2586875,5.612342, Federal-gov, HS-grad, Widowed, Transport-moving, Husband, Asian-Pac-Islander, Female, India,50K-
27.8586527,110889.63429,1604.434383,510.3948037,30.4522282,18.0545793, Without-pay, 10th, Married-civ-spouse, Farming-fishing, Unmarried, Black, Male, Guatemala,50K-
69.0978631,71958.99034,632.065135,219.35838734,24.4152372,12.1401012, Private, Assoc-voc, Separated, Farming-fishing, Husband, Other, Female, Guatemala,50K-
45.9616715,293345.7633,26393.895482,1086.14828933,82.4419327,11.639754, Self-emp-not-inc, Some-college, Never-married, ?, Other-relative, White, Female, Greece,50K-
30.5882665,472972.82794,12.888791,515.04850926,48.2342061,6.3225722, Without-pay, 9th, Never-married, Sales, Unmarried, White, Female, United-States,50K-
17.5791301,322119.50292,24124.610194,0.47816199,51.1439144,13.2624391, ?, 1st-4th, Married-AF-spouse, Adm-clerical, Unmarried, White, Male, United-States,50K-
19.0697043,411366.30773,6711.900514,887.45320143,30.9037945,10.6326442, Private, 7th-8th, Married-spouse-absent, Sales, Not-in-family, Amer-Indian-Eskimo, Female, Dominican-Republic,50K-
43.9903151,154094.52834,20361.354685,978.94911651,1.8887634,3.9707964, Private, 7th-8th, Never-married, Priv-house-serv, Husband, White, Male, Puerto-Rico,50K-
1.6597896,224919.46832,12.888791,0.47816199,60.3150058,8.4714423, State-gov, HS-grad, Married-AF-spouse, ?, Husband, White, Male, United-States,50K-
20.0252902,292972.7939,2420.315016,583.74673399,67.5279984,13.0518168, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Craft-repair, Other-relative, Amer-Indian-Eskimo, Female, Japan,50K-
12.288162,359934.16678,5184.243894,302.0113766,17.6690592,5.8645398, Local-gov, Doctorate, Married-civ-spouse, Priv-house-serv, Husband, Amer-Indian-Eskimo, Female, China,50K-
31.3685077,34467.57236,10452.171279,148.08292042,75.8468257,8.0275036, Private, 11th, Never-married, Craft-repair, Not-in-family, Other, Female, Italy,50K-
2.9729528,303817.49627,20035.835745,1288.09684709,16.1571939,7.292832, Self-emp-inc, 10th, Married-civ-spouse, Sales, Not-in-family, White, Male, Thailand,50K-
3.98584,325121.43653,12.888791,19.26239969,19.9521866,11.4914727, Without-pay, 5th-6th, Married-spouse-absent, Protective-serv, Husband, White, Male, Dominican-Republic,50K-
71.1270115,108487.45254,3540.298425,904.64553368,40.0781236,5.5504607, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Other, Male, South,50K-
49.6605511,343550.00723,3104.017234,943.26670405,34.3393157,14.6901202, Local-gov, Some-college, Widowed, Protective-serv, Husband, White, Male, Japan,50K-
81.5396873,448273.95129,5033.907983,1147.87914476,51.1494323,10.7520349, Self-emp-not-inc, 1st-4th, Widowed, Exec-managerial, Husband, Black, Female, Taiwan,50K-
27.9811219,204895.37454,5357.222719,812.36981917,33.1146172,12.903593, Local-gov, Masters, Never-married, ?, Husband, Amer-Indian-Eskimo, Male, Cuba,50K-
16.7333806,247.12813,6743.84524,809.2486645,69.0126917,11.6636666, Private, Assoc-acdm, Separated, Craft-repair, Wife, Other, Male, Haiti,50K-
68.7273431,515290.50885,408.511973,674.45746549,28.7786321,8.0804065, Without-pay, Doctorate, Never-married, Tech-support, Husband, Asian-Pac-Islander, Male, United-States,50K-
8.7864655,413095.15414,12.888791,669.27326227,74.9850217,8.3260977, ?, Prof-school, Married-AF-spouse, Tech-support, Unmarried, Asian-Pac-Islander, Female, India,50K-
17.8618923,255763.31535,22492.021152,1020.35507362,71.9413561,10.3059623, State-gov, Assoc-acdm, Married-spouse-absent, Adm-clerical, Own-child, White, Male, Hungary,50K-
33.7786763,483488.48242,2621.247318,495.86160989,38.5653286,12.2523559, Without-pay, Masters, Widowed, Handlers-cleaners, Other-relative, Black, Female, Italy,50K-
40.8425221,437029.13712,12102.029749,1031.75589539,26.5009675,11.3711351, Federal-gov, Assoc-acdm, Widowed, Transport-moving, Own-child, White, Female, Hungary,50K-
47.949707,51433.2629,8440.60659,1308.16275561,41.6054418,6.7741527, Private, Masters, Married-spouse-absent, ?, Own-child, Asian-Pac-Islander, Male, Vietnam,50K-
5.9426724,283280.53963,13264.117715,546.40708671,39.2224087,12.3153513, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Male, Italy,50K-
39.515308,385238.00217,1742.728255,101.58264635,51.6375881,9.4291667, Private, 5th-6th, Divorced, Transport-moving, Own-child, Amer-Indian-Eskimo, Male, Ecuador,50K-
38.1632897,58612.15397,12.888791,1251.2055359,70.5900604,7.1927215, Private, 11th, Married-civ-spouse, Priv-house-serv, Husband, Asian-Pac-Islander, Female, Japan,50K-
25.3631326,74945.90492,6579.723274,1129.14994999,1.8887634,4.9355508, Private, 11th, Divorced, Machine-op-inspct, Unmarried, Other, Male, Greece,50K-
56.3069835,237362.49092,27842.933092,511.02974826,56.5885177,13.5774314, Without-pay, HS-grad, Separated, Farming-fishing, Own-child, White, Female, Puerto-Rico,50K-
51.8496787,310978.6001,2705.614401,842.09943947,55.3672698,10.2150281, Federal-gov, Prof-school, Divorced, Other-service, Wife, White, Male, Hungary,50K-
24.0652457,149587.94645,5825.860174,36.51010931,40.1580747,14.7234683, Without-pay, 5th-6th, Widowed, Exec-managerial, Husband, Black, Male, El-Salvador,50K-
22.1777659,239177.83468,14020.43598,1224.55606516,49.8413684,11.1651934, ?, Bachelors, Never-married, ?, Own-child, Asian-Pac-Islander, Male, Vietnam,50K-
73.1713068,292237.94144,18944.891984,1223.22503524,46.217888,9.9846131, Self-emp-inc, 7th-8th, Widowed, ?, Not-in-family, White, Male, Jamaica,50K-
11.6794066,52405.38589,3182.473165,1357.65128262,43.6276417,13.6419414, State-gov, HS-grad, Married-spouse-absent, Prof-specialty, Own-child, White, Male, Guatemala,50K-
14.9427195,381837.54106,7404.180933,1100.1168799,40.2866631,8.5982088, Without-pay, 7th-8th, Widowed, Sales, Husband, White, Female, Poland,50K-
40.1292674,98178.17017,17982.4475,1464.48254643,1.8887634,11.3086611, Private, Assoc-acdm, Widowed, Protective-serv, Own-child, Other, Male, England,50K-
20.9989472,78449.13589,15029.605393,1308.24188367,43.8424803,13.4801109, Without-pay, 9th, Married-spouse-absent, Adm-clerical, Other-relative, White, Male, Honduras,50K-
58.3091063,130247.82137,13066.560646,1327.57976232,8.916202,8.1786859, Federal-gov, 9th, Married-civ-spouse, Priv-house-serv, Unmarried, Other, Male, France,50K-
1.6597896,247.12813,25797.748163,0.47816199,15.6953856,11.2514481, ?, Some-college, Widowed, Machine-op-inspct, Husband, Asian-Pac-Islander, Male, Columbia,50K-
7.4429308,247.12813,12.888791,0.47816199,5.2553406,5.7675584, Without-pay, 12th, Divorced, Farming-fishing, Not-in-family, White, Male, Jamaica,50K-
40.6230081,115216.7006,17090.599699,1103.54531707,26.8297132,11.1239783, State-gov, Assoc-voc, Widowed, Craft-repair, Other-relative, White, Male, Trinadad&Tobago,50K-
31.8320634,247.12813,6589.196337,0.47816199,45.6845279,9.3935143, Without-pay, 7th-8th, Separated, Exec-managerial, Own-child, White, Male, Dominican-Republic,50K-
10.1618171,58091.0585,16280.371471,493.60007528,10.3616087,11.8685905, Without-pay, Some-college, Divorced, Handlers-cleaners, Own-child, White, Male, ?,50K-
1.6597896,247.12813,12.888791,0.47816199,46.5689449,7.6401209, State-gov, 5th-6th, Never-married, Priv-house-serv, Other-relative, White, Male, Ecuador,50K-
67.8154065,413777.72379,5828.129359,244.84439437,63.7318541,8.3944769, Self-emp-inc, Assoc-acdm, Never-married, Machine-op-inspct, Husband, Other, Female, Dominican-Republic,50K-
46.223653,23828.32993,13937.832652,1208.92477038,25.352166,14.7241663, Local-gov, HS-grad, Never-married, Protective-serv, Wife, White, Male, Columbia,50K-
56.5459606,47022.87059,3012.035326,1277.2288056,7.0580774,11.3069795, Private, 5th-6th, Married-AF-spouse, Priv-house-serv, Not-in-family, Other, Male, Poland,50K-
22.2146956,200218.94082,819.415659,1373.44590293,55.3332767,10.7770642, State-gov, Assoc-voc, Married-AF-spouse, Sales, Husband, White, Female, Canada,50K-
81.9113143,72222.83625,22412.281317,137.375928,41.6708529,9.9613875, ?, Bachelors, Widowed, Other-service, Own-child, Amer-Indian-Eskimo, Male, South,50K-
33.2587527,378009.92215,12664.34518,366.37513352,12.1339893,13.2249121, State-gov, Some-college, Divorced, Craft-repair, Own-child, Black, Male, England,50K-
1.6597896,247.12813,12.888791,0.47816199,20.427297,13.0913281, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Own-child, Other, Male, Greece,50K-
40.4749419,19373.66522,27820.767715,1416.76165164,36.5333006,7.7955983, Federal-gov, 9th, Married-civ-spouse, Other-service, Unmarried, Black, Female, Philippines,50K-
7.9342261,247.12813,12.888791,133.30736513,48.9695718,9.1802968, ?, 10th, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female, Vietnam,50K-
17.2838156,228252.28511,12.888791,0.47816199,65.083229,10.7600517, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Black, Male, El-Salvador,50K-
10.6996895,196895.82378,24754.751365,183.32400634,49.9274496,7.4301956, Self-emp-inc, 1st-4th, Married-spouse-absent, Protective-serv, Wife, White, Female, Canada,50K-
61.5311633,331872.55859,4829.25433,1056.24892611,55.6899157,13.865311, Private, 11th, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male, Thailand,50K-
4.5220678,192066.83023,775.575374,1008.54205493,56.7053512,10.7857224, Self-emp-not-inc, Masters, Divorced, ?, Own-child, White, Female, Columbia,50K-
1.6597896,153210.26116,12.888791,786.03175166,1.8887634,7.7891828, ?, 12th, Married-civ-spouse, Craft-repair, Wife, Black, Male, Philippines,50K-
22.1394252,20571.9075,22059.044486,862.91421055,32.9285863,5.4126973, Private, Bachelors, Married-spouse-absent, Tech-support, Husband, Black, Female, Cuba,50K-
33.6087088,247.12813,15787.54847,321.43966804,23.1358306,9.2320324, Self-emp-not-inc, HS-grad, Married-spouse-absent, ?, Husband, Amer-Indian-Eskimo, Female, Haiti,50K-
14.3908815,298157.36345,16289.486882,1081.65824652,1.8887634,14.9932669, Self-emp-not-inc, 11th, Married-spouse-absent, Machine-op-inspct, Unmarried, White, Female, Iran,50K-
34.1332146,187168.78114,8689.920001,1470.52245459,47.9605425,7.2669398, Local-gov, 1st-4th, Separated, Prof-specialty, Wife, White, Female, Guatemala,50K-
27.3475112,321222.49318,778.797726,1076.65284063,62.420637,8.3923262, Federal-gov, Doctorate, Married-civ-spouse, ?, Husband, White, Female, Vietnam,50K-
1.6597896,438958.50462,7556.993073,732.88008307,59.8640129,10.9058867, Federal-gov, Doctorate, Never-married, Adm-clerical, Other-relative, Black, Female, Germany,50K-
19.1816679,285873.14295,12.888791,1261.8213975,9.5600338,13.5494236, Self-emp-inc, Some-college, Married-AF-spouse, Other-service, Not-in-family, White, Female, Jamaica,50K-
43.2690447,529551.09649,2256.831853,568.31600846,59.5738327,8.5212901, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male, Jamaica,50K-
11.6174024,286552.59646,22771.264768,1373.10292822,78.2620344,6.3968823, Without-pay, 10th, Divorced, ?, Wife, White, Male, Canada,50K-
