age,fnlwgt,capital-gain,capital-loss,hours-per-week,education-num,workclass,education,marital-status,occupation,relationship,race,sex,native-country,class
19.382118,308283.71,7307.6688,502.10713,20.050311,8.422065, Local-gov, Bachelors, Widowed, Transport-moving, Wife, Black, Male, United-States,50K-
59.942281,113789.77,365.2313,1201.99817,61.15211,11.632857, Local-gov, Assoc-acdm, Never-married, Priv-house-serv, Unmarried, Asian-Pac-Islander, Male, United-States,50K-
51.307475,59.14,8842.8174,250.59808,27.775874,13.3228, State-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Own-child, Other, Male, United-States,50K-
56.983452,441873.91,11624.9872,271.24515,81.693292,8.57729, Federal-gov, 10th, Never-married, Other-service, Husband, Black, Male, United-States,50K-
0.765561,59.14,3428.0861,608.02324,2.714522,4.725183, Self-emp-inc, 7th-8th, Never-married, Transport-moving, Own-child, White, Male, United-States,50K-
53.106068,558085.07,1893.275,550.71861,39.145694,12.688007, ?, 7th-8th, Never-married, Sales, Own-child, Black, Female, United-States,50K-
0.765561,333220.22,4959.6997,306.2044,2.714522,2.497019, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Husband, Black, Female, Germany,50K-
45.988614,273572.28,8785.6456,245.18825,27.758955,11.592759, Self-emp-inc, 7th-8th, Never-married, Machine-op-inspct, Wife, Asian-Pac-Islander, Male, Germany,50K-
40.804085,53043.68,12748.7474,452.58414,34.092925,10.781919, Local-gov, 7th-8th, Separated, Machine-op-inspct, Husband, White, Female, United-States,50K-
28.662974,14638.45,18228.5363,777.42879,23.478854,13.815731, Self-emp-not-inc, 10th, Divorced, Exec-managerial, Own-child, Asian-Pac-Islander, Male, United-States,50K-
31.167462,514146.78,4566.0581,265.73295,78.164255,13.756405, Self-emp-not-inc, Assoc-voc, Never-married, Adm-clerical, Own-child, Other, Female, United-States,50K-
2.055889,339182.2,19813.0068,892.48208,44.729087,10.238064, Self-emp-not-inc, Some-college, Divorced, Farming-fishing, Wife, Other, Male, Germany,50K-
36.618717,549177.66,6495.5624,145.8062,44.930071,7.904719, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female, United-States,50K-
28.850164,97479.63,8280.204,1224.88226,25.048058,7.393362, ?, 7th-8th, Widowed, Exec-managerial, Not-in-family, Other, Female, United-States,50K-
6.675848,406892.19,5933.1997,357.7618,79.219935,12.082404, Private, HS-grad, Widowed, Exec-managerial, Wife, Black, Male, United-States,50K-
0.765561,441421.7,1.6687,1022.95643,35.670858,9.24816, Federal-gov, HS-grad, Never-married, Priv-house-serv, Wife, Black, Female, United-States,50K-
34.226664,225210.5,3564.6648,36.2867,50.590449,13.492899, Private, Some-college, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Male, United-States,50K-
39.130658,221749.6,11599.78,1104.75156,73.856343,7.070775, Federal-gov, Assoc-acdm, Married-civ-spouse, Farming-fishing, Own-child, White, Female, Germany,50K-
0.765561,59.14,1.6687,0.03871,49.030001,12.66928, Private, Assoc-acdm, Divorced, Prof-specialty, Husband, White, Male, United-States,50K-
0.765561,59.14,1.6687,0.03871,2.714522,7.111021, Self-emp-inc, Assoc-voc, Never-married, Priv-house-serv, Husband, Other, Male, United-States,50K-
34.439292,542151.37,19929.5974,884.48424,69.197486,11.447646, Private, Assoc-voc, Widowed, Other-service, Own-child, Other, Male, United-States,50K-
68.940882,70416.35,3112.5775,219.56268,12.825301,11.080635, ?, 7th-8th, Never-married, Other-service, Husband, White, Female, United-States,50K-
68.71913,94281.97,6812.5203,1295.71765,29.858709,13.9403, Private, 7th-8th, Married-civ-spouse, Transport-moving, Own-child, Other, Female, United-States,50K-
22.469549,496634.89,6107.2726,610.96612,33.397346,9.417352, Local-gov, HS-grad, Divorced, Other-service, Own-child, Other, Male, United-States,50K-
51.074488,546992.15,300.5365,250.5852,74.885761,9.781476, State-gov, Some-college, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female, Germany,50K-
28.317536,603446.25,1.6687,0.03871,45.527163,11.867182, Local-gov, 10th, Separated, Handlers-cleaners, Wife, Asian-Pac-Islander, Male, United-States,50K-
7.262436,12190.5,1003.4402,532.67156,76.198266,10.186916, Self-emp-inc, HS-grad, Never-married, Other-service, Own-child, Black, Male, Germany,50K-
6.161873,582775.21,17460.6544,1076.84451,29.386121,14.909271, Private, 10th, Divorced, Craft-repair, Own-child, Asian-Pac-Islander, Male, United-States,50K-
38.8825,352569.7,2490.553,648.4512,21.744174,16.972169, Local-gov, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male, United-States,50K-
7.798444,35527.57,1717.4462,0.03871,36.207662,11.331994, Federal-gov, Assoc-voc, Never-married, Machine-op-inspct, Unmarried, Black, Female, United-States,50K-
34.491887,530857.48,16236.3065,577.10229,20.901087,9.095914, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Wife, Other, Male, Germany,50K+
51.567184,262955.06,21375.8974,538.50014,23.557465,12.453269, ?, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, United-States,50K+
6.612554,323864.65,19978.9062,306.52366,39.544101,8.065179, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female, United-States,50K+
29.703162,217473.83,7002.4402,1124.56628,84.712277,9.891345, Private, Some-college, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female, United-States,50K+
63.243324,410139.47,19102.0007,1137.49874,68.01302,9.211791, Private, Bachelors, Separated, Other-service, Own-child, Other, Male, United-States,50K+
6.175573,172467.1,11629.4367,1130.99745,2.714522,10.867149, Local-gov, HS-grad, Separated, Sales, Wife, Other, Male, United-States,50K+
24.870691,59.14,17315.2501,0.03871,59.102898,13.765131, ?, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Male, United-States,50K+
63.186499,615802.09,18367.6744,427.91898,35.169851,6.104748, Self-emp-not-inc, Assoc-acdm, Never-married, Other-service, Wife, Black, Female, United-States,50K+
12.588814,59.14,13180.0225,1064.16013,59.672539,8.429611, Federal-gov, Assoc-acdm, Never-married, Prof-specialty, Wife, White, Male, United-States,50K+
76.160332,18984.31,3768.0921,596.53006,75.361867,6.325108, Local-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male, United-States,50K+
13.224536,248591.29,7953.8036,281.60003,20.030238,10.175596, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male, United-States,50K+
41.185384,174589.29,18305.3107,1228.79323,50.487676,11.802409, State-gov, 7th-8th, Separated, Other-service, Unmarried, Other, Female, United-States,50K+
54.626099,572778.28,16027.736,359.40529,63.368547,10.167969, State-gov, Bachelors, Never-married, Machine-op-inspct, Husband, Black, Male, United-States,50K+
27.385824,591066.03,14289.6051,975.58182,9.98987,1.962687, Self-emp-inc, Assoc-acdm, Never-married, Craft-repair, Wife, Other, Male, Germany,50K+
78.892245,465493.27,20610.682,93.29031,13.479617,8.690092, Local-gov, Bachelors, Never-married, Tech-support, Unmarried, Black, Male, Germany,50K+
39.404061,557234.98,5566.4318,459.64155,48.895328,9.554816, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female, United-States,50K+
41.185065,574805.04,15469.6556,81.99476,7.516078,6.991547, Self-emp-not-inc, HS-grad, Separated, Sales, Unmarried, White, Male, United-States,50K+
44.90354,59.14,1.6687,0.03871,60.362235,9.055958, Private, Bachelors, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male, Germany,50K+
39.609752,59.14,20743.0811,674.29463,77.340449,8.834093, Self-emp-not-inc, Bachelors, Separated, Adm-clerical, Own-child, White, Female, United-States,50K+
73.984079,431809.69,710.0022,1123.0485,75.199409,4.859894, Federal-gov, Assoc-acdm, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male, Germany,50K+
30.259653,498135.43,14189.3251,974.96619,67.55667,9.05837, ?, HS-grad, Never-married, Sales, Husband, Black, Male, Germany,50K+
40.268519,371721.63,19801.6716,550.79774,45.362429,9.090448, Local-gov, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male, United-States,50K+
63.979009,59.14,13713.632,1115.56897,2.714522,12.012802, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male, Germany,50K+
31.763277,268491.36,17154.411,482.21341,80.54796,10.183807, Federal-gov, Bachelors, Widowed, Prof-specialty, Own-child, Black, Male, United-States,50K+
56.905066,268720.69,15216.3561,77.68233,50.736318,16.866539, Federal-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male, United-States,50K+
29.970104,480127.57,4052.6737,242.93126,80.452516,6.944385, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Female, United-States,50K+
42.571492,398679.96,10207.3828,186.87044,37.178656,11.612437, Self-emp-inc, Assoc-acdm, Never-married, Other-service, Wife, Asian-Pac-Islander, Male, United-States,50K+
36.03059,333746.62,16413.5557,19.22035,46.085126,11.679325, Local-gov, Assoc-acdm, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Female, United-States,50K+
53.284016,123235.68,19139.3239,802.30598,22.72311,12.276783, Private, HS-grad, Never-married, Tech-support, Wife, Other, Male, United-States,50K+
77.801963,35042.99,6570.5503,883.98355,72.063515,8.877611, ?, Bachelors, Divorced, Other-service, Not-in-family, Black, Male, United-States,50K+
68.255475,110279.31,10905.9087,831.20772,41.889029,10.28593, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Black, Female, Germany,50K+
69.840181,182996.09,8778.0239,1030.28347,26.593884,6.92467, Self-emp-not-inc, HS-grad, Widowed, Priv-house-serv, Not-in-family, White, Male, United-States,50K+
68.200171,259738.44,2875.3147,1104.50965,33.777038,9.68739, Private, Assoc-acdm, Never-married, Other-service, Wife, Black, Female, United-States,50K+
66.958231,55581.06,2166.1839,1147.59587,48.050075,7.66583, Private, Assoc-voc, Divorced, Sales, Husband, Asian-Pac-Islander, Male, United-States,50K+
79.446683,571313.08,19844.3337,460.42411,60.273512,8.770582, ?, 10th, Married-civ-spouse, ?, Wife, Black, Male, United-States,50K+
0.765561,59.14,20954.4441,0.03871,41.8216,11.324789, Self-emp-inc, Some-college, Divorced, Transport-moving, Wife, Black, Female, Germany,50K+
43.392875,136418.19,13535.5832,933.83511,35.260193,8.441512, Local-gov, 10th, Never-married, Exec-managerial, Not-in-family, Black, Female, Germany,50K+
27.795938,467137.05,13358.1306,767.3349,20.058717,7.931165, Self-emp-inc, Assoc-voc, Never-married, Transport-moving, Husband, White, Female, United-States,50K+
77.575873,309036.47,9425.4569,31.00433,54.032007,11.744408, Local-gov, HS-grad, Never-married, Machine-op-inspct, Husband, Black, Female, United-States,50K+
35.30933,49330.35,14729.1967,1032.74633,55.050533,11.335861, Self-emp-not-inc, HS-grad, Separated, Machine-op-inspct, Husband, Asian-Pac-Islander, Male, Germany,50K+
33.299807,143253.83,9138.0069,1050.43738,38.239991,9.807187, Federal-gov, Assoc-acdm, Widowed, Transport-moving, Wife, White, Male, United-States,50K+
60.524861,433890.6,16468.7618,478.70657,35.829338,10.099102, Local-gov, Assoc-acdm, Separated, Farming-fishing, Husband, Asian-Pac-Islander, Female, United-States,50K+
60.540798,339604.65,753.8776,1012.41979,43.299108,12.290266, Federal-gov, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male, United-States,50K+
38.738466,149180.41,12414.4562,889.72419,76.317271,10.386174, Federal-gov, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, Other, Male, United-States,50K+
73.220744,497553.29,10351.0688,6.99732,47.183611,4.935982, State-gov, HS-grad, Never-married, ?, Not-in-family, White, Male, Germany,50K+
38.938087,489518.68,21238.6688,52.49764,16.420961,10.640219, Federal-gov, Assoc-voc, Never-married, Sales, Not-in-family, Other, Male, United-States,50K+
44.404819,605027.68,1.6687,849.66945,66.347422,11.311625, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female, United-States,50K+
75.544667,100724.66,8820.2597,795.85384,34.231595,7.47525, Self-emp-inc, Bachelors, Widowed, Transport-moving, Not-in-family, White, Female, United-States,50K+
47.532921,211355.03,19381.6978,406.28085,15.216782,9.306093, Local-gov, Assoc-acdm, Never-married, ?, Wife, Black, Male, United-States,50K+
52.739818,169131.84,17198.4871,718.67236,68.580302,12.628914, Self-emp-inc, Assoc-voc, Widowed, ?, Husband, Black, Female, United-States,50K+
54.949582,342060.59,20414.8527,238.47938,62.522006,10.564453, Self-emp-inc, Some-college, Never-married, Adm-clerical, Wife, Black, Female, Germany,50K+
31.148007,59.14,15381.6628,0.03871,63.794407,14.775457, Private, 10th, Never-married, Tech-support, Not-in-family, Black, Male, Germany,50K+
14.974127,293753.75,8033.6759,370.49878,61.266311,7.558072, Federal-gov, Bachelors, Never-married, Farming-fishing, Husband, White, Male, United-States,50K+
46.393198,454295.41,20740.5274,660.94713,6.324976,11.514787, Local-gov, 7th-8th, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Male, United-States,50K+
28.169654,383645.61,20719.2607,715.93883,53.539342,9.071299, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female, United-States,50K+
21.486719,462937.36,20035.0809,1045.54151,79.668553,11.112213, Private, Bachelors, Married-civ-spouse, Farming-fishing, Own-child, Black, Female, United-States,50K+
15.096169,395704.18,5749.5158,478.6339,69.551071,15.028676, Self-emp-inc, HS-grad, Widowed, Other-service, Wife, White, Male, Germany,50K+
60.256187,127602.62,12753.5822,1140.65143,2.714522,6.005373, Local-gov, HS-grad, Never-married, Prof-specialty, Husband, White, Male, United-States,50K+
71.673407,153638.11,20195.0441,55.59494,24.907015,7.776601, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales, Own-child, White, Male, United-States,50K+
35.830014,305586.94,12949.7355,798.95897,26.471026,15.892124, Self-emp-not-inc, 10th, Widowed, Adm-clerical, Husband, Asian-Pac-Islander, Male, United-States,50K+
5.337085,292040.73,20348.171,84.37085,50.758371,8.040435, ?, Assoc-acdm, Separated, Craft-repair, Wife, Black, Male, United-States,50K+
58.197624,285947.87,9440.0212,716.35618,83.142922,4.178015, State-gov, HS-grad, Divorced, Transport-moving, Husband, Other, Male, United-States,50K+
47.332194,384674.74,11239.9257,364.76713,39.422892,6.479478, Private, HS-grad, Never-married, Other-service, Husband, Black, Male, United-States,50K+
42.69255,443007.14,21485.4921,235.50409,61.591569,12.629954, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female, United-States,50K+
50.623216,12504.35,20964.688,885.80732,49.43851,7.844168, ?, Bachelors, Divorced, Priv-house-serv, Husband, Asian-Pac-Islander, Male, United-States,50K+
50.919969,303170.51,6484.3788,255.12567,35.464957,10.819043, Federal-gov, Bachelors, Widowed, Sales, Not-in-family, Asian-Pac-Islander, Male, Germany,50K+
47.379244,228542.73,4573.914,189.16312,18.064188,12.657227, Local-gov, Assoc-voc, Never-married, Craft-repair, Husband, Other, Male, United-States,50K+
5.93544,415455.52,5557.1965,605.90356,63.031532,7.843415, Private, Assoc-voc, Separated, Machine-op-inspct, Not-in-family, White, Male, United-States,50K+
0.765561,230453.78,14586.1734,408.13304,80.469636,11.932362, Private, HS-grad, Never-married, Other-service, Unmarried, Other, Male, United-States,50K+
26.651695,59.14,15138.7914,645.7174,41.259012,12.989305, Federal-gov, 7th-8th, Divorced, Machine-op-inspct, Unmarried, Other, Male, United-States,50K+
0.765561,58683.75,19681.4082,0.03871,83.698081,14.125759, State-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male, Germany,50K+
83.371924,415634.78,10015.9152,1073.87598,35.062586,7.386374, ?, 10th, Widowed, Craft-repair, Unmarried, White, Male, United-States,50K+
38.135252,59.14,17586.1553,1328.64356,42.619792,13.314031, State-gov, HS-grad, Married-civ-spouse, Priv-house-serv, Own-child, Black, Male, Germany,50K+
38.467057,198805.92,11696.4938,0.03871,51.268295,7.234043, Self-emp-inc, Some-college, Never-married, Prof-specialty, Wife, Other, Male, United-States,50K+
34.002741,617754.87,5668.2581,1002.92051,30.069961,7.009361, State-gov, Assoc-acdm, Never-married, Exec-managerial, Wife, Other, Female, United-States,50K+
76.968657,278520.39,15387.0181,1268.41687,32.171945,7.51712, Self-emp-not-inc, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Male, United-States,50K+
48.709938,62939.75,9143.121,960.81625,14.001965,12.783279, Federal-gov, Bachelors, Divorced, Handlers-cleaners, Husband, Other, Male, United-States,50K+
30.850535,511208.28,14628.2358,87.37348,58.720839,18.430277, Self-emp-not-inc, Some-college, Divorced, Sales, Unmarried, Black, Female, United-States,50K+
58.421124,194148.67,12507.9856,778.0152,53.402466,9.871656, ?, Assoc-acdm, Widowed, Sales, Wife, Asian-Pac-Islander, Male, United-States,50K+
25.65337,550665.21,8535.7329,160.30742,55.077611,14.053455, Federal-gov, 7th-8th, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male, United-States,50K+
75.131802,78995.3,12917.4272,376.14427,30.022566,10.649419, ?, Some-college, Widowed, Adm-clerical, Husband, White, Male, United-States,50K+
36.865391,111908.03,9942.8101,60.7263,79.463896,11.335948, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, Asian-Pac-Islander, Male, United-States,50K+
0.765561,425188.55,9723.2622,828.54738,54.761449,12.671248, State-gov, Assoc-acdm, Divorced, Machine-op-inspct, Husband, White, Male, Germany,50K+
48.923781,303609.0,16975.8266,442.20397,65.328504,6.875583, Local-gov, Bachelors, Widowed, Craft-repair, Not-in-family, White, Male, United-States,50K+
26.422521,476122.5,14461.3569,938.79984,33.478002,14.792451, Local-gov, 7th-8th, Separated, Other-service, Unmarried, Black, Male, United-States,50K+
43.611502,100871.72,18918.594,261.28244,82.262845,15.298231, ?, Assoc-voc, Widowed, Other-service, Own-child, Asian-Pac-Islander, Male, United-States,50K+
10.786655,59.14,8527.7408,1335.89481,26.050048,11.105711, Local-gov, HS-grad, Separated, Other-service, Wife, Other, Male, Germany,50K+
78.837134,378607.31,16743.063,1231.26169,72.247985,9.348522, Self-emp-inc, Some-college, Never-married, Farming-fishing, Own-child, Black, Male, Germany,50K+
82.463478,325487.49,9471.0541,341.78115,47.688881,11.17457, Federal-gov, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female, United-States,50K+
0.765561,498461.71,16016.2948,0.03871,52.677978,10.475802, ?, Some-college, Divorced, Craft-repair, Wife, White, Male, Germany,50K+
64.231134,496080.9,7252.1177,0.03871,82.646123,12.922064, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Black, Male, United-States,50K+
22.484063,606287.59,14592.1217,217.31581,66.325023,17.688986, Self-emp-not-inc, Assoc-voc, Never-married, Handlers-cleaners, Wife, Black, Male, United-States,50K+
68.964692,582825.45,13216.2923,820.73864,63.926182,12.156347, State-gov, HS-grad, Never-married, Other-service, Unmarried, Other, Female, United-States,50K+
53.0012,174619.06,15605.3349,11.03512,48.802372,5.625761, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Male, Germany,50K+
0.765561,59.14,18310.9291,0.03871,2.714522,7.870349, Local-gov, Assoc-acdm, Widowed, Priv-house-serv, Wife, Black, Male, United-States,50K+
22.3846,204115.49,18336.4384,761.4366,7.37364,11.063037, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Other, Female, United-States,50K+
74.92994,259994.02,18949.783,871.01653,82.14052,10.460062, Self-emp-not-inc, 10th, Never-married, Transport-moving, Wife, Black, Male, United-States,50K+
32.370276,59741.12,17405.8725,380.48058,20.72592,8.887834, ?, Bachelors, Widowed, Adm-clerical, Husband, Other, Male, United-States,50K+
50.804689,118983.5,13375.8844,415.20052,57.515742,11.683687, Self-emp-not-inc, HS-grad, Never-married, Priv-house-serv, Unmarried, White, Female, Germany,50K+
44.215227,296302.3,19384.4397,386.65854,46.38794,6.813347, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Unmarried, Other, Male, United-States,50K+
56.379342,540719.18,11885.7533,592.15771,23.264508,4.80329, Self-emp-inc, Assoc-voc, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male, United-States,50K+
62.76682,255701.42,6426.1054,1205.10835,59.311669,7.274787, Self-emp-not-inc, Assoc-acdm, Widowed, ?, Husband, Other, Male, United-States,50K+
73.723337,192937.45,20302.744,1278.43154,20.290017,7.833278, Self-emp-inc, HS-grad, Never-married, ?, Own-child, White, Male, United-States,50K+
73.172396,506296.29,18584.9453,1238.5708,15.305294,10.656432, ?, 10th, Never-married, Sales, Wife, Black, Male, United-States,50K+
16.010405,343083.55,12994.6217,48.95915,2.714522,12.534831, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States,50K+
0.765561,542462.76,14479.1558,907.06333,78.657831,12.766638, Self-emp-inc, Assoc-acdm, Never-married, Sales, Not-in-family, Black, Male, United-States,50K+
1.772068,59.14,16719.9483,0.03871,30.335707,9.229936, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male, United-States,50K+
83.747265,159162.04,9095.5623,83.44514,34.959933,11.040989, Self-emp-inc, Bachelors, Never-married, Exec-managerial, Own-child, White, Female, United-States,50K+
18.916927,70864.5,21316.4226,1201.60647,58.432009,8.039833, Federal-gov, HS-grad, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female, United-States,50K+
67.604198,372194.01,15146.9707,579.28893,58.669325,9.055471, Federal-gov, 7th-8th, Never-married, Craft-repair, Own-child, White, Female, United-States,50K+
5.057546,515324.91,17680.8672,1097.17397,41.503946,13.170125, Local-gov, Assoc-acdm, Married-civ-spouse, Priv-house-serv, Own-child, White, Male, United-States,50K+
5.784217,107757.94,18054.3774,791.83092,36.224631,7.615184, Self-emp-inc, Some-college, Never-married, Farming-fishing, Unmarried, White, Male, United-States,50K+
