Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,class
63645.07,1167.57024,377.57151,315.28977,1.0303297,0.50338102,111268.4,262.64685,0.685941,0.9947882,0.7593398,0.929999,0.00484631,0.0017172504,0.6272968,0.9997381,SEKER
113272.32,1327.51733,313.10063,303.8359,1.0834672,0.64238721,110994.75,267.48081,0.8249463,0.9865034,0.8716976,1.017149,0.0058176367,0.0016062517,0.7355166,0.9939738,SEKER
112870.56,1286.37556,401.01704,331.77254,1.493458,0.58051011,110963.72,359.3983,0.7375027,1.0037678,0.8264896,1.032374,0.0079438379,0.0015890412,0.6399727,0.9882352,SEKER
121501.21,1339.22993,374.7984,329.23847,1.096154,0.56213856,116413.51,146.24162,0.7496741,0.9972736,0.8086778,0.938255,0.0069502104,0.0017913777,0.9163092,0.9914193,SEKER
111068.55,1317.73868,340.77574,299.33059,1.1717999,0.57387146,95215.06,294.97255,0.6647888,0.9926139,0.7649644,0.955379,0.005117273,0.0016520378,0.6491154,0.9892714,SEKER
122701.31,1074.13259,289.76673,328.4872,1.0144921,0.46246205,93215.38,191.74599,0.7569963,0.9826464,0.7496458,1.034296,0.0061273878,0.0014665316,0.8170052,0.9996849,SEKER
113107.44,1266.99282,427.39512,321.84555,0.9890401,0.51655079,90588.48,137.19739,0.8334133,0.9779128,0.806386,0.958685,0.0042910825,0.0018857369,0.8617138,0.9946265,SEKER
114615.91,1284.13661,421.43141,331.35103,0.9933026,0.73913597,115070.97,238.49028,0.7027243,0.988306,1.0389637,1.029369,0.0047762135,0.0017641556,0.8857403,0.9919299,SEKER
117663.19,1158.88386,329.326,308.51886,1.1246138,0.80649647,99515.87,154.51955,0.77038,0.9898376,0.7446179,0.955098,0.004305923,0.0016000872,0.8683434,0.9868559,SEKER
81601.85,1336.32565,416.23853,305.41705,1.2457448,0.63365643,63220.32,234.27868,0.6570179,1.001581,0.8039028,1.009849,0.0052823205,0.0015440074,0.6758492,0.9962076,SEKER
106492.81,1132.51892,395.66456,304.56065,1.0517659,0.77213054,114410.18,194.05059,0.7664025,0.9893304,0.9385404,1.009484,0.004647455,0.0016526938,0.9027853,0.9965774,SEKER
119351.56,1246.88652,334.78616,313.11268,1.029246,0.46789448,71539.59,126.36144,0.7148544,0.9906221,0.7701217,0.947125,0.0055074176,0.0016701132,0.9541735,0.9914852,SEKER
92074.51,1352.38805,416.27197,312.54837,1.0176551,0.71353371,112648.73,158.1677,0.7889219,0.9822995,0.7709748,1.008336,0.0043675912,0.0020849868,0.8931774,0.9846575,SEKER
54385.85,1327.00953,272.48495,320.39235,1.0206136,0.50979273,113590.62,205.99772,0.8184137,0.9712843,0.8403763,1.013417,0.0067445589,0.0014352142,0.8309581,0.9889873,SEKER
123501.27,1325.58719,396.72322,327.66635,1.1729017,0.7269883,109721.5,282.92416,0.6846148,0.9914061,0.8808123,0.925597,0.0061155503,0.0015255863,0.8123574,0.9942535,SEKER
110380.81,1273.92474,413.1779,317.59471,1.2984148,0.5433566,112689.36,339.40739,0.6690834,0.9935127,0.9734221,1.012578,0.0047781809,0.0018210554,0.8602282,0.9846795,SEKER
122367.42,1298.44161,386.4309,315.51506,1.4650246,0.59761476,112204.63,124.49319,0.7816829,0.9889064,0.7800643,0.94992,0.0041783907,0.0016451192,0.8888101,0.9877988,SEKER
126323.27,1181.39369,413.49567,311.27053,1.2615684,0.67631651,102715.26,173.28238,0.8352301,0.9739055,0.823029,0.955542,0.0043463105,0.0017043861,0.9252343,0.9853986,SEKER
79396.35,1310.17811,402.56913,311.26749,1.1155524,0.55207212,111321.1,349.7041,0.7714947,0.9813792,0.8630732,0.994208,0.0057255496,0.0017341903,0.937097,0.9832685,SEKER
104609.1,1325.02939,369.56336,325.37186,1.0515493,0.75652657,110713.12,131.21169,0.8349597,0.9746287,0.7417937,0.808242,0.0051537454,0.0016953587,0.9138818,1.00299,SEKER
47427.95,1287.95878,187.24074,305.79122,0.977242,0.62058874,111596.43,287.07639,0.6739625,0.9817671,0.8140143,1.007348,0.0052614889,0.0015726,0.9095109,0.9830756,SEKER
119872.54,1344.72233,368.37791,327.53873,1.2235426,0.53234512,115984.09,337.50148,0.6584048,0.9741066,0.8079596,0.980961,0.0042357831,0.001693705,0.6842807,0.9924756,SEKER
95462.61,1313.61474,312.79553,328.99042,1.0551291,0.46318334,110837.52,357.68799,0.6769902,0.9727781,0.8104904,1.007902,0.0059362619,0.0017149407,0.8626844,0.9913015,SEKER
104078.99,1346.12433,406.87312,315.07446,1.0993752,0.67033379,88064.61,265.47136,0.8335491,0.9878306,0.919707,1.030458,0.0057555309,0.0015444627,0.7199116,0.996705,SEKER
126141.09,1279.63414,348.04432,330.24086,1.0304508,0.51671664,86484.65,256.63977,0.8000376,0.9735962,0.8323535,0.918816,0.0067870875,0.0013822541,0.733913,0.9951713,SEKER
97063.54,1346.39575,363.12281,323.53887,1.0920584,0.52533129,113474.25,105.79416,0.7732858,0.9718864,0.7568057,0.918399,0.0060305467,0.0016062413,0.900899,0.9874958,SEKER
100285.8,1120.24907,427.15896,318.97939,1.0245952,0.52809398,105597.94,347.52803,0.7670829,0.9964915,0.7718604,0.972837,0.0063209137,0.0016852869,0.7550378,0.9994319,SEKER
55242.97,1351.55227,409.86278,329.87919,1.008181,0.54930922,101993.51,302.73392,0.8074613,0.9776847,0.806288,0.988068,0.0046737342,0.0017326092,0.8336964,0.9902893,SEKER
105622.92,1285.91436,203.32241,302.34655,0.9912202,0.53617669,103381.66,208.45179,0.7610566,0.9786155,0.7721526,0.934656,0.0052295908,0.0015971189,0.8854474,0.9920004,SEKER
122329.93,1108.99221,308.80695,323.89364,1.0754861,0.51644348,90155.11,312.66601,0.6686905,0.9887336,0.8185304,0.995756,0.0059207799,0.0015223307,0.9541885,0.9838597,SEKER
123522.19,1332.07849,288.36725,307.04088,1.0951271,0.45543292,113950.77,106.19868,0.6578406,0.9737623,0.7843363,0.887106,0.0040880501,0.0020687028,0.7074168,0.9937542,SEKER
101383.48,1338.17285,409.75228,306.22517,1.1238503,0.63829493,103170.3,230.9012,0.740868,0.9944484,0.7610661,1.029015,0.0039525923,0.0018243275,0.6338455,0.9897599,SEKER
105906.44,1259.12877,240.93402,323.19823,0.9850183,0.45110923,110983.8,198.96755,0.7062844,0.9908667,0.8359295,0.995027,0.0064700262,0.0017037197,0.6947464,0.9980228,SEKER
107131.82,1270.66621,376.59573,282.66592,1.242636,0.51811759,105806.4,274.79114,0.6692826,0.994559,0.7346868,0.953503,0.0070938582,0.0015094048,0.7288841,0.9860465,SEKER
61566.05,1242.77546,401.39709,322.07516,1.0122537,0.48771537,111806.13,251.41301,0.7052115,0.9757731,0.7787605,0.836034,0.00413337,0.0017565402,0.6497543,0.9983725,SEKER
102191.73,926.35952,391.92427,317.70465,1.0209151,0.53166451,100470.3,172.88179,0.6720064,0.9887746,0.9045515,0.997619,0.003934944,0.0015958683,0.8921888,0.987234,SEKER
108871.1,1298.97684,387.65477,325.41467,1.2909628,0.73833421,102425.64,127.35889,0.8660731,0.9859005,0.7596918,0.910191,0.0040756762,0.0017395352,0.8172301,0.9884334,SEKER
124425.21,1300.29549,346.58912,324.85931,0.9775808,0.50245634,114022.94,121.56062,0.7807508,0.9777366,0.7772558,0.877315,0.0060416981,0.001967878,0.7187969,1.0040752,SEKER
110448.49,1325.80868,425.99087,323.79145,1.4236854,0.60393633,93223.76,282.25487,0.6810712,0.9985609,0.8417373,0.922928,0.0065318966,0.0016376875,0.6496082,0.9988309,SEKER
123260.68,1250.44994,429.70494,319.74512,0.9965425,0.6237799,91876.39,372.4262,0.7843039,0.984607,0.7474343,0.918241,0.0043176157,0.0019033988,0.7828398,0.990281,SEKER
61222.05,1229.3539,366.82012,313.30083,1.0735936,0.48192586,111802.5,322.62738,0.671693,0.9720604,0.8264209,1.01987,0.0051383873,0.0016515794,0.8685404,0.9841054,SEKER
102815.1,1346.966,410.08432,305.66954,1.0760074,0.73525424,96858.12,193.57258,0.7963475,0.9921435,0.9912915,1.024101,0.0054984557,0.0015583992,0.8569052,1.0037469,SEKER
119567.15,1327.64989,300.48182,319.43561,1.1077677,0.48386685,62908.48,193.85362,0.6715509,0.9743599,0.7986882,1.012052,0.0061743024,0.0015925857,0.8600839,0.9891957,SEKER
92963.2,1158.50224,391.30431,316.02271,1.209815,0.5397503,81507.46,302.84113,0.6831721,0.9755779,0.858526,0.9183,0.0045553211,0.0014686414,0.8154976,0.9906709,SEKER
58236.71,1274.18025,405.28088,330.17509,1.0667249,0.6689614,115794.0,276.65834,0.7910326,1.0034326,0.7613172,0.911622,0.0054173767,0.0016010772,0.7471373,1.0060042,SEKER
76893.91,1341.92389,336.5801,319.61651,1.0833831,0.67524206,114497.91,258.92114,0.7117705,0.9942613,0.7579029,0.924569,0.0060673672,0.001482582,0.6125308,0.9940207,SEKER
106190.41,1334.4014,326.85153,305.87746,1.1120249,0.61937251,114775.25,169.58616,0.6839645,0.9906025,0.8455458,0.975491,0.0048408593,0.0019468684,0.880699,0.9873663,SEKER
79157.03,1223.31293,218.27174,314.31894,1.0129657,0.66410747,100690.05,236.29198,0.6655798,0.9916632,0.803724,1.027809,0.0039660304,0.0015633733,0.6918479,0.9926481,SEKER
117657.43,1240.19599,348.46819,328.42166,1.1888503,0.53582127,71159.07,134.9781,0.6731258,1.0040107,0.7488235,0.979949,0.0049791028,0.0016992169,0.764991,0.9878184,SEKER
104443.44,975.17083,410.11512,312.03698,1.0112167,0.54114939,96590.13,101.96869,0.6799576,1.0013474,0.7790567,0.920594,0.0040203855,0.001730493,0.7938954,1.0003525,SEKER
125754.36,1328.8185,406.67285,307.79367,0.9934557,0.53603922,89485.34,356.54411,0.7551196,0.9861143,0.7545238,0.923702,0.0057462022,0.0019097418,0.6480963,1.0005688,SEKER
98985.84,1341.64008,277.83735,270.25462,1.1090574,0.50704773,100837.69,230.60748,0.7263513,0.9946484,0.8333957,1.03337,0.0076142863,0.0015490568,0.8654357,0.9875578,SEKER
125045.46,1191.55003,357.89565,259.89331,0.9857807,0.50924846,114473.14,193.56947,0.8710453,0.9781312,0.7460145,0.971031,0.0044968413,0.0017704392,0.9416946,0.9845784,SEKER
81759.42,1315.16212,368.69591,311.52152,1.0523262,0.60637985,87714.97,130.95611,0.7304334,1.0022029,0.8591767,1.020043,0.0055303713,0.0017269859,0.9303775,0.9910697,SEKER
123032.44,1167.35378,410.23797,294.75422,1.1912071,0.60690985,103470.68,292.61547,0.7499111,0.9991673,0.7389784,0.965023,0.0041583632,0.0017932553,0.6162726,0.9957464,SEKER
50371.69,1082.15595,370.36964,326.19148,1.0614758,0.52287233,108712.37,261.86697,0.7012237,0.9793227,0.7646834,0.932458,0.0054869975,0.0015753758,0.7918224,0.9909505,SEKER
124144.91,1266.18017,397.60969,325.70892,1.2346369,0.60469251,92395.36,209.01165,0.8508913,0.979925,0.7532928,1.000903,0.0045019402,0.0018134935,0.7240004,0.983474,SEKER
103831.71,1330.51353,300.13831,323.49062,0.9858275,0.68539369,98870.31,262.08548,0.8613788,1.0029915,0.8015927,1.01512,0.0044792356,0.0018043429,0.7891485,0.9933857,SEKER
75924.32,1265.85387,428.72587,322.448,1.0622485,0.58654701,101714.29,197.85368,0.7018345,0.9992125,0.7330481,1.028713,0.0046038522,0.0019797426,0.710242,0.986041,SEKER
60195.0,1339.34225,421.2951,321.23541,1.0277828,0.48025703,97323.91,288.51902,0.6831453,0.9927906,0.918175,1.019217,0.0062135493,0.0017275425,0.660585,0.996742,SEKER
100529.37,1345.77036,314.23421,296.79252,0.982351,0.74613066,110660.13,226.60646,0.7464862,0.9968419,0.736383,0.981639,0.0054387717,0.0018525806,0.8696279,0.9928177,SEKER
111917.98,1331.23047,398.77711,305.7179,1.1467739,0.65839412,104853.89,265.55337,0.7924416,0.9928338,0.8191495,0.904147,0.0056768056,0.0017491985,0.8220163,0.9975025,SEKER
83568.43,1005.22788,399.59496,322.20511,1.2378487,0.54778094,100492.08,127.93865,0.660609,1.0026202,0.7569691,0.995636,0.0049265659,0.0018259903,0.8948556,0.9891122,SEKER
75651.54,1285.30231,367.1447,319.74962,1.0280943,0.57675671,91942.32,355.51903,0.7777563,0.9897536,0.7623233,0.917692,0.0044536377,0.0017676089,0.7016933,0.9933781,SEKER
117474.95,1102.48167,365.15174,327.09927,0.9890181,0.45934651,93636.67,265.85372,0.6946097,0.979982,0.7947253,0.972396,0.0047123005,0.00179533,0.9249552,0.9861581,SEKER
123261.3,1292.77342,418.74266,294.69016,1.216326,0.69715402,89936.69,109.98779,0.7378396,0.9846859,0.8087013,0.936072,0.0044881298,0.0018314785,0.7700384,0.989907,SEKER
126790.6,1307.88678,427.15733,314.08079,1.1592688,0.52876242,104102.19,242.84542,0.8038393,0.9724854,0.7731765,0.832403,0.0042509636,0.0017270328,0.6633786,0.9869765,SEKER
82495.13,1344.66042,399.94914,289.27109,1.0004177,0.50102679,103064.6,313.31067,0.8581916,1.0019675,0.8178708,1.018557,0.005736999,0.0016500218,0.8038267,0.9877743,SEKER
115683.38,1327.36334,414.15997,330.60685,1.0017052,0.52730433,111670.95,187.87877,0.8724925,0.9755615,0.8754292,0.986625,0.0061738322,0.0018942235,0.8905572,0.9972678,SEKER
119570.14,1202.84588,252.61251,317.79958,1.2471181,0.46336353,112932.66,223.57334,0.6896722,0.9794403,0.7634909,0.923482,0.0068906537,0.0015182007,0.8072358,0.9862966,SEKER
109909.21,1243.12551,398.84563,292.85686,1.0377764,0.66526312,91057.46,119.07058,0.7175154,0.9859963,0.7765948,1.028486,0.005051912,0.0016809476,0.8606247,0.9925941,SEKER
119212.31,1276.78074,372.01855,316.08682,1.0619935,0.67703829,61401.1,266.432,0.7349912,0.9849723,0.7722398,0.881419,0.004472907,0.0017248745,0.7010611,0.9965805,SEKER
86468.08,1263.17262,303.42247,323.54665,0.9766391,0.46375792,109189.22,138.21275,0.7153051,0.9747762,0.8095769,1.005087,0.0058455197,0.0019091527,0.7139401,0.9938008,SEKER
103948.21,1190.11612,382.5359,330.82764,1.0445256,0.48262661,111048.47,209.6478,0.8934776,0.9781961,0.7405774,1.020767,0.0062007309,0.0016850237,0.7808043,0.9919964,SEKER
110161.0,1064.2857,350.30365,316.75983,0.9979571,0.54941499,63916.46,213.84759,0.7269598,0.9993656,0.7399402,0.977367,0.004532706,0.001754913,0.8519329,0.9916676,SEKER
118733.43,1257.25708,300.8174,308.65758,1.0720196,0.50199562,75452.74,123.79095,0.8149176,1.0008677,0.786461,1.007359,0.0048977732,0.0015773748,0.9225141,0.9831779,SEKER
128480.89,1263.17287,392.21334,308.02803,1.2199841,0.57407146,116256.34,225.41622,0.842408,0.9720329,0.8481601,0.811412,0.0042062579,0.0016339647,0.7924503,1.0040923,SEKER
93136.25,1283.64632,302.06711,305.20526,1.046974,0.70768674,116495.05,210.289,0.7180873,1.0041794,0.8612797,0.963373,0.0043545813,0.0018409271,0.9046913,0.9921621,SEKER
119151.08,1129.85486,333.089,280.80977,1.0474552,0.529037,115588.86,368.16028,0.7564956,0.997088,0.8015737,0.967677,0.0047199703,0.0016693985,0.6770722,0.9868271,SEKER
111375.24,1344.33786,213.38882,329.85375,1.3309973,0.53631896,112200.81,136.02354,0.7276429,0.9771246,0.7599206,0.959204,0.0052406004,0.0018146487,0.7904504,0.9833446,SEKER
103908.91,1329.09916,409.55408,322.57189,1.2413318,0.49077744,96646.37,209.32668,0.764141,1.0000957,0.7570368,0.941905,0.0074878222,0.0015134943,0.8979078,0.9913413,SEKER
127451.45,1259.14518,286.26818,296.74423,1.131682,0.5314357,107668.88,185.31496,0.8174071,0.9929238,0.804,0.940333,0.0058486113,0.001643397,0.8582561,0.9944283,SEKER
74942.71,1323.27387,430.35618,326.60691,0.9973208,0.70321742,110084.79,206.29881,0.8027877,0.9835411,0.7404785,0.95853,0.0057811792,0.001739662,0.6112226,1.001103,SEKER
111455.91,1299.63429,255.7394,278.62155,1.1930362,0.57955567,47610.61,150.7292,0.7628882,0.9976887,0.8115667,0.80097,0.0050405565,0.0021386674,0.59788,0.9920008,SIRA
24751.72,1030.23652,360.05949,321.15288,1.0960722,0.51859726,110214.24,132.30343,0.750502,0.98769,0.8196324,0.750022,0.0056822942,0.0020383933,0.9089587,0.9877288,SIRA
9051.3,957.86332,391.69892,325.62136,1.3427062,0.68718702,104306.56,259.38325,0.7118381,0.9786056,0.8558532,0.905717,0.0062141205,0.0016676253,0.712465,0.9887721,SIRA
102898.31,1150.09379,396.4145,166.87079,1.0626255,0.62325586,115328.22,210.81884,0.8771609,1.0035125,0.9803301,0.910317,0.0059214,0.0022361545,0.8052455,0.9861645,SIRA
40953.12,1265.21367,428.57651,309.43683,1.0486903,0.61668065,85695.67,188.12865,0.8631009,0.9740636,0.9918319,0.866052,0.0045784259,0.0023801427,0.6028122,0.9873908,SIRA
57891.84,1350.79122,336.7207,317.6782,1.196578,0.67491698,113722.08,184.62286,0.8198623,0.9818151,0.9952259,0.822151,0.0057264399,0.0025336748,0.7920402,0.9918461,SIRA
120729.24,747.96287,420.99629,297.36706,1.3478977,0.4951107,113662.32,218.72692,0.8775827,1.0024274,0.7837935,0.847972,0.0051917765,0.0024898587,0.5935221,0.9954595,SIRA
63143.8,538.81327,425.29214,242.8558,0.9957879,0.69406668,61502.18,223.36907,0.8857538,0.9790506,0.8193809,0.799265,0.0046284156,0.0019406078,0.9096798,0.9908125,SIRA
114929.78,1326.70329,281.11183,293.449,1.5663045,0.7628896,8388.39,339.8717,0.8685162,0.9735143,0.9089608,0.786322,0.0055810746,0.0015581476,0.665399,0.9855733,SIRA
106972.27,569.35208,423.81502,284.36676,1.2194426,0.55635458,83291.38,272.66004,0.8719877,0.9774248,0.8983925,0.984543,0.0061584606,0.0016635891,0.7771739,0.9888306,SIRA
65797.47,1029.95796,424.49288,329.79523,1.4602268,0.51724212,80313.95,323.73987,0.8033575,0.9857337,0.8812172,0.940694,0.007029996,0.0018912566,0.766711,0.9883136,SIRA
58430.23,1081.49964,428.5642,329.36293,1.6455591,0.66521548,104808.78,111.3449,0.7772604,0.9938504,0.8165819,0.909719,0.0048553307,0.002140965,0.6209201,0.9839079,SIRA
97759.19,1256.63228,102.95145,320.33974,1.0377239,0.46395364,112229.1,215.14255,0.6576846,0.996528,0.7331688,0.768331,0.0079224602,0.001994889,0.6635724,0.9956034,SIRA
109427.34,1245.52054,345.06259,312.33638,1.4147473,0.81247679,72945.73,256.35335,0.6572205,0.9905439,0.9577888,0.932707,0.0068844319,0.0018126214,0.8976227,0.9847325,SIRA
43214.63,896.83859,423.85694,321.61497,1.1202541,0.66528841,110852.06,109.63927,0.8482801,0.9883589,0.7501109,0.881882,0.0057234144,0.0019982232,0.8336819,0.9872002,SIRA
127855.39,1104.9716,430.76712,309.77999,1.5187487,0.76435655,45224.3,139.06826,0.8486727,1.0004575,1.0072365,0.874425,0.0072892095,0.00146973,0.6078398,1.0079013,SIRA
39300.8,1344.73043,302.18455,320.55508,1.2610008,0.78781678,56283.47,207.34444,0.8904822,0.9787932,0.8531856,0.80854,0.0054814815,0.001687741,0.9217957,0.9964358,SIRA
90152.95,946.36445,285.70179,327.62657,1.7672397,0.82866855,114060.2,168.64253,0.8874121,0.9816626,0.9716294,0.899825,0.0052181752,0.0019918704,0.7453687,0.9880169,SIRA
93135.87,1017.74097,363.087,313.26612,1.0425095,0.60637144,9139.78,319.66101,0.8959629,0.9982257,0.8170427,0.972786,0.0079737818,0.0016414835,0.6562751,0.9963469,SIRA
56604.28,1191.46241,419.2695,278.35864,0.9951673,0.71484962,54732.61,317.72256,0.7983826,0.9903981,1.0609397,0.983758,0.0058539967,0.0018636158,0.6671824,0.9925149,SIRA
8.42,1325.72321,84.74185,313.80602,1.295958,0.60764238,91228.95,100.60612,0.8903766,0.9706955,0.8826677,0.782449,0.0057323773,0.0016015399,0.8409495,0.9907271,SIRA
98502.95,780.74812,344.5724,307.01388,1.2253956,0.76662415,100564.34,157.67436,0.6689035,1.0017519,0.7622205,0.809319,0.0066907221,0.0019040582,0.9379813,0.9911109,SIRA
37730.16,1254.75073,306.21352,316.48598,1.0507185,0.53788305,43972.1,173.62033,0.713963,0.9946334,0.7651287,0.741561,0.0053546201,0.0019166888,0.7351913,0.9925316,SIRA
82011.82,621.83386,342.50614,263.27823,1.1393537,0.80203605,112416.73,123.2287,0.8070532,1.0004041,0.7335899,0.842263,0.0051071183,0.0018499397,0.9189987,0.9911678,SIRA
112881.23,1153.91892,362.32765,260.86121,1.002718,0.56149955,5820.97,122.6111,0.8814383,0.9967237,0.751876,0.874733,0.0066366526,0.0017046805,0.7457351,0.9874129,SIRA
100103.16,1134.83251,420.83229,294.78549,1.0377447,0.66026169,25795.09,167.37817,0.8660232,0.988031,0.9850269,0.99272,0.0065724918,0.0020536113,0.7889738,0.9953906,SIRA
9305.96,1243.56489,428.14473,318.49605,1.1942304,0.73681468,61128.46,233.99959,0.7080122,0.9780893,0.796369,0.765984,0.0059449981,0.0019212764,0.6191904,1.0014737,SIRA
85158.67,1285.74468,414.61425,318.68264,1.1288313,0.77790154,82690.86,313.27975,0.7878556,0.9982376,0.7755658,0.823352,0.0063683243,0.0017440789,0.7492713,0.9957953,SIRA
109668.2,1110.79661,384.18722,303.88876,1.2845065,0.77993021,90209.58,289.97557,0.8923502,0.9856834,1.0458211,0.808939,0.0042758586,0.0022500403,0.7069472,0.9929494,SIRA
46662.85,1212.1696,359.89017,304.65863,1.0150582,0.74078094,98067.05,176.63749,0.7612702,0.9766431,0.9729785,0.813299,0.0057482929,0.002327742,0.77695,0.9920073,SIRA
409.24,1324.35986,341.27124,291.51504,1.6119152,0.79819735,92589.91,309.52651,0.8367924,0.9718862,1.0177642,0.843257,0.0055251226,0.0019983935,0.7612764,0.9834699,SIRA
28977.72,1109.5806,297.48857,266.06319,1.1517881,0.64910405,67604.44,154.50371,0.8129383,0.9872337,0.9749873,0.873288,0.0050975986,0.0017692793,0.8345276,0.9875013,SIRA
128571.27,1015.83913,260.5571,328.81462,1.0008568,0.67073816,114064.66,100.857,0.8580813,0.9824869,0.8482053,0.852514,0.0067581096,0.0020228373,0.8663128,1.0021359,SIRA
118306.71,396.79574,358.79794,302.47136,1.1195456,0.81805235,116679.34,263.67198,0.8776693,0.9983933,0.7299247,0.81295,0.0054342099,0.002185373,0.8351467,0.9908176,SIRA
100151.28,1122.9721,246.58663,331.70832,1.1671813,0.8026062,77866.32,303.83219,0.7238993,1.0023032,0.8238794,0.821315,0.0058075323,0.0014370011,0.7428205,1.0001967,SIRA
82538.67,992.10591,319.24645,321.70252,1.0141734,0.63073137,109784.78,270.32165,0.8871367,0.9854988,1.0253827,0.899669,0.0058497263,0.0020312104,0.9349645,0.9933307,SIRA
71817.98,964.15798,289.94079,282.61112,1.0532833,0.47641497,76373.04,245.6368,0.7586096,0.9977117,0.850284,0.817996,0.00454909,0.001912293,0.67879,0.989365,SIRA
103071.56,1317.69864,322.51604,306.5075,1.0465834,0.69644891,103127.14,370.88759,0.8345654,0.9770284,0.9675147,0.930945,0.0062271479,0.0021164792,0.9390559,0.984714,SIRA
55675.41,1323.39656,270.15834,321.6305,1.4867302,0.77519558,37018.06,175.70044,0.8037235,0.996976,0.8114352,0.886675,0.0070889144,0.0018294808,0.7980162,0.9872698,SIRA
55308.05,1349.99584,200.33137,328.89011,1.0959603,0.5164071,73376.78,218.94267,0.7569159,0.9806225,0.9221651,0.85769,0.006452668,0.0016732062,0.601552,0.9920476,SIRA
84188.28,839.85634,354.13996,311.07153,1.4180035,0.60920622,115989.91,122.72443,0.8199996,0.9814674,0.8475471,0.788333,0.0064282546,0.0019125745,0.7970697,0.9977865,SIRA
74518.07,1294.29324,255.72031,313.58368,1.002161,0.82712645,116375.72,110.68705,0.8399383,0.9880846,1.0347746,0.954009,0.0052316159,0.0022942035,0.9042027,0.9920035,SIRA
89242.36,1250.14273,69.38422,315.63706,1.4916829,0.66374872,97140.16,106.87455,0.8654564,0.9857619,0.98252,0.948043,0.0062684198,0.0018925127,0.9236504,0.9836041,SIRA
27788.4,1261.82675,271.96173,303.05711,1.3462553,0.50000766,111567.93,113.36313,0.8682012,0.974232,0.7872149,0.788843,0.0040774353,0.0025812146,0.6543159,0.9832904,SIRA
73121.73,896.1039,429.4301,306.48057,1.2325366,0.73505083,63488.68,274.57647,0.8653975,0.9881968,0.7937715,0.832601,0.0044673562,0.0020440948,0.6682974,0.9923576,SIRA
115672.36,1193.96086,388.93256,304.9332,1.1442359,0.80738021,64844.88,158.77232,0.834442,0.9740453,0.7598267,0.756675,0.00518151,0.0018824006,0.8893158,0.9959381,SIRA
81828.74,1156.64726,331.25049,288.68951,1.1319444,0.54328517,104976.28,251.04897,0.8828581,0.9838656,1.026638,0.84034,0.0071006087,0.0018655373,0.8215141,0.9969956,SIRA
