dteday,holiday,weekday,workingday,season,yr,mnth,hr,temp,atemp,hum,windspeed,weathersit,cnt
3.4563772678,0.12364781648,1.67,1.20650947,1.0194665,0.09503359348,3.4946156,1.985759,0.23383594,0.29506108,0.55423272,0.22309183,1,45.15962538346614
16.1233825684,0.18971922994,1.7279357,0.89223796,0.9402913,0.05104276165,2.1776781,2.313489,0.19813056,0.23602544,0.50493413,0.21520521,1,34.490860395571225
3.5828225613,0.01135969721,1.9627807,0.69296747,1.5502177,0.07936691493,1.7175007,2.938657,0.37289941,0.22071624,0.46173847,0.27291968,1,59.05786752104017
4.6826195717,0.12176908553,2.7204733,0.76960146,0.9547954,0.03542176262,4.6330385,2.649165,0.26678377,0.11266237,0.46961135,0.27312419,1,36.3849134894196
2.5805485249,0.11204965413,3.1255283,0.66513115,1.1187297,0.01953840069,2.114388,2.140109,0.45266548,0.21549733,0.56518716,0.32506278,1,15.112018939510845
1.0302242041,0.16739055514,2.3227437,1.03124654,1.3386333,0.08597863466,5.3700285,2.516668,0.28806186,0.18570314,0.42247635,0.31930825,1,66.26783944147151
3.6197154522,0.03685198724,1.9736135,0.95200378,1.5093203,0.09844475985,1.2071739,2.88201,0.38381779,0.26578179,0.53755772,0.25719705,1,65.33192694452016
4.0857791901,0.1434442699,3.4132514,0.69423276,1.377768,0.07774102688,1.017419,3.412705,0.10935445,0.19782664,0.50726432,0.33760962,1,59.22223929955647
4.2049131393,0.19258272648,1.7719959,0.83032787,0.9648018,0.09123373032,1.4751536,3.016916,0.19112307,0.21653283,0.45612139,0.29900089,1,60.33379740972386
7.7994098663,0.15422314405,1.9344118,0.92692578,1.2652241,0.21717661619,3.2974048,1.698054,0.4027552,0.1972564,0.48646209,0.27415627,1,14.701321084186025
0.0019947137,1.997266e-05,0.0297194,0.79140955,1.5970445,0.09239243716,0.0011549,2.448149,0.4412182,0.00027683,0.52911991,0.22150463,1,20.890705046368634
3.5828225613,0.01135969721,1.9627807,0.69296747,1.5502177,0.07936691493,1.7175007,2.938657,0.37289941,0.22071624,0.46173847,0.27291968,1,59.05786752104017
1.0847661495,0.207748577,2.92746,0.88854825,1.4392127,0.06079985574,2.3837302,2.972984,0.10525861,0.25822157,0.4224613,0.2343594,1,63.56870592651518
0.6478181481,0.10730867088,1.5556304,1.0563978,1.5097888,0.06559278071,1.8949898,2.77451,0.23002005,0.08310771,0.40671358,0.26725373,1,63.72026733657936
12.352809906,0.16379356384,2.1093006,0.93196732,1.3982315,0.07718131691,2.8459933,2.574395,0.23016876,0.20157859,0.49666068,0.25055328,1,56.51323774314353
2.4891111851,0.11821493506,2.5457354,0.92279691,1.1407439,0.11502089351,0.2846255,2.944064,0.35871869,0.31748372,0.49355069,0.32536888,1,55.55375241894268
10.5958385468,0.08497839421,2.9574444,0.94558805,0.8424352,0.06966364384,3.4284356,2.622551,0.19075269,0.14393342,0.47005278,0.30533049,1,51.05309346366379
3.8680419922,0.10305078328,3.5909014,0.85569412,1.3660011,0.06235963106,5.0758038,1.782516,0.36354983,0.24973914,0.44617918,0.19456181,1,18.393766827500365
6.1847691536,0.17916858196,1.3690068,0.99423903,1.6302499,0.11184714735,3.118398,1.763535,0.26512361,0.22036082,0.48897281,0.32496336,1,16.34851635278241
3.3737473488,0.04293134063,1.7091942,1.09377933,1.128356,0.12627479434,2.4198754,2.525636,0.46937975,0.3568905,0.42674303,0.29818749,1,68.19514198303428
1.1402601004,0.03236653656,1.9070053,1.04174984,1.5168632,0.10033340752,2.7108476,1.877734,0.28128177,0.32567137,0.42593646,0.40853366,1,23.11949634478966
13.5852308273,0.14174456894,2.531188,0.90697628,1.6903632,0.12816286087,0.9965501,2.023905,0.19033758,0.34259507,0.57104152,0.2825858,1,26.890290677372576
8.8767223358,0.06669854373,1.7193309,0.67612356,1.706093,0.08751559258,1.9145154,2.906653,0.18147343,0.20659104,0.48168531,0.2124673,1,53.18397595667656
4.5432729721,0.22275783122,2.9923058,1.00317395,1.2735748,0.0574028492,0.1052041,3.379132,0.14056802,0.39072365,0.385068,0.22408129,1,60.268821659827154
4.6271119118,0.04446414113,1.1651405,1.07145071,0.997766,0.01743593998,2.5894723,2.60361,0.49037847,0.21420299,0.44110948,0.14262559,1,70.62766370477306
0.1883642823,0.13577032089,2.8871267,0.71934825,1.509955,0.15515384078,2.3632107,2.50598,0.26154912,0.25783485,0.64519668,0.25610423,1,37.455217142884486
7.5040364265,0.06474766135,2.5650294,0.97029215,1.2906053,0.1134545505,0.9620736,2.19273,0.3187654,0.24005239,0.34548357,0.16267446,1,27.17572790918943
2.7143814564,0.03906730935,2.7259359,0.87298334,1.4274145,0.05139511824,3.410985,1.793749,0.59633279,0.24351405,0.50828964,0.23839383,1,13.772870544897614
4.1425991058,0.0864494592,2.8594735,0.91858107,1.3664912,0.03854915127,2.0979123,7.107401,0.11962994,0.08397023,0.49640927,0.19191059,1,95.8341460476567
5.6248149872,0.13862484694,2.8426199,0.99192441,1.1314017,0.15207791328,1.1042562,3.554933,0.19501629,0.23492174,0.44369045,0.21601419,1,106.45924078574326
0.0019947137,0.2315852493,0.0297194,0.80591327,1.2848545,0.01401532441,2.179915,3.652295,0.39110279,0.31826645,0.43761945,0.19644405,1,98.51778632031802
6.8422269821,0.31574076414,1.89121,1.16872287,1.2219917,0.07295960933,4.6442194,2.34215,0.3024691,0.25153363,0.47223327,0.23331733,1,77.43063840000077
3.2286858559,0.20679007471,3.5372198,1.01446581,1.6423776,0.05451276153,3.0355725,3.177989,0.21441099,0.25266638,0.46892074,0.23540603,1,106.01043417473196
3.9718031883,0.01280327886,2.0265665,1.10588837,1.386819,0.10770668089,2.104032,2.875866,0.29966682,0.35566247,0.4989022,0.30984753,1,82.9384730917985
7.3244175911,0.04173849151,0.8810346,1.07132101,1.2433674,0.14810191095,2.8238001,2.618228,0.30449182,0.34694609,0.43327346,0.22749357,1,91.62303321107629
2.7346625328,0.04972785711,1.4112223,1.18397081,1.3912948,0.09266117215,4.4793344,2.438433,0.21302235,0.20179521,0.55107605,0.22962107,1,79.33930984159932
6.9368700981,0.0670536235,1.7476957,1.09890699,1.3432952,0.08472575247,1.8805133,3.089741,0.33701661,0.25394288,0.55066925,0.25183129,1,100.60577804139407
3.2330963612,0.12902493775,2.462837,0.8115319,1.27613,0.0551453419,0.083064,4.226092,0.14414041,0.31780088,0.39662737,0.28072882,1,102.0603546324678
5.1078104973,0.03341651335,2.9962947,1.30275154,1.2147647,0.07486914843,3.2972925,2.550858,0.40107816,0.2712715,0.49080095,0.20753397,1,108.77323655420632
1.8081179857,0.1136194244,3.2513685,0.92177022,1.0123525,0.02574237809,1.4728935,3.552838,0.31327158,0.21138416,0.45227477,0.21801478,1,96.4229113163777
3.3861474991,0.04256268218,2.5148816,1.11082101,1.3788635,0.23444619775,2.5448415,2.599018,0.2514672,0.30417594,0.33337235,0.22367834,1,85.56515960445874
2.6890354156,0.01872830093,1.5058402,0.97122127,1.350724,0.18056881428,3.7325065,3.191806,0.23297505,0.14142296,0.48756251,0.256643,1,127.24282483874927
3.2496995926,0.08350788802,3.1142275,0.88154709,1.4624649,0.07913003862,3.4723606,2.724377,0.38931486,0.28232455,0.44362608,0.25925824,1,77.45333289733902
3.9283623695,0.05950301886,1.9144235,0.71054298,1.7012753,0.09928040951,3.2717512,3.451393,0.25730997,0.33018246,0.55942899,0.20291165,1,90.9348305040448
17.3642921448,0.07309132814,3.0709023,1.24651897,0.9238605,0.03655010089,1.7586353,2.998179,0.13776973,0.15391767,0.45948088,0.21677892,1,83.61674347873426
2.901501894,0.05127280205,3.4088318,0.94428915,1.5153823,0.0124857733,1.5634305,3.433791,0.40919039,0.18152246,0.51985174,0.28628317,1,99.16673159527595
4.7242870331,0.24553488195,2.8637509,0.86049211,1.290749,0.14901784062,4.6890597,2.933853,0.22484463,0.23974532,0.43369275,0.32783237,1,106.34512674902375
2.901501894,0.05127280205,3.4088318,0.94428915,1.5153823,0.0124857733,1.5634305,3.433791,0.40919039,0.18152246,0.51985174,0.28628317,1,99.16673159527595
1.0801846981,0.22378978133,2.0185938,0.82528174,1.7118672,0.05905057117,5.5255861,2.989452,0.53891522,0.29006481,0.53802568,0.25396067,1,95.43064174195551
3.3343071938,0.07983954996,2.8547282,0.90613854,1.1876131,0.08628319949,0.8680714,3.335793,0.41841841,0.23993984,0.50081903,0.30814928,1,86.6197729242745
3.8936343193,0.10291623324,3.8367553,0.88667119,1.5146099,0.05655527487,0.4482706,3.654391,0.45572835,0.17342609,0.51378405,0.34083891,1,102.69193364100323
4.7650623322,0.17920379341,2.6957803,0.78762442,1.3664865,0.07602694631,0.7433403,3.566312,0.46036419,0.27563295,0.33940601,0.31450233,1,88.25711683651907
8.2043323517,0.16761763394,2.137234,1.05707836,0.7755535,0.20079809427,4.1197362,2.463005,0.29753113,0.27401739,0.46303499,0.2927658,1,74.56540816382518
5.5703244209,0.08471640944,2.3860199,0.94209683,1.1944762,0.06815056503,4.1076155,2.899029,0.51609123,0.19602336,0.37779203,0.3068096,1,102.83920938304225
4.3992328644,0.0202515889,1.7531956,1.12319112,1.6451229,0.11054124683,2.1891732,3.054329,0.40975538,0.28641385,0.59348422,0.2783165,1,114.20740960076961
2.0603821278,0.09995850176,1.0224395,0.61054063,1.3624305,0.13562810421,2.9519022,3.893611,0.27941507,0.2170451,0.52682686,0.24662504,1,120.58037458898761
1.2439175844,0.04448640347,1.9269404,1.28618658,1.7616518,0.16027441621,1.7083601,3.173551,0.12592165,0.11600735,0.63658065,0.17485744,1,113.42784845918497
11.6890983582,0.11653975397,2.5025158,0.89052957,0.8992774,0.15270553529,1.156719,3.504369,0.37548685,0.23088391,0.52049041,0.25460595,1,102.93325073286455
3.3343071938,0.07983954996,2.8547282,0.90613854,1.1876131,0.08628319949,0.8680714,3.335793,0.41841841,0.23993984,0.50081903,0.30814928,1,86.6197729242745
9.5438537598,0.21314927936,2.6280828,0.75448948,0.9259742,0.07328532636,3.0398073,3.158752,0.15157531,0.27513257,0.40393305,0.3259913,1,80.85020480086938
4.7858223915,0.17889146507,4.1079226,1.03020442,1.5789893,0.09547485411,4.6240325,2.897362,0.29079828,0.25353223,0.46671131,0.19814724,1,120.9374551772667
7.3952684402,0.16184101999,1.2951483,1.20641577,1.1548673,0.10306855291,3.0602429,2.528615,0.21319285,0.27164844,0.46880484,0.29810947,1,100.39821732794636
2.7428407669,0.04159339517,2.5849431,0.65841651,1.3600622,0.17229016125,2.3495934,3.490999,0.12081832,0.40768656,0.44095403,0.23529932,1,102.44977640519528
1.1460920572,0.13533340394,1.9098674,1.13981843,1.3065009,0.230343014,3.1118872,2.555502,0.33698186,0.25733814,0.41829753,0.39935902,1,97.63391008733682
12.608546257,0.07468616962,1.9679966,1.34962761,1.5816588,0.1402079314,1.433544,2.951112,0.32262787,0.36247858,0.58182228,0.25640476,1,108.14496756941352
8.5894956589,0.11248445511,2.0810077,0.87723899,1.1156864,0.02340682223,0.7990606,3.786227,0.27691653,0.19918621,0.45002666,0.22729209,1,97.87365293679642
4.7650623322,0.17920379341,2.6957803,0.78762442,1.3664865,0.07602694631,0.7433403,3.566312,0.46036419,0.27563295,0.33940601,0.31450233,1,88.25711683651907
5.0098309517,0.10647735745,1.9193465,0.82781923,1.215917,0.05971632153,2.7976887,6.484085,0.1291476,0.11389105,0.49207509,0.19760805,1,115.56613586236512
0.8536754251,0.01542528067,2.9030247,0.88500315,1.8293277,0.11811757088,2.2689171,3.514608,0.26299861,0.25447747,0.61803365,0.30142683,1,107.36932333514132
8.7218389511,0.15282940865,2.1330457,1.39686048,1.1148274,0.10166798532,0.7946852,2.744067,0.31314182,0.21464925,0.43611246,0.21805461,1,94.4260232700719
3.6830718517,0.16335731745,2.4675155,1.0749495,1.5851562,0.03065625392,3.2366562,2.453782,0.54415303,0.14763926,0.42319572,0.21112108,1,75.54677828750388
4.2263031006,0.15663929284,3.2865191,0.65497881,1.3903047,0.03476023301,1.3910865,5.639471,0.14301591,0.08769982,0.39969358,0.23359983,1,259.45747738861166
0.0019947137,0.12989018857,3.4173396,0.88782245,0.2975521,0.13013958931,0.588896,4.240077,0.12290131,0.26062334,0.46109849,0.21869275,1,148.17227782993882
11.0553998947,0.24271193147,0.9826449,1.14222634,1.2299602,0.0147216972,2.3785372,3.924794,0.3526274,0.01101625,0.45122191,0.21087897,1,285.3114011335842
7.5963516235,0.3065636158,1.7235844,1.17623305,1.4994669,0.12745051086,3.1006949,3.327654,0.36596072,0.20868541,0.39703041,0.24792363,1,249.32236956293008
2.441463232,0.16591669619,3.3128316,1.0775615,1.1931304,0.06801338494,2.8142307,3.902719,0.05283936,0.13787553,0.49346843,0.24922848,1,145.70535077677184
3.6430397034,0.08892459422,2.2375364,1.11782432,1.0873996,0.13344499469,3.4541335,2.999431,0.43043119,0.42797276,0.48503265,0.19004901,1,134.09416535666742
7.6071863174,0.01509150863,1.4970529,1.24055767,1.302945,0.06503058225,3.1888278,2.886605,0.46316987,0.33681762,0.54443133,0.23215871,1,136.60493570094408
1.655893445,0.02352695353,0.7964451,1.09511173,1.1794014,0.06547803432,6.4500079,3.236517,0.23135896,0.21188627,0.46293578,0.21255234,1,183.55760120216476
7.6071863174,0.01509150863,1.4970529,1.24055767,1.302945,0.06503058225,3.1888278,2.886605,0.46316987,0.33681762,0.54443133,0.23215871,1,136.60493570094408
4.7118296623,0.13203588128,1.9285456,0.94354159,1.7829976,0.10797444731,0.1657984,4.653954,0.20658307,0.44950059,0.45210668,0.19426869,1,185.32774594903722
5.7410955429,0.08566807956,2.584379,1.48846948,1.3015347,0.06388178468,0.8697651,3.387741,0.39665407,0.17512885,0.47133675,0.21866827,1,178.4637430864317
1.9830602407,0.08594418317,3.0605803,1.06173861,1.4995922,0.01524039358,1.9523016,4.703789,0.514898,0.32509941,0.50799483,0.22181045,1,328.07908876794875
3.7389202118,0.02206814848,2.8279445,0.83921337,1.2794416,0.02889421955,2.0894108,3.755326,0.51511759,0.25399169,0.51080334,0.30183202,1,132.76777137088757
2.3289618492,0.00061789679,2.1533232,1.05344045,1.2945197,0.11116353422,3.6234014,3.387952,0.29115412,0.29182136,0.48009789,0.22135337,1,167.6588903484674
4.7404441833,0.21632413566,2.5774624,1.29231489,1.3679426,0.12355209142,4.0844455,2.697487,0.24160177,0.2485476,0.52829617,0.22073595,1,148.21959899229205
3.6430397034,0.08892459422,2.2375364,1.11782432,1.0873996,0.13344499469,3.4541335,2.999431,0.43043119,0.42797276,0.48503265,0.19004901,1,134.09416535666742
17.010641098,0.15939953923,1.1745036,0.97108287,1.3235024,0.00473150052,3.3022254,3.803234,0.32225373,0.27532482,0.4235763,0.27327549,1,180.96220333821344
3.3050763607,0.02760917507,3.4234719,1.17055011,1.5245837,0.06409897655,1.9806502,4.007854,0.36307088,0.13542446,0.57735592,0.27200764,1,245.8837675116812
5.0029873848,0.22718656063,2.416832,0.85984159,1.0928748,0.08425212651,5.0045986,4.433669,0.18588747,0.11332192,0.51585746,0.2729705,1,270.38744321310946
2.3473172188,0.01602590084,3.9858892,0.79820114,1.1859148,0.03393841535,2.2361891,4.11833,0.34197941,0.27792558,0.53307366,0.35996404,1,150.60830933681262
0.2179944962,0.18876869977,2.337867,1.02851522,1.5049366,0.0584927313,4.7402482,3.321437,0.34183148,0.14778714,0.48209631,0.26829746,1,183.310850460947
3.7051551342,0.10185504705,1.7524887,1.14748275,1.3870399,0.00690633804,2.0555184,3.269515,0.44713452,0.23844139,0.54687589,0.26623318,1,131.11353012555045
3.2547669411,0.14865607023,3.4623778,0.66754496,1.3096968,0.05977794155,0.5121016,4.780802,0.22414248,0.25406536,0.54571778,0.27106738,1,176.32784922704963
4.3767251968,0.21091392636,2.5522745,1.26883757,1.3583174,0.06947876513,1.3130933,4.416574,0.40259928,0.26547149,0.49134579,0.30793104,1,334.5934498421937
7.7638821602,0.04367980361,2.2115295,1.22659707,1.4624624,0.22149521112,4.0353069,3.12893,0.2601952,0.27863073,0.44619998,0.3086347,1,215.2495908209135
5.3936228752,0.02631599084,1.8405504,0.86272252,1.5297159,0.09100650996,4.148653,3.87015,0.46200502,0.10745056,0.38222265,0.22426882,1,242.52253302961225
3.7051551342,0.10185504705,1.7524887,1.14748275,1.3870399,0.00690633804,2.0555184,3.269515,0.44713452,0.23844139,0.54687589,0.26623318,1,131.11353012555045
1.2093385458,0.19661569595,1.6468245,0.46861207,1.3115696,0.13631676137,2.4713655,4.520952,0.27282649,0.21195875,0.47795305,0.21801803,1,173.9977720327903
0.6358973384,0.11195369065,1.6705428,1.13684225,1.83284,0.18407286704,0.9029918,3.514058,0.24320503,0.17020331,0.47397596,0.1987319,1,137.17920638718257
11.7783203125,0.13107565045,1.0610999,1.1491189,1.0664916,0.08898875862,1.4436138,4.722912,0.49307925,0.29278481,0.56690758,0.24669203,1,340.6578673866606
4.0945334435,0.17169849575,2.3129213,1.36963511,1.1005602,0.0952655822,0.5392014,3.88404,0.20197922,0.17688081,0.50491238,0.31368998,1,210.3415394008224
10.5490236282,0.11785408109,2.305038,1.08874667,1.3651522,0.03757293522,2.8359878,4.388126,0.06812605,0.19618598,0.4391132,0.37186021,1,241.75764894486198
4.5996184349,0.14163099229,2.5793223,1.18495452,1.2511519,0.09378252923,4.6508465,3.045177,0.17036289,0.42734453,0.49008721,0.20830108,1,162.44480581060165
5.6810822487,0.06565072387,1.8805115,1.3426857,1.5626931,0.10479607433,1.9427258,3.28352,0.27763686,0.17423497,0.54941404,0.20300907,1,166.34523904926004
3.262332201,0.04265992716,1.8902556,0.74656749,1.3715681,0.13421837986,2.9271309,4.952143,0.14646147,0.29834729,0.42750937,0.24491949,1,350.1415120870522
1.9533042908,0.02431739308,2.399497,1.50559747,1.3925166,0.08212654293,2.5156052,3.20571,0.37927648,0.44489557,0.42869276,0.19936782,1,193.39941702129116
14.1975841522,0.12553358078,2.1287048,1.28810608,1.4167392,0.10406384617,1.2905283,3.837741,0.40258074,0.31078294,0.50750715,0.2147865,1,236.68091515646563
8.9366912842,0.10539507121,2.0950892,0.65500611,1.7796299,0.01787014492,0.725422,5.242131,0.35296357,0.17137656,0.49108768,0.20279914,1,275.30193691587976
4.9867329597,0.2179531306,3.0610394,0.96110058,1.2098349,0.07066076249,0.0630076,4.771772,0.20289394,0.26508117,0.39786044,0.32795763,1,250.9905279218327
5.1104550362,0.1190764606,1.4647256,0.93086499,1.4150832,0.04459263384,3.0418422,4.870824,0.30333731,0.16150312,0.41752657,0.14810036,1,360.29055735920423
0.1420782208,0.00975895487,3.3008075,1.0058974,1.6474746,0.15071883798,3.217272,4.203147,0.08535014,0.28587517,0.57906425,0.28125539,1,220.79557076482283
7.646443367,0.22165715694,2.2607179,1.0379827,1.1511812,0.13057918847,2.1106546,3.493737,0.20484966,0.19757202,0.45166731,0.18337476,1,132.78338126125408
1.966473341,0.14849820733,2.9818921,1.1766057,1.2515466,0.05584705248,2.7473347,3.224931,0.52458066,0.13905646,0.52967548,0.18426074,1,184.6468890208342
5.1839780807,0.0616433993,2.485101,0.47050321,0.8452123,0.15513156354,1.981877,2.065699,0.54300576,0.28108019,0.47437134,0.24871391,1,8.516591995406532
3.7178020477,0.14819149673,2.0111878,0.8340559,1.1221617,0.09859774262,2.5862236,1.495017,0.23525867,0.24111511,0.31967923,0.22596452,1,9.4981425708057
1.2714109421,0.00579835474,2.6548934,0.96906966,1.5427824,0.14244192839,3.09903,0.253366,0.40065321,0.16131485,0.48475832,0.23390117,1,3.256721900275542
4.6951003075,0.21075503528,1.3263564,0.92257404,1.7085929,0.12121429294,5.0800953,0.428702,0.35847986,0.43492335,0.60162324,0.3110846,1,-0.8707792150618265
2.1412615776,0.08778152615,2.4162424,0.7886256,1.4548161,0.08052767068,0.7877954,1.277245,0.38198593,0.33443242,0.50788641,0.26868173,1,3.83628860792734
0.4559028447,0.11851867288,1.9800222,0.72172427,1.1920015,0.00156069035,4.0476475,0.064037,0.46457109,0.19587909,0.46557567,0.24586239,1,2.7342403089323266
1.7241288424,0.1561948657,2.5085027,0.63562578,1.2105465,0.12909719348,3.3224642,1.501327,0.4390732,0.31385037,0.53464836,0.2298204,1,3.3411997603332653
0.9928721786,0.06947772205,0.0297194,0.74615073,1.4912891,0.01707035303,2.6832678,0.001407,0.37985298,0.21126933,0.56881493,0.30453882,1,1.2406472046573127
4.0496454239,0.0111695705,2.971355,1.01762652,0.8454815,0.12290962785,0.6747597,1.445235,0.34480286,0.28859904,0.41188884,0.27745885,1,7.086288054670807
1.2295514345,0.11611802131,2.3573263,0.50512207,1.6964598,0.05188193917,1.5173091,1.693859,0.00097667,0.00027683,0.5207966,0.21606359,1,3.14008018407747
3.2850675583,0.04593776166,1.7171602,0.65544057,1.408447,0.08247741312,1.3598131,1.704574,0.4235554,0.39975941,0.40036446,0.34029603,1,8.196388055312738
11.9558191299,0.12904165685,2.6738839,0.78438747,1.0140281,0.20905096829,3.7518489,0.427704,0.32821372,0.20030408,0.56476152,0.22470172,1,2.2638724554626624
6.3558754921,0.19879391789,0.9922866,0.84998757,0.2975521,1.053963e-05,2.3226929,1.611551,0.57033068,0.15510619,0.43631607,0.27408281,1,5.340109427625103
10.6726999283,0.01039668825,2.2535827,1.0016638,1.0208119,0.01017601881,2.4554505,1.142189,0.46630201,0.2375215,0.50464034,0.19816133,1,4.023505742492794
6.5937085152,0.10020025074,1.2114971,0.50194722,1.8560923,0.11875671148,3.5970247,1.94613,0.30530491,0.15354976,0.61133474,0.25827762,1,8.529682232127689
9.416844368,0.07430750132,0.8890067,0.76835048,1.3424246,0.12122689933,1.9428988,1.485691,0.48758784,0.30079278,0.53378409,0.31768936,1,2.784865471457553
1.9307563305,0.22327288985,2.669729,0.71962214,1.3524536,0.04145889357,2.0524404,1.460972,0.61030763,0.39781815,0.4278408,0.21971752,1,4.17273143288637
9.9087677002,0.02233120799,3.5179598,0.83594257,1.4096726,0.04738152772,0.407215,1.579498,0.57091141,0.21494251,0.48954603,0.2883068,1,5.1142151470051
3.7178020477,0.14819149673,0.0297194,0.8340559,1.1221617,0.08247741312,2.5862236,1.495017,0.23525867,0.24111511,0.40036446,0.34029603,1,7.188576316816435
9.9091939926,0.063199386,3.1826971,0.61873984,1.4968953,0.09500590712,0.3783965,0.97073,0.60075784,0.1746441,0.50459892,0.25519258,1,5.035629497911967
0.3982090652,0.0238967184,1.559265,0.64426965,1.2773575,0.12006491423,3.5759413,1.263191,0.44845533,0.33528632,0.36104077,0.25998968,1,2.7545451623655826
6.3558754921,0.19879391789,1.9187965,0.56571251,1.784984,0.15683546662,1.7282577,1.611551,0.38265023,0.23877324,0.43631607,0.27408281,1,7.792779854225098
10.1314439774,0.09494117647,3.112,0.7757231,1.4672073,0.17083565891,3.3403707,1.398287,0.18247743,0.13294485,0.43986878,0.2844907,1,8.221188409992125
0.7500116825,0.24878843129,1.5918185,0.85842562,1.3426679,0.13848474622,2.4133224,1.402775,0.17909828,0.20108281,0.44392347,0.16155592,1,9.941497661691281
0.9928721786,0.21042092144,2.3329413,0.74615073,1.3582031,0.02232032083,2.372304,1.530101,0.59691942,0.21126933,0.56881493,0.24207738,1,4.101418885590121
3.178643465,0.00402094703,2.6558948,0.82440156,1.010761,0.06924174726,4.3455667,1.544326,0.36542311,0.21184829,0.54845333,0.30911911,1,7.4508410486641665
0.0885905251,0.28005969524,1.8342563,0.92689919,1.3087504,0.01246883813,2.8769083,1.307622,0.12107269,0.29118264,0.51024634,0.22239269,1,8.826724811919389
2.4406476021,0.26243209839,2.0952339,1.10483384,1.4286863,0.05231521279,2.64168,1.127451,0.61093765,0.22378755,0.52002311,0.24935235,1,9.074536188482043
9.7898521423,0.00812776573,3.2541225,1.30844939,1.4080005,0.1916745156,1.8815718,0.875842,0.4564409,0.18377253,0.40383571,0.29886675,1,7.008426660734147
0.8682321906,0.06947772205,1.5918185,0.8814711,1.4912891,0.13848474622,2.6832678,1.509482,0.37985298,0.20108281,0.47529235,0.30453882,1,9.498641974911829
1.4769155979,0.30876404047,2.451931,0.67112482,1.3201832,0.1015592888,2.2308614,1.463421,0.44765013,0.23950139,0.46447432,0.25317067,1,4.914673764981576
6.8733382225,0.13426268101,3.5883088,0.60420954,1.2256944,0.02719893493,2.9878874,1.603335,0.45564666,0.25690684,0.4053905,0.31402987,1,5.90440408950886
0.3982090652,0.0238967184,0.0297194,0.18732916,1.2773575,0.12006491423,3.5759413,1.263191,0.00097667,0.33528632,0.51024634,0.22239269,1,3.2882013525544798
2.1875705719,0.1973451972,2.1306572,0.76292902,1.2981925,0.19358442724,0.0718477,1.58763,0.30291173,0.14667718,0.33920851,0.31264746,1,9.02569557182759
12.480465889,0.20422272384,3.0195758,0.83740085,1.2642549,0.11788721383,5.5550432,1.177886,0.33702582,0.24657857,0.47845086,0.21503983,1,3.737658035092257
4.3612942696,0.169617787,1.8323811,0.6108349,1.3827417,0.07154297084,2.8051105,1.534061,0.22317299,0.26650384,0.50744057,0.19457211,1,7.407809221910238
3.310782671,1.997266e-05,2.6244762,0.75442809,1.2983449,0.09934852272,3.4874389,1.395098,0.31699157,0.28152788,0.41226897,0.28694463,1,7.0067254128764835
