fixed acidity,volatile acidity,citric acid,residual sugar,is_red,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.848647,0.47447056,0.0883981,1.263965,1.13229036,0.058510982,3.888437271,47.09515,0.99896586,3.2093527,0.5529713,9.717875,5.154911541056193
8.618173,0.56793654,0.1990573,4.1600647,0.8556335,0.050037839,10.678416252,52.50414,0.98991489,3.3422101,0.58068091,9.662394,5.365652827269401
7.729589,0.49501646,0.1263174,1.441779,0.84142077,0.052251879,22.526483536,35.66316,0.99681771,3.27914,0.6301443,8.59345,5.251477098148795
7.968052,0.58851242,0.1315897,2.8958805,0.95794743,0.052228499,15.419499397,48.48771,0.99752223,3.230242,0.64927083,9.176633,5.2237798695537325
7.365243,0.52985972,0.2191701,1.8680073,0.8895545,0.048676848,0.708911777,24.83411,0.99375486,3.2613993,0.59250277,9.590602,5.264162907304401
8.260486,0.57409501,0.2822426,3.3368905,0.7897312,0.053449053,4.554817677,36.65094,0.99415523,3.1833088,0.67684203,9.253225,5.361711971298162
8.201777,0.60599816,0.1737759,0.9521275,0.96324354,0.055106014,7.688101768,56.93741,0.99589086,3.2134788,0.75924057,8.645465,5.133735406352147
8.164747,0.50371945,0.061904,0.8412073,0.90832376,0.053827513,4.730250359,11.55453,0.9956615,3.2409728,0.53423709,8.975807,5.247153739058758
7.686597,0.54458958,0.0475625,0.0234514,0.91632617,0.060112387,9.557104111,72.02787,0.99454421,3.1378129,0.65528876,9.319152,5.185994536560548
8.534241,0.55366552,0.0114751,0.8312296,0.75186193,0.047861591,16.325628281,59.01105,0.99800771,3.1640234,0.65485275,9.098266,5.512866469212699
7.582973,0.60689723,0.3355951,1.4586725,0.95496297,0.047249671,10.060837746,41.23203,0.99476755,3.1740294,0.71208036,9.353546,5.254308597206187
7.579677,0.60245311,0.2781855,1.1490195,0.59807122,0.051030964,0.017258994,68.7822,0.9979828,3.180289,0.60127789,9.654241,5.222740949969901
7.982274,0.36326295,0.1411178,1.9989566,0.90565145,0.055681072,12.94819355,61.76192,0.99796259,3.1472006,0.49016392,9.071073,5.183192029845848
8.641883,0.56958824,0.2065845,0.8476403,0.94264972,0.051427793,8.633102417,35.05702,0.99719304,3.3016062,0.73779702,9.511518,5.452918200779351
7.787258,0.6009298,0.2416338,0.6953952,1.09522974,0.040350538,1.612238884,39.4026,0.98737508,3.2436562,0.47206652,10.92013,5.347542945892537
6.074584,0.51591003,0.1773696,2.6427662,0.81533432,0.058039229,6.65595293,55.83722,0.99768108,3.2799709,0.62744433,9.742609,5.457074518970315
7.842957,0.54469949,6.3e-06,2.0906744,0.8953594,0.016136056,3.861337423,36.42717,0.99355042,3.2375553,0.77121753,8.864309,5.401093835501626
7.57233,0.54733521,0.1460147,1.5031117,0.80644858,0.062943436,0.017258994,25.48434,0.99060071,3.2358034,0.71707869,9.022068,5.63234128896382
7.822658,0.47245285,0.1397267,1.1689502,1.05178535,0.045806535,3.394052744,53.48173,0.99406624,3.1836963,0.50619125,9.494128,5.078188586118715
7.996615,0.52575445,0.2300388,1.9386009,0.97883087,0.057091642,10.538154602,33.26137,0.99299932,3.1887436,0.65103304,9.029482,5.2475429378457905
7.737078,0.55364287,0.2621938,1.4119877,0.94981766,0.036642548,5.381425858,37.13224,0.98844433,3.2170799,0.61253995,9.084201,5.21041429674138
8.358722,0.66078496,0.2468056,0.5215445,0.96725076,0.044460505,6.139193058,57.35596,0.99651343,3.1809351,0.73379958,9.10714,5.209705934440884
7.186151,0.4141731,0.2736905,4.9167495,0.85423094,0.056968194,6.298247337,68.70101,0.98874593,3.2458735,0.60043299,9.247226,5.411671717593542
8.309216,0.44419071,0.0328651,1.3061501,0.93864918,0.04793749,12.496359825,53.73335,0.99117506,3.2141521,0.65691894,8.834199,5.359017059638794
9.11974,0.64041185,0.1183586,1.5015963,0.96719956,0.057476763,7.620690346,50.00613,1.00084567,3.2594585,0.64857048,9.707904,5.231316722893989
8.593311,0.54721385,0.0445843,0.1248856,0.87345928,0.059796847,5.805179596,27.28359,0.99171418,3.2457013,0.5887965,9.641366,5.553820130516618
8.055912,0.6524685,0.1514834,1.1908526,0.93415505,0.05333773,6.043451786,67.32259,0.99549371,3.2454684,0.66626126,9.623003,5.351196929885068
7.455875,0.50409156,0.1606516,0.7149529,0.86398065,0.049196795,5.077438831,23.41163,0.99396044,3.2615678,0.54404294,9.466746,5.244004240654117
7.84449,0.53285033,0.2012032,3.0764263,1.02941763,0.057976052,4.550576687,99.35371,0.99681675,3.1775928,0.59837502,9.248273,5.110771726208494
7.972677,0.43141747,0.315718,0.3215843,1.16827261,0.052988965,5.134959698,83.23005,0.98700088,3.2497962,0.6000278,9.197584,5.075414387863251
7.974224,0.54326534,0.2507809,1.6813709,0.80215102,0.045714565,8.374333382,59.60122,0.98915756,3.3156128,0.54909235,8.77556,5.065872838554986
7.623362,0.36253387,0.0051408,3.5710216,1.01760781,0.071007214,7.565326214,47.39783,0.99773395,3.2708895,0.61473095,9.588151,5.498160319358987
9.155419,0.54275078,0.0904143,0.0296709,0.99682826,0.052175302,10.036053658,42.37165,0.99912047,3.1792779,0.6326369,8.981035,5.181071416785414
8.178481,0.50935441,0.3682845,1.2694542,0.9458102,0.058415931,3.154151201,38.22397,0.9972499,3.2301426,0.56802654,9.879655,5.12135431716128
8.476006,0.47310379,0.3721239,3.873446,1.03954887,0.05202971,1.455552459,34.63561,0.98971385,3.2971969,0.51355433,9.866939,5.169233613022176
6.074584,0.52353418,0.2125586,0.5838146,1.02900887,0.042251818,10.746256828,65.77451,0.99087852,3.2483559,0.70734364,9.15589,5.050050839621871
7.114428,0.51327056,0.3867528,1.3521928,1.06538272,0.069742702,5.526982307,41.95315,0.99678093,3.3062341,0.68024218,9.283766,5.072625546295565
8.046103,0.54824018,0.0817556,2.0087802,0.8161214,0.044555854,10.092849731,12.57038,0.9902764,3.1776175,0.40308017,9.181857,5.023175806655041
7.848647,0.47447056,0.0883981,1.263965,1.13229036,0.058510982,3.888437271,47.09515,0.99896586,3.2093527,0.5529713,9.717875,5.154911541056193
8.618173,0.56793654,0.1990573,4.1600647,0.8556335,0.050037839,10.678416252,52.50414,0.98991489,3.3422101,0.58068091,9.662394,5.365652827269401
7.477734,0.22094701,0.1263174,1.441779,1.09211409,0.052251879,0.017258994,36.46119,0.9965592,3.2000833,0.4450711,9.479339,5.318483167559115
7.968052,0.58851242,0.1315897,2.8958805,0.95794743,0.052228499,15.419499397,48.48771,0.99752223,3.230242,0.64927083,9.176633,5.2237798695537325
7.365243,0.52985972,0.2191701,1.8680073,0.8895545,0.048676848,0.708911777,24.83411,0.99375486,3.2613993,0.59250277,9.590602,5.264162907304401
8.260486,0.57409501,0.2822426,3.3368905,0.7897312,0.053449053,4.554817677,36.65094,0.99415523,3.1833088,0.67684203,9.253225,5.361711971298162
8.201777,0.60599816,0.1737759,0.9521275,0.96324354,0.055106014,7.688101768,56.93741,0.99589086,3.2134788,0.75924057,8.645465,5.133735406352147
8.164747,0.50371945,0.061904,0.8412073,0.90832376,0.053827513,4.730250359,11.55453,0.9956615,3.2409728,0.53423709,8.975807,5.247153739058758
7.686597,0.54458958,0.0475625,0.0234514,0.91632617,0.060112387,9.557104111,72.02787,0.99454421,3.1378129,0.65528876,9.319152,5.185994536560548
8.534241,0.55366552,0.0114751,0.8312296,0.75186193,0.047861591,16.325628281,59.01105,0.99800771,3.1640234,0.65485275,9.098266,5.512866469212699
7.582973,0.60689723,0.3355951,1.4586725,0.95496297,0.047249671,10.060837746,41.23203,0.99476755,3.1740294,0.71208036,9.353546,5.254308597206187
7.579677,0.60245311,0.2781855,1.1490195,0.97320968,0.051030964,11.620495796,0.04029,0.9979828,3.1836431,0.76466703,7.751036,5.016141718065992
7.982274,0.36326295,0.1411178,1.9989566,0.90565145,0.055681072,12.94819355,61.76192,0.99796259,3.1472006,0.49016392,9.071073,5.183192029845848
8.641883,0.56958824,0.2065845,0.8476403,0.94264972,0.051427793,8.633102417,35.05702,0.99719304,3.3016062,0.73779702,9.511518,5.452918200779351
6.074584,0.6009298,0.3772644,0.6223016,0.59807122,0.046459768,0.017258994,0.04029,0.98737508,3.2436562,0.47206652,9.734835,5.432698076440732
8.564902,0.44052306,0.1061908,3.1103609,0.81533432,0.058039229,8.227916718,56.32949,0.99768108,3.2799709,0.446731,9.742609,5.242932243245294
6.074584,0.55745256,0.1758804,0.0001383,0.99738258,0.016136056,0.017258994,0.04029,0.99355042,3.211096,0.77121753,8.864309,5.212085839575294
7.351703,0.59514391,6.3e-06,1.1065414,0.95978606,0.062943436,6.32130003,26.73849,0.99060071,3.2083099,0.63118535,9.449591,5.518094173777566
7.822658,0.47245285,0.1397267,1.1689502,1.05178535,0.045806535,3.394052744,53.48173,0.99406624,3.1836963,0.50619125,9.494128,5.078188586118715
7.996615,0.52575445,0.2300388,1.9386009,0.97883087,0.057091642,10.538154602,33.26137,0.99299932,3.1887436,0.65103304,9.029482,5.2475429378457905
7.737078,0.55364287,0.2621938,1.4119877,0.94981766,0.036642548,5.381425858,37.13224,0.98844433,3.2170799,0.61253995,9.084201,5.21041429674138
8.358722,0.66078496,0.2468056,0.5215445,0.96725076,0.044460505,6.139193058,57.35596,0.99651343,3.1809351,0.73379958,9.10714,5.209705934440884
7.186151,0.4141731,0.2736905,4.9167495,0.85423094,0.056968194,6.298247337,68.70101,0.98874593,3.2458735,0.60043299,9.247226,5.411671717593542
8.309216,0.44419071,0.0328651,1.3061501,0.93864918,0.04793749,12.496359825,53.73335,0.99117506,3.2141521,0.65691894,8.834199,5.359017059638794
9.11974,0.64041185,0.1183586,1.5015963,0.96719956,0.057476763,7.620690346,50.00613,1.00084567,3.2594585,0.64857048,9.707904,5.231316722893989
8.593311,0.54721385,0.0445843,0.1248856,0.87345928,0.059796847,5.805179596,27.28359,0.99171418,3.2457013,0.5887965,9.641366,5.553820130516618
8.055912,0.6524685,0.1514834,1.1908526,0.93415505,0.05333773,6.043451786,67.32259,0.99549371,3.2454684,0.66626126,9.623003,5.351196929885068
7.455875,0.50409156,0.1606516,0.7149529,0.86398065,0.049196795,5.077438831,23.41163,0.99396044,3.2615678,0.54404294,9.466746,5.244004240654117
7.84449,0.53285033,0.2012032,3.0764263,1.02941763,0.057976052,4.550576687,99.35371,0.99681675,3.1775928,0.59837502,9.248273,5.110771726208494
7.972677,0.43141747,0.315718,0.3215843,1.16827261,0.052988965,5.134959698,83.23005,0.98700088,3.2497962,0.6000278,9.197584,5.075414387863251
7.974224,0.54326534,0.2507809,1.6813709,0.80215102,0.045714565,8.374333382,59.60122,0.98915756,3.3156128,0.54909235,8.77556,5.065872838554986
7.623362,0.36253387,0.0051408,3.5710216,1.01760781,0.071007214,7.565326214,47.39783,0.99773395,3.2708895,0.61473095,9.588151,5.498160319358987
9.155419,0.54275078,0.0904143,0.0296709,0.99682826,0.052175302,10.036053658,42.37165,0.99912047,3.1792779,0.6326369,8.981035,5.181071416785414
8.178481,0.50935441,0.3682845,1.2694542,0.9458102,0.058415931,3.154151201,38.22397,0.9972499,3.2301426,0.56802654,9.879655,5.12135431716128
8.476006,0.47310379,0.3721239,3.873446,1.03954887,0.05202971,1.455552459,34.63561,0.98971385,3.2971969,0.51355433,9.866939,5.169233613022176
8.216744,0.5193699,0.2301821,1.2040699,1.02038252,0.032344852,9.627376556,65.94717,0.99087852,3.2483559,0.49569157,9.15589,5.020051490525416
7.114428,0.51327056,0.3867528,1.3521928,1.06538272,0.069742702,5.526982307,41.95315,0.99678093,3.3062341,0.68024218,9.283766,5.072625546295565
6.074584,0.46999967,6.3e-06,0.8240954,1.0067203,0.053111538,9.068985939,13.63416,0.99056798,3.1444478,0.69716978,8.925718,5.2242319363980565
7.848647,0.47447056,0.0883981,1.263965,1.13229036,0.058510982,3.888437271,47.09515,0.99896586,3.2093527,0.5529713,9.717875,5.154911541056193
8.618173,0.56793654,0.1990573,4.1600647,0.8556335,0.050037839,10.678416252,52.50414,0.98991489,3.3422101,0.58068091,9.662394,5.365652827269401
7.729589,0.49501646,0.2647998,1.5413651,0.848355,0.043154664,22.526483536,36.46119,0.99681771,3.27914,0.6301443,8.94488,5.156746266058643
7.968052,0.58851242,0.1315897,2.8958805,0.95794743,0.052228499,15.419499397,48.48771,0.99752223,3.230242,0.64927083,9.176633,5.2237798695537325
7.365243,0.52985972,0.2191701,1.8680073,0.8895545,0.048676848,0.708911777,24.83411,0.99375486,3.2613993,0.59250277,9.590602,5.264162907304401
8.260486,0.57409501,0.2822426,3.3368905,0.7897312,0.053449053,4.554817677,36.65094,0.99415523,3.1833088,0.67684203,9.253225,5.361711971298162
8.201777,0.60599816,0.1737759,0.9521275,0.96324354,0.055106014,7.688101768,56.93741,0.99589086,3.2134788,0.75924057,8.645465,5.133735406352147
8.164747,0.50371945,0.061904,0.8412073,0.90832376,0.053827513,4.730250359,11.55453,0.9956615,3.2409728,0.53423709,8.975807,5.247153739058758
7.686597,0.54458958,0.0475625,0.0234514,0.91632617,0.060112387,9.557104111,72.02787,0.99454421,3.1378129,0.65528876,9.319152,5.185994536560548
8.534241,0.55366552,0.0114751,0.8312296,0.75186193,0.047861591,16.325628281,59.01105,0.99800771,3.1640234,0.65485275,9.098266,5.512866469212699
7.582973,0.60689723,0.3355951,1.4586725,0.95496297,0.047249671,10.060837746,41.23203,0.99476755,3.1740294,0.71208036,9.353546,5.254308597206187
7.579677,0.52734423,0.3371692,1.2434993,0.89150882,0.054157991,11.620495796,70.16103,0.9979828,3.180289,0.76466703,9.654241,5.330588847437495
6.074584,0.36326295,0.1411178,1.9989566,0.90565145,0.059940595,13.400789261,61.76192,0.99796259,3.150862,0.49016392,9.071073,5.060542083705389
8.641883,0.56958824,0.2065845,0.8476403,0.94264972,0.051427793,8.633102417,35.05702,0.99719304,3.3016062,0.73779702,9.511518,5.452918200779351
7.787258,0.6009298,0.2416338,0.6953952,1.09522974,0.040350538,1.612238884,39.4026,0.98737508,3.2436562,0.47206652,10.92013,5.347542945892537
8.564902,0.44052306,0.1061908,3.1103609,0.81533432,0.058039229,8.227916718,56.32949,0.99768108,3.2799709,0.446731,9.742609,5.242932243245294
8.13236,0.55745256,0.0985824,0.6909461,1.07846701,0.047021952,4.065933704,35.52773,0.99263293,3.211096,0.64089036,8.864309,5.157107988842725
7.57233,0.59514391,0.3186336,1.2528453,1.03417599,0.062943436,7.281619072,25.85877,0.99060071,3.3113358,0.63118535,9.449591,5.17522959908572
7.822658,0.47245285,0.1397267,1.1689502,1.05178535,0.045806535,3.394052744,53.48173,0.99406624,3.1836963,0.50619125,9.494128,5.078188586118715
7.996615,0.52575445,0.2300388,1.9386009,0.97883087,0.057091642,10.538154602,33.26137,0.99299932,3.1887436,0.65103304,9.029482,5.2475429378457905
7.737078,0.55364287,0.2621938,1.4119877,0.94981766,0.036642548,5.381425858,37.13224,0.98844433,3.2170799,0.61253995,9.084201,5.21041429674138
8.358722,0.66078496,0.2468056,0.5215445,0.96725076,0.044460505,6.139193058,57.35596,0.99651343,3.1809351,0.73379958,9.10714,5.209705934440884
7.186151,0.4141731,0.2736905,4.9167495,0.85423094,0.056968194,6.298247337,68.70101,0.98874593,3.2458735,0.60043299,9.247226,5.411671717593542
8.309216,0.44419071,0.0328651,1.3061501,0.93864918,0.04793749,12.496359825,53.73335,0.99117506,3.2141521,0.65691894,8.834199,5.359017059638794
9.11974,0.64041185,0.1183586,1.5015963,0.96719956,0.057476763,7.620690346,50.00613,1.00084567,3.2594585,0.64857048,9.707904,5.231316722893989
8.593311,0.54721385,0.0445843,0.1248856,0.87345928,0.059796847,5.805179596,27.28359,0.99171418,3.2457013,0.5887965,9.641366,5.553820130516618
7.826965,0.54560751,0.1064371,1.7447461,1.03814816,0.04372457,0.925080895,15.07844,0.99552947,3.2694349,0.52156633,9.336794,4.981881195979216
8.252492,0.600788,0.3835168,0.9235705,0.87310708,0.061938293,5.640163422,36.22534,0.99002439,3.2454541,0.45468694,9.377719,4.800701592107671
8.819921,0.45215207,0.5667839,1.287189,0.9837274,0.043546252,4.628747463,60.73846,0.99361235,3.3075373,0.51727968,9.525613,4.70602173478471
8.415491,0.53761911,0.3510131,1.6872057,1.08940756,0.062673874,12.777798653,41.42601,0.99568194,3.2397573,0.54381299,9.320468,4.987656648572837
8.242414,0.66835177,6.3e-06,1.1183778,0.91431129,0.062162418,5.512927055,0.04029,0.99171674,3.2090936,0.58288831,7.751036,4.905842047925717
8.105126,0.57842147,0.290363,0.7579269,1.17020774,0.057825964,3.631258726,32.02364,1.0024792,3.3817017,0.62408227,9.780193,4.9575550537816016
8.095996,0.64038283,0.0193415,1.7475632,0.95373511,0.024364628,5.825022221,69.94026,0.99391466,3.2656205,0.51737285,8.786783,4.921910300347655
7.930071,0.56540984,0.1555598,1.402492,1.05376613,0.064528957,2.988593102,50.63042,0.99337703,3.1640103,0.44956779,9.434224,4.860655324029887
8.50089,0.55350214,0.5385365,0.9178562,0.93539697,0.059891839,10.899232864,67.51365,0.99342984,3.3175857,0.62061656,9.232599,4.8849544165167975
8.378,0.52216089,0.2958921,2.0338802,0.99259591,0.047132399,8.778776169,32.0555,0.98649913,3.3086205,0.50153548,8.81107,4.963408341161144
8.309919,0.55993605,0.317449,0.4892005,0.9293707,0.046824705,5.354586124,4.33974,0.98823565,3.2565563,0.35915479,8.764859,4.488407887261365
7.176757,0.56698769,6.3e-06,1.1615973,1.11422145,0.046759102,15.932870865,59.26911,0.99908555,3.2004218,0.16691886,9.747464,3.9489290830507366
8.271223,0.67266887,0.3884269,0.4435304,0.98996687,0.066390097,12.61379528,10.33437,0.99626064,3.2849698,0.50883216,8.978871,4.601426813525526
8.166598,0.64934051,0.4520024,0.0521311,1.04357064,0.067833059,4.188261032,43.97628,0.99161685,3.1431677,0.61164808,8.738801,4.850217630731584
9.092387,0.53817463,0.2335131,0.6335832,1.06381023,0.038838416,18.918962479,54.61184,0.99646753,3.2050335,0.48649701,8.807563,4.900207866070115
7.826071,0.48367864,0.0007788,2.9932849,1.05406523,0.058425158,5.375502586,48.447,0.99192345,3.3238897,0.44638008,9.024178,4.9252841938162515
6.074584,0.43092829,0.0374627,1.7668996,1.40252221,0.03968396,5.997276783,59.68474,0.98059773,3.2589793,0.5557422,9.299753,4.946443158956416
8.195363,0.46098334,0.4125027,0.9925496,0.99201739,0.054126255,11.819208145,30.37559,0.99258322,3.2563674,0.56158251,9.041988,4.998305834805999
7.633562,0.60970265,0.4086111,0.2115107,1.13383675,0.041450743,4.79891634,29.06163,0.99310696,3.2086518,0.49927732,9.554131,4.900694696855225
7.00773,0.55667835,0.1720324,2.1588197,1.20052111,0.056413852,7.427259922,36.31801,0.99374491,3.2305603,0.58868271,9.395049,4.943135001937613
7.478421,0.63596761,0.1588137,1.5698767,0.97018743,0.047546346,9.274827957,67.31962,0.99528825,3.3053253,0.87187552,9.525895,4.9670502533438885
8.481455,0.63504851,0.236788,1.6593008,1.08634937,0.049329471,16.017185211,46.22795,0.99646986,3.1873851,0.37353241,9.299704,4.636827287688316
7.764124,0.59446532,0.1019776,2.075521,0.98057872,0.070443757,15.060798645,54.16621,0.99670547,3.2314875,0.49316266,8.816529,4.889850708295164
8.002125,0.68032682,0.0292256,2.4138234,1.11762977,0.051357161,11.027537346,53.34607,0.99257928,3.2409687,0.36637786,9.705969,4.73334955241046
6.074584,0.63980883,0.3996977,1.2692766,1.02443254,0.058330931,6.302149773,0.04029,0.99350792,3.3085895,0.55679435,9.455975,4.741633647206062
7.01628,0.48987034,0.3073881,0.7559864,1.06743383,0.05685652,7.893989563,12.30412,0.99393898,3.2144954,0.520836,8.868516,4.8971745948084715
8.537603,0.52886808,0.3109752,1.4482018,1.13832593,0.053588852,10.660373688,25.28195,0.99551314,3.264395,0.53776056,8.915642,4.9597825109855656
8.45397,0.63955986,0.4134584,1.9099377,0.80673015,0.057992764,10.55941391,52.11425,0.99435931,3.256809,0.49040654,9.359514,4.830173311864573
8.380382,0.62843126,0.4362947,0.8630015,0.88191372,0.053265322,15.63567543,27.4455,0.99739349,3.3206735,0.51054692,9.594234,4.762490941951418
7.815771,0.67212802,0.117718,0.9652646,1.01120508,0.068108067,10.849634171,25.8977,0.9949677,3.2783964,0.47394672,8.779939,4.717705649082858
7.27669,0.70271456,0.0592243,0.6448414,1.13845289,0.052104715,8.90562439,11.21995,0.98924363,3.2170267,0.53234357,9.341308,4.945983785436446
7.393416,0.5265795,0.0547673,2.5752442,1.03809988,0.05205521,6.002187252,70.49309,0.99541348,3.1709011,0.74522054,8.981375,4.863623422030562
6.074584,0.74046308,0.116578,0.8715739,1.04024374,0.065458335,4.613489628,0.04029,0.99385703,3.3129275,0.33342084,9.877372,4.539458850277786
8.333214,0.52445978,0.478579,0.1801099,0.94574732,0.051347524,13.433936119,68.0478,0.99517965,3.2898936,0.5899328,9.414154,4.970418235244632
8.488669,0.55193138,0.4780073,2.3617628,1.20642054,0.058842868,11.739276886,21.36394,0.99746996,3.1873112,0.57590842,9.037958,4.91206677166173
8.500058,0.60860467,0.2472161,1.4894677,1.04057109,0.057750784,8.795763016,25.32394,0.99750811,3.2724769,0.43842223,8.776906,4.514876324562683
7.890889,0.64331126,0.1986567,1.4292558,1.24628103,0.048904702,14.62115097,20.19725,0.99621028,3.2224536,0.61131209,9.049077,4.937003327519731
7.28344,0.65481752,0.013605,0.0900025,1.12427115,0.050845739,3.263226509,72.4939,0.99492395,3.1774604,0.67719799,9.675895,4.850282407748349
8.162714,0.6978249,0.0164624,0.4258359,1.10469711,0.068845801,16.966070175,38.12652,0.99163663,3.1776907,0.51001936,9.10771,4.8997923046601475
7.959683,0.63687986,0.1101648,3.1090205,0.88885736,0.051081251,6.204557896,40.66567,0.99315059,3.216748,0.48308331,9.037432,4.943187815268301
7.337724,0.54546791,0.2162811,0.7351337,1.13882804,0.058487825,9.570122719,51.14568,0.99218953,3.3132806,0.64782047,8.6329,4.9294522168772605
8.376794,0.51880276,0.3542305,1.840139,0.99850923,0.058125764,12.554045677,21.30579,0.98874676,3.2894847,0.55780631,8.303767,4.819221261767326
7.02774,0.60215092,0.2473538,1.4214267,0.8819412,0.046709519,7.236516953,67.62706,0.99800199,3.2254701,0.48605135,8.71348,4.905276332830688
8.636075,0.59838086,0.4034823,1.5937508,1.17602599,0.050502431,2.043173552,40.04039,0.99455744,3.3213191,0.67656142,9.160436,4.988787480320893
8.642694,0.52517742,0.3622592,1.3008362,0.82099146,0.037536222,4.193223476,40.94154,0.99312526,3.280149,0.54130512,9.267443,4.982970814458169
8.235382,0.55566931,0.4068041,0.4772398,0.9767909,0.058121707,8.940796852,67.02728,0.99330539,3.2207041,0.53158748,9.081178,4.861694886423924
7.677063,0.67764562,0.2832111,0.0001383,0.97034895,0.048814327,8.888804436,54.08167,0.99041039,3.2832484,0.39043862,9.807735,4.804977515007797
7.752527,0.66845715,0.2001432,1.646219,1.19626617,0.060350832,14.558132172,0.04029,0.98059773,3.1875978,0.16691886,9.352442,3.6356667341511244
8.369257,0.60935313,0.362385,1.5634233,1.02222598,0.059620425,4.942726135,16.34439,0.99552679,3.2948205,0.55139416,8.562883,4.659556975685551
7.634111,0.52489972,0.3695979,0.13314,0.93148953,0.072254248,4.560490131,57.48061,0.99456137,3.2059405,0.6026997,7.751036,4.621359877791039
8.269972,0.56633562,0.4439803,2.1186063,0.98569191,0.054520406,7.158480644,64.96652,0.997464,3.1630259,0.60841787,9.021537,4.971694958230525
6.074584,0.50241482,0.1083904,1.8960425,0.59807122,0.06530641,0.017258994,38.43214,0.99368751,3.1877937,0.47051972,7.751036,4.995803910697187
8.397636,0.64909828,0.1094034,1.6063256,1.00865185,0.031457402,9.643531799,9.14829,0.99109417,3.3551123,0.53588068,9.224618,4.985331165256394
8.276453,0.64105171,0.32003,2.6979737,1.02081251,0.062596485,10.747700691,26.25309,0.99744242,3.2361543,0.6557073,8.763597,4.965955191342202
7.938458,0.64730245,0.3692294,0.7603642,1.11707675,0.057352256,7.857361794,62.80485,0.99706006,3.2808518,0.62497133,8.956665,4.87929927980639
7.705649,0.4910996,0.1642886,2.2304308,0.93934435,0.06606444,5.510101795,79.47566,0.99563575,3.2236879,0.45906779,9.12245,4.937919300395477
7.481755,0.67118299,0.2179427,0.8301112,0.93750226,0.04356188,15.394639969,86.37465,0.99577659,3.2732031,0.46091911,9.152819,4.918803485019023
7.50496,0.49136469,0.0601301,3.725337,1.07524133,0.052047305,8.337140083,27.94578,0.98902565,3.357738,0.33164403,9.061102,4.190130382286412
8.04995,0.69115484,0.195578,2.062012,1.09478593,0.040403437,12.200848579,41.23395,0.99526292,3.2665138,0.48043281,9.149086,4.81584838390477
6.933723,0.71502978,0.2114035,1.5749236,0.96719146,0.063173532,13.214477539,4.73177,0.99031162,3.2557626,0.50434685,8.92275,4.858173405946728
8.355684,0.58551806,0.494509,0.0352038,1.05605745,0.072639115,8.633122444,43.31681,0.99600339,3.2287469,0.6464777,9.103536,4.925677820118697
8.321367,0.58007902,0.1033295,1.7164037,1.04810894,0.063022599,5.739640236,60.08574,0.99496835,3.387295,0.50549698,9.24177,4.924851784025725
7.390985,0.57155615,0.3788271,1.4275519,0.93230265,0.064072125,10.631584167,12.31164,0.99313277,3.1798778,0.42988873,8.969213,4.572879973556708
8.218534,0.49713296,0.4274031,0.367564,1.03308523,0.059568789,8.859507561,43.4507,0.99903631,3.23118,0.60363477,8.683923,4.81292207395568
8.178007,0.47205758,0.0604733,2.3255355,1.05676544,0.062756628,6.555804253,64.74561,0.99698019,3.1923375,0.76138729,9.111099,4.966174171267954
8.2984,0.58048505,0.2322237,1.2073233,1.07346356,0.06342683,8.447912216,44.46869,0.99693376,3.2602177,0.53559762,9.252787,4.920083581079469
